"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,NA,0.095,0.514,NA,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,NA
"F",0.53,0.42,0.135,NA,0.2565,0.1415,0.21
"M",0.44,0.365,0.125,NA,0.2155,NA,0.155
"I",0.33,0.255,NA,0.205,0.0895,NA,0.055
NA,0.425,0.3,0.095,0.3515,NA,0.0775,NA
"F",NA,NA,NA,NA,0.237,NA,0.33
"F",NA,0.425,0.125,NA,NA,NA,0.26
"M",0.475,NA,0.125,0.5095,0.2165,0.1125,NA
NA,NA,0.44,0.15,NA,NA,NA,0.32
"F",0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
"M",0.43,0.35,NA,NA,NA,NA,NA
NA,0.49,NA,NA,0.5415,0.2175,0.095,0.19
"F",NA,0.405,0.145,NA,NA,0.171,0.205
"F",0.47,NA,NA,0.4755,0.1675,NA,NA
"M",0.5,0.4,0.13,NA,NA,NA,0.24
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,0.13
NA,NA,0.295,0.08,0.2555,0.097,NA,0.1
"M",0.45,0.32,0.1,0.381,NA,0.075,NA
"M",NA,0.28,0.095,NA,NA,0.062,0.075
NA,0.38,0.275,0.1,0.2255,0.08,NA,0.085
NA,NA,NA,NA,0.9395,0.4275,0.214,NA
"F",NA,NA,NA,NA,0.318,NA,NA
"F",0.615,0.48,0.165,1.1615,NA,NA,0.305
NA,NA,0.44,NA,0.9285,NA,NA,NA
NA,NA,NA,0.185,NA,NA,NA,0.285
"M",0.59,NA,0.14,0.931,NA,0.234,NA
NA,NA,NA,NA,NA,NA,NA,0.295
NA,0.575,0.425,0.14,0.8635,NA,0.227,0.2
"M",NA,NA,NA,NA,0.3935,NA,NA
"F",NA,NA,NA,NA,NA,0.2805,NA
NA,NA,0.525,0.165,NA,0.5515,0.3575,NA
NA,NA,NA,0.175,NA,NA,NA,NA
NA,NA,0.55,NA,NA,NA,NA,NA
"M",0.465,0.355,0.105,0.4795,0.227,NA,0.125
"F",0.54,0.475,0.155,NA,NA,NA,0.34
NA,0.45,0.355,0.105,NA,0.237,NA,0.145
NA,NA,NA,0.135,NA,NA,NA,NA
"M",NA,0.29,0.09,0.3275,0.134,NA,NA
NA,NA,0.335,0.105,0.425,0.1865,NA,0.115
"F",NA,NA,0.135,0.8515,NA,0.196,0.27
NA,0.24,0.175,0.045,0.07,NA,0.0235,0.02
"I",0.205,0.15,NA,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
