"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,0.365,0.095,0.514,0.2245,0.101,0.15
"M",NA,0.265,0.09,0.2255,0.0995,NA,0.07
NA,0.53,0.42,0.135,NA,0.2565,0.1415,0.21
"M",0.44,0.365,NA,0.516,0.2155,0.114,0.155
"I",0.33,0.255,0.08,NA,0.0895,0.0395,0.055
"I",0.425,NA,0.095,0.3515,0.141,0.0775,NA
"F",NA,NA,NA,NA,0.237,0.1415,0.33
"F",0.545,NA,0.125,NA,NA,0.1495,0.26
NA,0.475,0.37,0.125,0.5095,NA,0.1125,0.165
NA,NA,NA,NA,0.8945,0.3145,NA,NA
NA,NA,0.38,0.14,0.6065,0.194,0.1475,0.21
"M",0.43,0.35,NA,0.406,NA,0.081,NA
"M",0.49,NA,NA,NA,0.2175,NA,0.19
NA,NA,0.405,0.145,0.6845,0.2725,NA,NA
"F",0.47,0.355,0.1,NA,0.1675,0.0805,0.185
"M",NA,0.4,NA,NA,0.258,NA,NA
NA,0.355,0.28,0.085,0.2905,NA,0.0395,NA
"F",0.44,0.34,NA,0.451,0.188,NA,0.13
"M",0.365,0.295,NA,0.2555,0.097,0.043,0.1
"M",NA,0.32,0.1,NA,NA,0.075,0.115
"M",NA,0.28,NA,0.2455,NA,0.062,0.075
"I",NA,0.275,0.1,0.2255,0.08,0.049,NA
NA,0.565,NA,0.155,0.9395,NA,0.214,NA
NA,NA,NA,NA,0.7635,NA,NA,0.2
NA,NA,NA,0.165,NA,NA,NA,NA
"F",NA,0.44,NA,0.9285,0.3825,0.188,NA
"F",0.58,NA,NA,0.9955,NA,NA,NA
NA,NA,NA,NA,NA,0.356,NA,0.28
NA,NA,0.475,NA,NA,0.394,NA,NA
"M",NA,NA,NA,0.8635,0.393,NA,NA
NA,0.58,NA,NA,NA,NA,0.242,0.33
NA,NA,NA,0.165,NA,0.6055,NA,NA
NA,NA,NA,0.165,NA,NA,NA,NA
NA,NA,0.55,NA,NA,NA,NA,NA
"F",0.705,NA,0.2,NA,NA,NA,NA
"M",0.465,0.355,0.105,0.4795,0.227,0.124,0.125
NA,0.54,NA,NA,NA,NA,NA,0.34
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
"F",0.575,NA,NA,NA,NA,0.2035,NA
NA,0.355,0.29,0.09,NA,NA,0.086,0.09
"F",NA,0.335,NA,0.425,0.1865,0.091,NA
"F",NA,NA,NA,0.8515,NA,NA,0.27
"I",0.24,0.175,NA,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,NA,0.203,0.0875,0.045,0.075
"M",NA,NA,NA,NA,0.293,NA,NA
"F",0.46,0.375,0.12,0.4605,NA,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",NA,NA,NA,0.8355,NA,0.2135,0.245
NA,0.52,0.41,0.12,0.595,0.2385,NA,0.19
"M",0.4,0.32,0.095,0.303,0.1335,NA,NA
NA,NA,0.36,0.13,0.5415,NA,0.096,NA
NA,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
NA,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
NA,0.5,0.4,NA,0.6615,0.2565,0.1755,NA
"M",0.445,NA,0.12,0.4425,0.192,0.0955,NA
NA,NA,0.385,0.135,0.5895,0.2765,0.12,0.17
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.4,NA,0.583,0.246,0.13,0.175
NA,0.45,NA,NA,0.4115,0.18,0.1125,0.135
"M",0.505,0.405,NA,NA,NA,0.16,0.175
"F",0.53,0.41,0.13,NA,0.302,NA,0.2
NA,NA,0.325,0.095,NA,NA,NA,0.1
"M",0.52,NA,0.12,NA,NA,NA,0.185
"M",0.475,NA,0.12,NA,NA,NA,0.135
NA,NA,NA,0.16,0.915,0.354,NA,0.32
NA,NA,NA,NA,NA,0.416,0.224,NA
"F",0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
"I",NA,0.235,0.07,NA,0.063,0.0405,NA
NA,NA,0.425,0.13,NA,0.264,NA,NA
"F",0.4,0.32,0.11,0.353,0.1405,0.0985,NA
NA,NA,0.475,NA,NA,NA,NA,0.425
"M",NA,0.48,NA,NA,NA,0.261,NA
NA,0.605,NA,NA,NA,NA,0.2895,0.315
"F",NA,NA,NA,NA,0.4425,NA,0.28
"M",NA,NA,NA,NA,0.3625,NA,0.315
"F",0.6,NA,NA,NA,0.363,0.194,0.305
NA,NA,0.425,0.14,0.788,0.282,NA,0.285
NA,NA,NA,NA,NA,NA,0.2355,NA
"F",NA,NA,NA,NA,0.3845,NA,NA
