"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,NA,NA,0.2245,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,0.07
"F",NA,NA,0.135,0.677,0.2565,0.1415,NA
NA,0.44,NA,0.125,NA,NA,0.114,NA
"I",0.33,0.255,NA,NA,0.0895,0.0395,0.055
NA,0.425,0.3,0.095,0.3515,NA,0.0775,NA
NA,NA,NA,0.15,0.7775,0.237,0.1415,0.33
NA,NA,NA,NA,0.768,0.294,NA,NA
NA,0.475,NA,NA,NA,NA,0.1125,NA
"F",0.55,0.44,0.15,NA,NA,0.151,NA
"F",0.525,NA,0.14,0.6065,0.194,NA,0.21
NA,NA,0.35,0.11,NA,0.1675,0.081,0.135
NA,NA,NA,0.135,0.5415,0.2175,NA,0.19
"F",NA,NA,0.145,0.6845,0.2725,NA,NA
NA,0.47,0.355,NA,0.4755,0.1675,NA,0.185
"M",NA,0.4,0.13,NA,NA,NA,0.24
NA,0.355,0.28,0.085,0.2905,0.095,NA,0.115
"F",0.44,0.34,NA,NA,NA,NA,0.13
"M",0.365,0.295,0.08,NA,0.097,0.043,0.1
NA,0.45,0.32,0.1,0.381,0.1705,0.075,NA
"M",0.355,0.28,0.095,0.2455,NA,0.062,0.075
"I",0.38,0.275,0.1,0.2255,0.08,NA,0.085
"F",NA,0.44,0.155,0.9395,NA,NA,0.27
"F",0.55,0.415,NA,0.7635,0.318,0.21,NA
"F",0.615,NA,0.165,NA,0.513,0.301,NA
NA,NA,0.44,NA,NA,NA,NA,NA
NA,NA,0.45,NA,NA,0.3945,0.272,NA
NA,0.59,0.445,NA,NA,0.356,NA,0.28
"M",NA,NA,NA,NA,NA,0.219,0.295
NA,NA,NA,NA,0.8635,NA,NA,0.2
"M",NA,NA,NA,NA,0.3935,0.242,NA
NA,NA,0.56,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.338,0.5515,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.455
"F",NA,0.55,NA,NA,NA,NA,NA
"M",0.465,NA,0.105,0.4795,NA,NA,0.125
"F",NA,0.475,NA,NA,NA,NA,0.34
"F",0.45,0.355,NA,0.5225,NA,0.1165,0.145
"F",NA,0.445,0.135,0.883,NA,NA,NA
"M",0.355,0.29,0.09,0.3275,NA,NA,0.09
"F",0.45,0.335,0.105,0.425,0.1865,NA,NA
"F",0.55,NA,NA,0.8515,0.362,0.196,NA
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,NA,0.042,0.0255,0.015,0.012
"I",NA,NA,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,NA,0.095,NA,NA,NA,NA
NA,NA,NA,0.12,NA,0.293,NA,0.14
NA,NA,0.375,0.12,0.4605,NA,0.11,0.15
"I",0.325,NA,0.07,NA,0.0755,0.0255,0.045
"F",NA,0.425,NA,NA,NA,0.2135,0.245
"I",NA,NA,0.12,NA,0.2385,NA,0.19
"M",0.4,NA,0.095,0.303,NA,NA,NA
"M",0.485,NA,NA,0.5415,NA,0.096,NA
NA,NA,0.36,0.12,NA,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.173,0.0915,0.11
NA,NA,0.4,NA,0.6615,0.2565,0.1755,NA
"M",0.445,0.35,NA,0.4425,NA,0.0955,NA
