"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,NA,0.095,0.514,NA,NA,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
NA,0.53,0.42,0.135,0.677,NA,0.1415,0.21
NA,0.44,0.365,0.125,NA,NA,0.114,NA
"I",NA,0.255,0.08,NA,NA,NA,NA
NA,NA,0.3,NA,0.3515,0.141,0.0775,0.12
"F",0.53,NA,NA,0.7775,NA,0.1415,0.33
NA,0.545,NA,0.125,NA,0.294,NA,NA
"M",0.475,0.37,0.125,NA,NA,NA,0.165
"F",NA,0.44,0.15,0.8945,0.3145,NA,0.32
NA,0.525,NA,0.14,0.6065,NA,0.1475,0.21
"M",0.43,NA,NA,0.406,NA,NA,NA
NA,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
NA,NA,NA,0.145,NA,NA,NA,0.205
"F",NA,0.355,NA,0.4755,NA,NA,0.185
NA,NA,NA,0.13,0.6645,NA,NA,0.24
"I",NA,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",NA,0.34,NA,NA,0.188,0.087,0.13
NA,0.365,0.295,NA,0.2555,0.097,0.043,NA
"M",0.45,NA,0.1,NA,NA,0.075,0.115
"M",0.355,0.28,NA,0.2455,NA,0.062,0.075
NA,NA,NA,0.1,0.2255,NA,0.049,0.085
"F",NA,NA,0.155,0.9395,NA,0.214,0.27
"F",NA,NA,0.135,0.7635,0.318,0.21,0.2
NA,NA,NA,0.165,NA,NA,0.301,0.305
NA,0.56,NA,0.14,0.9285,0.3825,NA,0.3
NA,NA,NA,0.185,0.9955,NA,0.272,0.285
"M",NA,NA,NA,0.931,NA,NA,NA
NA,0.605,NA,NA,0.9365,NA,NA,0.295
NA,NA,0.425,0.14,NA,NA,NA,NA
NA,0.58,0.47,0.165,NA,NA,0.242,0.33
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.665,0.525,NA,NA,NA,NA,0.35
NA,0.68,NA,NA,NA,NA,0.3925,NA
NA,0.705,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,0.4795,0.227,0.124,0.125
NA,0.54,0.475,NA,NA,NA,0.3075,0.34
"F",NA,0.355,0.105,0.5225,NA,0.1165,NA
NA,NA,0.445,NA,NA,0.381,NA,0.26
"M",0.355,NA,0.09,0.3275,0.134,0.086,0.09
NA,NA,0.335,NA,NA,0.1865,0.091,0.115
"F",NA,NA,0.135,0.8515,0.362,0.196,0.27
"I",NA,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",NA,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,NA,0.095,0.203,0.0875,0.045,0.075
"M",NA,0.37,NA,NA,0.293,0.227,NA
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,NA
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
NA,NA,NA,NA,0.8355,NA,NA,0.245
"I",0.52,NA,NA,0.595,0.2385,NA,NA
"M",NA,NA,0.095,NA,0.1335,NA,NA
"M",NA,NA,0.13,0.5415,0.2595,0.096,NA
"F",NA,0.36,0.12,NA,NA,NA,NA
"M",0.405,NA,NA,0.385,0.173,0.0915,0.11
"F",NA,0.4,NA,0.6615,0.2565,0.1755,NA
"M",0.445,NA,0.12,NA,0.192,0.0955,0.135
NA,0.47,0.385,NA,0.5895,0.2765,0.12,0.17
"I",0.245,NA,0.06,0.086,NA,NA,0.025
"F",NA,NA,NA,NA,NA,0.13,0.175
NA,0.45,NA,0.105,0.4115,NA,0.1125,0.135
NA,NA,0.405,NA,NA,0.305,NA,0.175
"F",NA,0.41,0.13,NA,0.302,0.1935,NA
"M",0.425,0.325,NA,NA,0.1705,0.08,0.1
NA,0.52,NA,0.12,0.58,NA,0.1315,0.185
"M",0.475,NA,NA,0.48,0.234,0.1015,0.135
NA,NA,NA,0.16,0.915,NA,NA,NA
"F",0.595,NA,0.185,NA,NA,NA,NA
NA,NA,NA,NA,0.5305,NA,0.1155,NA
"I",0.31,0.235,NA,0.151,0.063,NA,0.045
NA,0.555,0.425,0.13,NA,NA,0.168,0.275
"F",0.4,NA,0.11,0.353,NA,0.0985,0.1
NA,0.595,0.475,NA,NA,NA,NA,0.425
NA,NA,NA,NA,NA,0.474,0.261,NA
"F",NA,NA,0.195,NA,NA,NA,NA
NA,NA,0.475,0.15,NA,NA,NA,0.28
NA,NA,NA,NA,NA,0.3625,NA,0.315
"F",NA,NA,0.15,0.922,NA,0.194,0.305
"F",0.555,NA,NA,NA,0.282,0.1595,0.285
NA,0.615,0.475,NA,1.1025,NA,NA,NA
NA,NA,NA,NA,0.941,0.3845,NA,NA
"M",0.62,NA,NA,NA,NA,NA,0.675
"F",NA,0.425,NA,NA,NA,NA,NA
"M",NA,NA,NA,1.3175,NA,0.234,0.58
"M",NA,NA,NA,NA,NA,0.216,NA
"F",0.57,NA,0.18,NA,0.339,NA,0.44
"M",0.625,NA,0.14,NA,0.4825,NA,NA
NA,0.56,0.44,NA,0.8645,NA,NA,NA
"F",NA,0.355,0.13,0.517,0.2205,NA,0.165
NA,NA,NA,NA,NA,0.3135,NA,NA
"M",0.565,0.425,NA,NA,0.341,0.1675,NA
NA,NA,NA,NA,0.755,NA,NA,NA
NA,NA,0.465,NA,NA,NA,NA,0.39
NA,NA,0.495,NA,1.262,NA,NA,NA
NA,NA,NA,NA,NA,0.588,NA,NA
"M",NA,0.535,NA,NA,0.5755,NA,NA
NA,NA,NA,0.15,0.725,NA,NA,0.25
NA,NA,0.375,0.13,0.523,NA,NA,NA
"M",NA,0.37,0.13,0.5225,0.201,NA,NA
NA,0.475,0.375,NA,0.5785,NA,0.085,NA
"I",0.36,0.265,NA,0.2315,0.105,0.046,0.075
"M",0.55,0.435,0.145,NA,0.328,NA,NA
"M",NA,0.435,0.16,NA,NA,NA,NA
"M",NA,NA,0.14,0.724,0.3105,0.1675,0.205
NA,NA,0.47,NA,1.1735,0.4975,0.2405,0.345
NA,0.52,0.41,0.155,0.727,0.291,0.1835,NA
NA,0.545,NA,0.165,NA,NA,0.183,NA
"F",NA,0.4,NA,0.6675,NA,NA,NA
"F",0.51,NA,NA,NA,0.231,0.179,0.2
"F",NA,0.395,NA,0.3635,0.136,NA,0.13
"M",0.495,NA,0.125,0.5415,0.2375,NA,NA
"M",NA,0.36,NA,0.431,NA,0.107,0.175
"I",0.435,0.32,0.08,0.3325,0.1485,0.0635,NA
"M",0.425,0.35,NA,0.393,0.13,0.063,0.165
"F",NA,NA,0.125,NA,0.2975,NA,0.21
NA,0.53,0.415,0.115,0.5915,NA,0.1585,0.18
"F",0.49,NA,NA,0.6125,NA,0.102,0.22
"M",NA,NA,0.105,NA,NA,0.0955,0.165
"F",NA,NA,0.15,NA,0.3465,NA,NA
"M",0.405,0.305,0.085,NA,NA,0.0595,0.085
"F",0.47,NA,0.105,NA,0.163,0.1035,0.14
NA,0.385,0.295,0.085,0.2535,NA,0.0575,NA
"F",NA,0.425,0.14,0.766,0.304,NA,0.255
"M",0.37,0.265,0.075,0.214,0.09,0.051,0.07
"I",0.36,0.28,0.08,0.1755,0.081,0.0505,0.07
"I",0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
NA,0.375,NA,NA,0.238,0.1075,0.0545,0.07
"I",NA,NA,0.085,0.2505,0.112,0.061,0.08
NA,NA,0.535,NA,NA,0.63,NA,NA
NA,0.71,NA,0.165,NA,NA,0.261,NA
NA,NA,NA,NA,1.262,NA,NA,NA
NA,0.44,0.35,0.125,0.4035,NA,0.063,0.129
"F",0.325,0.26,0.09,0.1915,NA,0.036,0.062
"I",0.35,0.26,0.095,NA,NA,0.056,0.068
"I",0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
"F",0.425,NA,0.115,0.406,0.1635,0.081,0.1355
"F",0.305,0.23,0.08,NA,0.0675,0.0345,0.048
NA,NA,0.255,NA,0.2005,0.094,0.0295,0.063
NA,0.405,0.325,0.11,NA,0.151,0.063,0.117
NA,0.375,0.285,0.095,0.253,0.096,NA,0.0925
NA,0.565,0.445,0.155,0.826,0.341,NA,0.2475
"F",0.55,0.45,NA,NA,NA,0.1435,NA
NA,NA,0.52,0.19,NA,NA,0.306,NA
"M",0.56,0.455,0.155,0.797,NA,0.19,0.2425
"M",0.475,0.375,0.13,NA,NA,NA,0.17
"F",NA,NA,NA,0.549,NA,NA,0.174
"M",0.46,0.35,0.12,0.515,0.224,0.108,NA
"I",0.28,NA,0.08,0.127,0.052,0.039,0.042
"I",0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
"I",0.17,0.13,0.095,0.03,0.013,0.008,0.01
"M",NA,NA,NA,1.053,NA,NA,NA
"F",0.605,0.5,0.185,NA,NA,NA,NA
NA,0.635,0.515,0.19,1.3715,NA,NA,0.45
NA,NA,NA,NA,NA,NA,0.2355,0.355
"F",0.565,NA,0.135,NA,NA,NA,0.31
NA,0.515,0.405,NA,NA,0.32,0.131,0.21
"F",0.575,0.46,NA,0.994,NA,NA,NA
NA,NA,0.485,NA,NA,NA,NA,NA
NA,NA,NA,0.17,NA,NA,NA,NA
"F",0.575,NA,NA,1.124,0.2985,0.1785,NA
NA,NA,NA,0.165,NA,0.4215,NA,0.34
