"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,NA,0.095,0.514,NA,0.101,0.15
NA,0.35,NA,0.09,0.2255,0.0995,0.0485,0.07
NA,NA,0.42,NA,0.677,0.2565,NA,0.21
NA,0.44,NA,0.125,0.516,NA,0.114,NA
"I",NA,0.255,0.08,0.205,0.0895,NA,NA
"I",0.425,NA,0.095,NA,0.141,0.0775,0.12
"F",NA,NA,NA,0.7775,NA,0.1415,0.33
"F",0.545,NA,NA,0.768,0.294,0.1495,NA
"M",0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165
"F",NA,NA,0.15,0.8945,0.3145,NA,0.32
NA,0.525,NA,NA,NA,0.194,NA,0.21
"M",NA,0.35,0.11,NA,0.1675,NA,NA
"M",0.49,0.38,NA,NA,NA,NA,0.19
NA,0.535,0.405,NA,NA,0.2725,0.171,NA
"F",NA,0.355,0.1,NA,0.1675,0.0805,NA
"M",NA,0.4,NA,0.6645,NA,NA,NA
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,NA
"F",NA,NA,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,NA,NA,0.097,0.043,0.1
"M",NA,0.32,NA,NA,0.1705,NA,0.115
NA,NA,0.28,NA,0.2455,0.0955,0.062,0.075
NA,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
"F",0.565,NA,NA,NA,NA,0.214,0.27
"F",NA,0.415,0.135,0.7635,NA,0.21,NA
NA,NA,0.48,NA,1.1615,NA,NA,NA
"F",0.56,NA,0.14,NA,NA,0.188,0.3
"F",NA,0.45,NA,NA,0.3945,NA,NA
NA,0.59,NA,NA,NA,0.356,0.234,NA
NA,NA,0.475,NA,0.9365,0.394,NA,NA
NA,NA,NA,NA,0.8635,NA,NA,NA
NA,NA,NA,NA,0.9975,NA,NA,0.33
NA,NA,0.56,NA,1.639,0.6055,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.35
"F",NA,0.55,NA,NA,NA,NA,NA
NA,NA,NA,0.2,NA,NA,0.4115,NA
"M",NA,NA,0.105,NA,0.227,NA,NA
"F",0.54,NA,0.155,1.217,NA,NA,0.34
"F",0.45,0.355,0.105,0.5225,NA,0.1165,NA
"F",NA,NA,NA,0.883,NA,0.2035,0.26
"M",0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,0.091,0.115
"F",NA,NA,NA,NA,NA,NA,NA
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,NA,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
NA,0.39,0.295,0.095,0.203,0.0875,0.045,0.075
NA,NA,0.37,0.12,0.5795,0.293,NA,NA
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,NA
"I",NA,0.245,0.07,0.161,NA,0.0255,0.045
NA,0.525,NA,0.16,0.8355,0.3545,NA,0.245
"I",NA,NA,0.12,NA,0.2385,0.111,NA
"M",0.4,0.32,0.095,0.303,0.1335,0.06,0.1
"M",0.485,0.36,0.13,0.5415,NA,0.096,NA
NA,0.47,NA,NA,NA,0.2105,NA,NA
"M",0.405,NA,NA,0.385,0.173,NA,0.11
"F",NA,NA,0.14,0.6615,0.2565,0.1755,NA
"M",0.445,0.35,NA,0.4425,NA,0.0955,0.135
NA,0.47,0.385,NA,0.5895,0.2765,NA,NA
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.4,0.125,0.583,0.246,0.13,NA
NA,NA,0.345,0.105,0.4115,0.18,0.1125,NA
NA,0.505,NA,0.11,NA,NA,0.16,0.175
"F",0.53,0.41,NA,0.6965,0.302,NA,0.2
"M",0.425,0.325,NA,0.3785,0.1705,0.08,0.1
NA,0.52,0.4,0.12,0.58,NA,NA,0.185
"M",0.475,0.355,0.12,0.48,NA,0.1015,NA
NA,0.565,0.44,NA,0.915,0.354,0.1935,NA
NA,NA,0.495,NA,1.285,NA,NA,NA
"F",NA,0.39,NA,0.5305,NA,0.1155,0.17
"I",0.31,0.235,0.07,NA,0.063,0.0405,0.045
NA,NA,NA,0.13,NA,0.264,NA,0.275
"F",0.4,0.32,0.11,0.353,0.1405,NA,0.1
"F",NA,NA,0.17,NA,NA,NA,NA
NA,0.57,0.48,0.175,NA,NA,NA,0.38
NA,0.605,0.45,0.195,NA,NA,NA,NA
"F",NA,0.475,NA,1.0075,NA,NA,NA
"M",0.595,0.475,NA,NA,0.3625,NA,0.315
NA,NA,NA,0.15,NA,NA,NA,0.305
NA,0.555,0.425,NA,NA,NA,0.1595,NA
NA,NA,NA,0.17,NA,NA,NA,NA
NA,NA,0.445,NA,0.941,NA,0.252,0.285
NA,NA,NA,NA,1.615,NA,NA,NA
"F",0.52,NA,NA,0.9885,NA,NA,0.32
NA,NA,NA,0.16,NA,NA,NA,NA
NA,NA,NA,NA,1.013,NA,NA,NA
"F",0.57,NA,NA,1.295,NA,0.2225,NA
"M",NA,0.465,NA,NA,NA,NA,NA
NA,0.56,NA,NA,NA,NA,NA,NA
"F",0.46,0.355,0.13,0.517,NA,0.114,0.165
"F",0.575,NA,0.16,NA,NA,NA,NA
NA,NA,NA,0.135,0.8115,0.341,NA,0.255
"M",NA,NA,0.15,NA,NA,NA,NA
NA,0.595,NA,0.175,1.115,0.4015,NA,NA
NA,NA,0.495,0.165,NA,NA,NA,NA
NA,0.695,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.5755,NA,NA
NA,0.535,NA,NA,0.725,NA,0.1385,NA
NA,NA,NA,0.13,0.523,0.214,0.132,NA
NA,0.47,0.37,0.13,0.5225,0.201,0.133,0.165
"F",0.475,NA,0.125,0.5785,NA,NA,0.155
"I",0.36,0.265,NA,0.2315,NA,0.046,NA
"M",0.55,NA,NA,0.843,0.328,NA,NA
NA,0.53,NA,0.16,0.883,NA,NA,NA
"M",NA,NA,0.14,NA,NA,NA,0.205
NA,NA,NA,NA,1.1735,NA,NA,NA
"F",0.52,0.41,NA,0.727,0.291,NA,NA
"F",0.545,0.43,NA,NA,NA,0.183,0.28
NA,NA,0.4,0.125,NA,0.261,0.1315,NA
"F",0.51,0.39,0.135,NA,0.231,0.179,0.2
"F",0.435,0.395,0.105,0.3635,NA,0.098,0.13
NA,0.495,0.395,0.125,0.5415,0.2375,NA,NA
NA,0.465,0.36,NA,NA,0.172,0.107,NA
"I",0.435,NA,0.08,0.3325,NA,0.0635,0.105
"M",0.425,0.35,NA,0.393,0.13,NA,0.165
NA,NA,0.41,0.125,NA,0.2975,NA,0.21
"F",0.53,NA,NA,0.5915,0.233,0.1585,NA
"F",NA,0.375,NA,0.6125,0.2555,0.102,NA
NA,0.44,NA,0.105,NA,0.1305,0.0955,NA
"F",0.56,NA,0.15,0.8825,NA,NA,NA
"M",0.405,NA,0.085,0.2605,0.1145,0.0595,0.085
NA,NA,NA,0.105,NA,0.163,0.1035,0.14
"I",0.385,NA,0.085,NA,NA,0.0575,NA
NA,0.515,NA,NA,NA,0.304,NA,NA
NA,0.37,NA,NA,0.214,0.09,NA,0.07
NA,NA,0.28,0.08,0.1755,0.081,0.0505,0.07
"I",0.27,0.195,0.06,0.073,NA,0.0235,0.03
"I",NA,NA,0.09,NA,NA,0.0545,0.07
"I",0.385,0.29,0.085,0.2505,0.112,0.061,0.08
NA,0.7,NA,NA,NA,NA,NA,0.54
NA,NA,NA,NA,NA,NA,NA,0.78
NA,0.595,NA,0.165,NA,0.4835,NA,0.41
NA,0.44,0.35,0.125,0.4035,NA,NA,0.129
"F",0.325,0.26,0.09,0.1915,NA,0.036,0.062
"I",0.35,NA,0.095,0.211,NA,0.056,0.068
"I",0.265,0.2,0.065,NA,0.04,0.0205,0.028
"F",0.425,0.33,0.115,0.406,NA,0.081,NA
"F",0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
NA,0.345,0.255,NA,0.2005,0.094,0.0295,0.063
NA,0.405,0.325,0.11,0.3555,0.151,NA,NA
NA,0.375,0.285,NA,0.253,0.096,NA,0.0925
NA,NA,0.445,NA,0.826,0.341,0.2055,0.2475
NA,0.55,NA,0.145,NA,0.295,0.1435,0.2665
NA,NA,0.52,NA,NA,NA,NA,0.4465
NA,NA,0.455,0.155,0.797,0.34,NA,NA
NA,0.475,0.375,0.13,0.5175,0.2075,0.1165,NA
"F",NA,NA,0.125,NA,NA,0.1075,NA
NA,0.46,0.35,0.12,0.515,NA,NA,0.1565
"I",NA,NA,0.08,0.127,NA,0.039,NA
"I",0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
"I",0.17,0.13,0.095,0.03,0.013,NA,0.01
NA,NA,0.475,0.145,NA,NA,NA,NA
NA,0.605,0.5,NA,NA,NA,0.2585,NA
NA,NA,NA,NA,NA,NA,NA,0.45
NA,NA,0.485,0.16,NA,NA,0.2355,NA
"F",0.565,NA,NA,NA,NA,0.1495,NA
"M",NA,0.405,0.13,NA,NA,0.131,NA
NA,0.575,NA,0.19,NA,NA,NA,NA
NA,0.645,NA,NA,NA,NA,0.2615,NA
"F",0.58,NA,0.17,0.9075,0.374,NA,NA
"F",NA,0.46,0.165,NA,0.2985,NA,NA
"M",NA,0.465,NA,1.056,NA,0.2475,0.34
"F",0.605,0.485,NA,1.222,0.53,NA,NA
NA,NA,0.485,NA,1.2445,NA,0.297,0.345
NA,NA,NA,NA,2.141,NA,NA,NA
"F",NA,NA,NA,NA,0.5605,0.2895,NA
NA,NA,NA,0.19,2.55,NA,NA,NA
NA,NA,NA,NA,NA,0.765,NA,NA
NA,0.68,NA,NA,NA,NA,NA,NA
NA,NA,0.56,0.22,NA,NA,NA,NA
NA,NA,0.515,NA,NA,0.5125,NA,NA
NA,NA,NA,NA,1.9565,NA,NA,NA
NA,NA,0.395,0.145,0.775,0.308,NA,0.255
NA,NA,NA,NA,1.065,NA,NA,0.285
"F",0.52,0.405,0.115,0.776,0.32,0.1845,0.22
"I",0.235,NA,0.04,0.048,0.0185,0.018,0.015
"I",0.36,0.26,0.09,0.1785,NA,NA,0.075
"I",0.315,0.21,NA,0.125,0.06,0.0375,0.035
"I",0.315,0.245,0.085,0.1435,0.053,0.0475,0.05
"I",0.225,0.16,0.045,0.0465,0.025,0.015,NA
NA,0.58,NA,0.15,0.97,NA,0.2165,NA
"M",0.57,0.48,NA,0.9395,NA,NA,0.295
NA,NA,NA,NA,1.368,NA,NA,NA
"F",NA,0.45,0.16,NA,NA,0.268,NA
"F",0.62,0.475,0.175,NA,NA,0.214,NA
NA,NA,0.51,NA,NA,NA,NA,NA
"M",0.62,NA,0.19,NA,NA,NA,NA
NA,0.63,NA,0.15,NA,0.392,0.336,0.285
NA,0.63,0.5,NA,1.383,NA,NA,NA
"F",0.63,0.48,0.16,NA,NA,0.335,NA
NA,NA,NA,0.17,0.9325,0.365,NA,NA
NA,0.615,0.48,NA,1.1595,0.4845,0.2165,NA
NA,NA,NA,NA,NA,0.419,0.2405,NA
NA,NA,NA,0.15,NA,NA,NA,NA
"I",0.355,NA,0.085,0.22,0.092,0.06,0.15
NA,0.51,0.4,NA,0.8145,NA,0.1965,NA
NA,NA,0.405,0.155,NA,NA,0.1535,NA
NA,0.505,0.41,NA,0.644,0.285,NA,NA
NA,0.64,NA,NA,1.3035,0.4445,NA,NA
NA,NA,0.45,NA,NA,0.432,NA,NA
"M",NA,0.46,NA,0.922,0.3635,NA,0.285
"F",0.45,0.345,0.12,0.4165,0.1655,NA,NA
"M",0.5,NA,NA,NA,NA,0.205,NA
NA,NA,NA,0.145,0.63,NA,0.1465,0.23
"F",NA,NA,0.17,0.8155,NA,0.155,NA
"M",0.42,0.335,0.115,0.369,0.171,0.071,0.12
"F",NA,0.34,0.14,0.482,0.186,0.1085,0.16
"I",0.4,NA,NA,NA,0.109,0.067,0.12
NA,NA,0.34,0.11,0.3795,0.1495,NA,0.12
NA,NA,NA,0.17,0.8325,NA,NA,NA
NA,0.37,0.28,0.095,0.2655,0.122,0.052,0.08
"F",0.49,NA,0.145,NA,NA,0.1625,NA
"M",NA,0.25,NA,0.181,NA,0.0415,0.06
NA,0.415,0.325,0.105,0.38,0.1595,NA,0.12
"M",NA,0.405,0.14,0.6155,NA,NA,NA
NA,0.485,0.395,NA,0.66,0.2475,NA,NA
"M",NA,NA,0.14,0.8025,NA,NA,0.255
NA,NA,0.35,NA,0.46,0.174,NA,0.135
"I",NA,0.3,NA,0.324,0.1265,0.07,0.11
"M",NA,NA,0.135,0.501,NA,0.115,NA
"F",NA,NA,0.13,0.32,NA,0.0755,0.105
"F",0.445,NA,NA,0.455,NA,0.1125,0.14
"F",0.47,0.35,NA,0.5175,0.187,0.1235,NA
NA,0.49,0.375,0.15,NA,0.22,0.144,0.19
"F",0.445,NA,0.15,0.485,0.181,0.125,NA
"I",0.425,NA,0.105,0.3265,0.1285,0.0785,NA
"F",0.5,0.37,0.135,0.45,0.1715,0.1055,NA
"F",0.39,0.29,0.125,NA,0.121,0.082,0.09
"I",0.365,0.27,0.085,0.205,0.078,0.0485,NA
"F",0.58,NA,NA,NA,NA,NA,0.35
NA,NA,0.415,0.16,0.783,0.2935,0.158,NA
"M",0.555,NA,0.135,NA,0.336,0.1625,NA
NA,0.565,NA,NA,0.9025,NA,0.193,NA
NA,NA,NA,NA,NA,NA,0.287,0.435
"I",NA,0.215,0.075,0.1155,0.0485,0.029,0.035
"I",0.44,0.35,0.135,0.435,0.1815,0.083,0.125
"I",0.295,0.225,NA,0.124,NA,0.032,0.04
"I",0.075,0.055,0.01,0.002,0.001,5e-04,0.0015
"I",0.13,0.1,0.03,0.013,0.0045,0.003,0.004
NA,0.11,0.09,0.03,0.008,0.0025,0.002,0.003
"I",0.16,0.12,0.035,NA,0.0075,0.0045,0.005
NA,NA,0.425,NA,0.9425,NA,0.2185,NA
"I",0.27,0.2,0.07,0.1,0.034,0.0245,0.035
"I",0.23,0.175,0.065,0.0645,0.026,0.0105,0.02
NA,NA,0.23,0.08,0.1275,0.0435,0.0265,0.04
"I",0.33,0.255,0.085,0.1655,0.063,0.039,NA
"I",NA,0.26,0.085,NA,0.0705,0.0345,0.06
NA,0.32,0.245,0.08,0.1585,0.0635,0.0325,0.05
"I",0.36,0.275,NA,NA,0.0745,NA,0.07
"I",0.305,0.245,NA,0.156,NA,NA,0.045
"I",0.345,0.27,0.11,0.2135,0.082,0.0545,0.07
"I",0.33,0.25,NA,0.1715,0.0655,0.035,0.06
NA,0.59,NA,0.18,1.1235,NA,0.2805,NA
"F",NA,0.455,NA,1.0605,NA,0.2165,NA
NA,0.575,0.46,NA,1.094,NA,0.217,0.345
"M",0.6,NA,NA,1.2415,NA,NA,NA
NA,0.56,NA,NA,NA,NA,NA,0.37
NA,0.56,NA,NA,NA,0.3805,NA,NA
"M",NA,NA,NA,NA,0.341,0.1655,NA
NA,0.635,NA,NA,NA,0.605,0.297,NA
NA,0.59,NA,NA,1.1015,NA,NA,0.295
NA,NA,NA,0.155,NA,NA,NA,0.26
"F",NA,0.44,0.125,NA,0.3675,NA,NA
NA,NA,NA,0.165,0.8945,NA,NA,0.245
"I",0.245,0.195,0.06,0.095,0.0445,0.0245,0.026
"M",0.27,NA,0.08,NA,NA,0.028,NA
NA,0.46,NA,0.13,0.639,NA,NA,NA
NA,0.52,0.45,0.15,NA,NA,NA,NA
"M",NA,0.275,NA,NA,0.1225,0.0635,NA
NA,NA,0.39,0.15,NA,NA,0.0885,0.255
"F",0.45,NA,0.125,NA,0.2035,0.1,0.17
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.59,0.5,0.2,NA,NA,0.2705,NA
"M",NA,NA,NA,1.219,0.3875,NA,NA
NA,NA,0.505,NA,NA,NA,0.3335,NA
NA,0.63,NA,NA,1.259,NA,0.197,0.41
NA,0.655,NA,NA,NA,0.7425,0.327,NA
NA,NA,0.53,NA,1.3485,NA,NA,0.49
NA,0.61,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.484,NA,0.3115,0.43
NA,NA,NA,0.135,0.712,0.2665,NA,0.25
NA,NA,NA,0.185,0.8415,NA,NA,NA
NA,0.36,0.285,0.105,0.2415,NA,0.057,0.075
"F",0.455,0.355,0.12,0.4495,0.177,NA,NA
"M",0.485,0.395,0.14,0.6295,0.2285,0.127,NA
NA,NA,0.38,NA,NA,0.325,NA,0.31
"F",0.535,0.415,0.17,NA,NA,NA,NA
NA,NA,0.435,0.155,0.699,NA,NA,NA
NA,0.495,0.4,NA,0.6445,0.242,0.1325,NA
"M",0.44,0.355,NA,0.4775,0.132,0.0815,NA
"F",NA,0.435,0.16,NA,0.3155,0.1795,NA
NA,NA,NA,0.18,0.996,NA,0.226,NA
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.61,NA,NA,NA,0.428,0.2205,NA
NA,NA,0.455,0.175,NA,0.342,NA,0.35
NA,NA,NA,NA,NA,NA,NA,0.375
"I",0.295,0.215,0.085,0.128,0.049,0.034,0.04
"I",0.275,0.205,0.075,0.1105,0.045,0.0285,0.035
"I",0.28,0.21,NA,0.1065,NA,0.0295,0.03
"M",0.49,NA,NA,0.549,0.2215,NA,NA
"M",NA,NA,NA,0.234,0.0905,NA,0.075
"F",0.405,0.305,0.095,0.3485,0.1455,0.0895,0.1
NA,0.54,NA,0.175,0.892,0.322,NA,0.335
"M",0.37,NA,0.1,0.252,0.1065,0.0595,0.074
"M",0.36,0.27,0.1,0.217,0.0885,NA,0.0715
"F",0.47,NA,0.13,0.472,NA,0.114,0.15
"I",0.2,0.145,0.06,0.037,0.0125,0.0095,0.011
"I",NA,0.12,0.03,0.0215,0.007,0.005,NA
NA,NA,0.515,NA,1.5415,NA,0.369,NA
"M",0.55,NA,0.125,0.7605,NA,NA,NA
NA,0.57,NA,NA,0.9055,NA,NA,0.275
NA,NA,0.485,0.19,NA,NA,NA,0.39
NA,0.56,NA,0.14,NA,0.443,NA,0.265
"M",NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,0.2,NA,0.381,NA,0.435
NA,NA,NA,NA,NA,NA,0.2945,NA
"I",NA,NA,0.11,0.4585,0.194,0.067,0.14
"F",NA,NA,NA,1.242,NA,0.2475,NA
"M",NA,0.35,0.1,NA,NA,0.1015,0.12
"F",0.58,NA,0.155,NA,NA,0.1385,0.32
NA,0.33,0.255,NA,0.172,0.066,0.0255,0.06
"I",NA,0.21,NA,0.0965,0.0425,0.022,0.03
