"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,NA,0.095,0.514,0.2245,0.101,0.15
NA,0.35,NA,0.09,NA,NA,0.0485,NA
"F",0.53,0.42,NA,0.677,NA,NA,0.21
NA,0.44,0.365,0.125,0.516,0.2155,NA,0.155
"I",0.33,0.255,NA,0.205,0.0895,0.0395,0.055
"I",NA,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",NA,0.415,NA,NA,0.237,NA,0.33
"F",NA,NA,0.125,NA,NA,0.1495,0.26
"M",NA,NA,0.125,0.5095,NA,0.1125,0.165
"F",0.55,0.44,NA,0.8945,NA,0.151,NA
"F",0.525,0.38,0.14,0.6065,0.194,NA,NA
"M",0.43,0.35,0.11,NA,0.1675,NA,NA
NA,0.49,0.38,0.135,0.5415,NA,0.095,NA
"F",0.535,NA,NA,0.6845,NA,0.171,0.205
"F",0.47,0.355,0.1,NA,0.1675,0.0805,0.185
NA,0.5,NA,NA,NA,NA,NA,NA
"I",NA,0.28,0.085,0.2905,NA,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,NA
"M",NA,0.295,0.08,0.2555,NA,0.043,0.1
"M",NA,NA,0.1,0.381,0.1705,0.075,0.115
"M",NA,NA,NA,0.2455,0.0955,0.062,NA
"I",0.38,0.275,0.1,0.2255,0.08,0.049,0.085
NA,NA,NA,NA,0.9395,NA,NA,NA
NA,NA,0.415,0.135,0.7635,0.318,0.21,0.2
NA,0.615,NA,NA,NA,0.513,NA,NA
"F",0.56,NA,NA,0.9285,NA,0.188,NA
NA,NA,NA,NA,0.9955,NA,NA,NA
"M",0.59,0.445,0.14,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.394,NA,NA
NA,NA,0.425,0.14,NA,NA,0.227,0.2
NA,NA,NA,NA,NA,NA,0.242,NA
NA,0.68,NA,NA,NA,NA,NA,0.46
NA,NA,0.525,0.165,NA,0.5515,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.705,NA,NA,NA,NA,NA,0.49
"M",NA,NA,0.105,0.4795,NA,0.124,0.125
NA,NA,NA,0.155,1.217,0.5305,0.3075,0.34
"F",NA,0.355,0.105,0.5225,NA,NA,0.145
"F",NA,0.445,0.135,NA,NA,0.2035,NA
NA,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",NA,0.335,0.105,NA,0.1865,0.091,0.115
NA,NA,NA,NA,NA,NA,0.196,NA
"I",NA,NA,0.045,0.07,0.0315,NA,0.02
