"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,NA,0.095,NA,NA,0.101,NA
"M",0.35,0.265,0.09,NA,0.0995,0.0485,NA
"F",NA,0.42,0.135,0.677,0.2565,NA,NA
"M",0.44,0.365,0.125,0.516,NA,0.114,0.155
"I",0.33,NA,0.08,0.205,0.0895,0.0395,0.055
"I",NA,NA,NA,0.3515,0.141,0.0775,0.12
NA,0.53,0.415,NA,NA,0.237,NA,NA
NA,0.545,0.425,NA,NA,NA,0.1495,0.26
"M",0.475,0.37,0.125,NA,NA,NA,0.165
NA,NA,NA,NA,NA,NA,NA,0.32
"F",0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
"M",NA,0.35,NA,0.406,0.1675,NA,NA
NA,0.49,NA,NA,NA,0.2175,NA,0.19
NA,NA,0.405,NA,0.6845,0.2725,0.171,0.205
NA,NA,0.355,NA,NA,0.1675,0.0805,0.185
"M",0.5,NA,NA,0.6645,0.258,NA,0.24
NA,NA,0.28,0.085,NA,0.095,0.0395,0.115
"F",0.44,0.34,NA,0.451,0.188,NA,0.13
"M",0.365,0.295,0.08,0.2555,0.097,NA,0.1
NA,0.45,0.32,0.1,NA,0.1705,NA,0.115
"M",0.355,NA,NA,NA,0.0955,NA,0.075
"I",NA,0.275,0.1,0.2255,0.08,0.049,0.085
NA,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27
"F",NA,NA,0.135,0.7635,NA,0.21,0.2
"F",NA,NA,NA,NA,NA,NA,NA
"F",0.56,0.44,0.14,NA,0.3825,NA,NA
NA,NA,0.45,0.185,NA,NA,0.272,0.285
NA,NA,NA,0.14,NA,0.356,NA,NA
"M",NA,0.475,NA,0.9365,NA,NA,0.295
"M",0.575,0.425,NA,0.8635,NA,NA,NA
NA,NA,0.47,NA,0.9975,NA,NA,NA
"F",NA,NA,NA,NA,0.6055,NA,NA
NA,NA,0.525,NA,NA,NA,NA,NA
"F",NA,NA,0.175,NA,NA,NA,NA
NA,NA,0.55,NA,NA,NA,NA,0.49
NA,0.465,NA,0.105,0.4795,NA,NA,NA
NA,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34
"F",NA,NA,NA,NA,NA,NA,NA
NA,0.575,0.445,NA,0.883,NA,0.2035,NA
NA,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",0.45,0.335,NA,0.425,0.1865,0.091,0.115
"F",NA,0.425,NA,0.8515,0.362,NA,0.27
"I",0.24,0.175,NA,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,0.095,0.203,0.0875,0.045,NA
NA,NA,NA,NA,0.5795,0.293,0.227,NA
NA,NA,0.375,0.12,0.4605,0.1775,0.11,0.15
NA,0.325,0.245,0.07,0.161,0.0755,0.0255,NA
"F",NA,0.425,0.16,NA,NA,0.2135,NA
