con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
82.0,Private,190904.76821258606,HS-grad,9.0,Widowed,Craft-repair,Husband,White,Female,1137.9712653618176,4356.0,37.32818593989537,United-States,<=50K
54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States,<=50K
41.0,Private,114544.11959167193,Some-college,9.890847476192441,Separated,Prof-specialty,Unmarried,White,Female,0.0,3900.0,37.579634135033544,United-States,<=50K
34.0,Private,216864.0,HS-grad,8.8705099427786,Divorced,Other-service,Unmarried,White,Female,0.0,3770.0,45.0,United-States,<=50K
38.0,Private,169385.93251843515,10th,6.014069333016155,Separated,Craft-repair,Unmarried,White,Male,0.0,3770.0,40.0,United-States,<=50K
74.0,Self-emp-not-inc,284553.85831957904,Some-college,10.369889225779232,Divorced,Other-service,Husband,White,Male,11556.529715049393,571.1119816672264,30.49490996399976,United-States,<=50K
68.0,Federal-gov,422013.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,78.78913378943187,3683.0,22.684203780140155,United-States,<=50K
45.0,Private,164933.74908184583,HS-grad,16.0,Married-civ-spouse,Craft-repair,Unmarried,Black,Female,5168.677257628577,3004.0,35.0,United-States,>50K
38.0,Private,164526.0,Some-college,10.388955858470867,Never-married,Craft-repair,Not-in-family,White,Male,0.0,1366.2713533872618,47.53345243300387,United-States,>50K
52.0,Private,185197.00526206865,Some-college,9.858680951799045,Widowed,Other-service,Not-in-family,White,Female,0.0,35.511442710190764,20.0,United-States,>50K
32.0,Private,136204.0,Masters,14.0,Separated,Craft-repair,Not-in-family,White,Male,0.0,2824.0,43.75962397513207,United-States,>50K
48.27896901857369,Private,45363.0,Some-college,10.295275136676036,Divorced,Craft-repair,Not-in-family,White,Male,0.0,2824.0,40.0,United-States,>50K
45.0,Private,172822.0,11th,7.0,Married-civ-spouse,Transport-moving,Husband,White,Male,599.9844815147278,2824.0,46.475672521249685,United-States,>50K
57.0,Private,198610.38578033677,HS-grad,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,315.41741044971246,38.65702997826636,42.638709282790494,United-States,<=50K
34.0,Private,203034.0,5th-6th,10.555880171820688,Married-civ-spouse,Craft-repair,Husband,White,Male,8723.888979382473,56.5551543708897,45.064822492630896,United-States,>50K
37.0,Private,188774.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,-327.09467632992744,2824.0,40.0,United-States,>50K
29.0,Private,77009.0,11th,7.0,Married-civ-spouse,Sales,Not-in-family,White,Female,0.0,2754.0,42.0,United-States,<=50K
61.0,Private,219953.78402562096,HS-grad,9.086533731813262,Widowed,Sales,Unmarried,White,Female,0.0,8.351912143529649,25.0,United-States,<=50K
43.407099673506536,Private,153870.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,126.21329322829848,43.24079328635188,40.0,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,122066.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
52.09638624151347,Self-emp-inc,107164.0,Some-college,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,153.78681729257173,50.0,United-States,>50K
38.0,Private,175360.0,Some-college,11.661647552846201,Never-married,Craft-repair,Not-in-family,White,Male,11410.972890131448,162.88168891671037,90.0,United-States,>50K
50.09279338324584,Private,44064.0,Some-college,10.0,Married-civ-spouse,Other-service,Not-in-family,White,Male,-266.01346644633605,2559.0,40.0,United-States,>50K
59.0,Self-emp-inc,107287.0,10th,5.394554717269306,Widowed,Exec-managerial,Unmarried,White,Female,0.0,2559.0,50.0,United-States,<=50K
45.15008276950293,Private,198863.0,HS-grad,15.0,Divorced,Exec-managerial,Not-in-family,White,Male,11311.908007686461,-32.292017716766885,60.0,United-States,>50K
44.30047682650082,Private,123011.0,HS-grad,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,-570.4711923628125,2559.0,50.0,United-States,>50K
56.87842256007947,Self-emp-not-inc,205246.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,-1864.1502989482078,2559.0,50.0,United-States,>50K
63.0,Federal-gov,171207.5160697726,HS-grad,16.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,21.543199280005723,60.0,United-States,>50K
53.0,Private,155550.21393419945,HS-grad,9.0,Never-married,Craft-repair,Husband,White,Male,0.0,2559.0,48.0,United-States,>50K
