cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.1631884574890137,1.5837291479110718,1.0,1,acept,furnished,2065.0,3300.0,211.0,42.0
São Paulo,175.405029296875,3.2315614223480225,4.0,0.0,20,acept,not furnished,1328.4949951171875,4960.0,436.5884094238281,67.76978302001953
Porto Alegre,81.21113586425781,1.0,1.0,1.0,6,acept,furnished,1000.0,2800.0,149.12399291992188,41.0
Porto Alegre,51.0,2.0,1.0664539337158203,0.0,-,acept,not furnished,270.0,1112.0,20.688552856445312,18.70473861694336
São Paulo,25.0,1.0,1.0,0.1382148563861847,1,not acept,not furnished,-2084.979736328125,800.0,25.0,15.208939552307129
São Paulo,255.5299530029297,3.0,3.045921564102173,7.0,-,acept,not furnished,0.0,6000.2509765625,806.7708129882812,70.67436218261719
São Paulo,68.89900207519531,2.0,1.3442703485488892,0.9176191687583923,7,acept,not furnished,740.0,1900.0,21.590805053710938,25.0
São Paulo,217.6171417236328,4.0,4.0,2.2413330078125,-,acept,not furnished,2984.30029296875,5963.892578125,651.8909912109375,76.50106811523438
São Paulo,82.6777572631836,2.0,2.0,1.0635310411453247,3,acept,not furnished,-3668.4306640625,2936.5126953125,190.436767578125,40.489356994628906
Rio de Janeiro,35.0,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,31.627851486206055
São Paulo,26.0,1.3847297430038452,0.9726110696792603,0.0,2,acept,not furnished,470.0,2100.0,45.927825927734375,27.0
São Paulo,46.0,1.0,1.0,0.167231947183609,-,acept,not furnished,550.0,580.0,5.605086803436279,8.0
São Paulo,36.0,1.0,0.7535566091537476,0.0,11,acept,not furnished,359.0,1693.5947265625,70.0,27.0
São Paulo,55.0,1.0,1.0,1.0,2,acept,furnished,790.0,4200.0,145.0465850830078,54.0
São Paulo,100.0,2.0,2.0832579135894775,1.1360784769058228,1,acept,furnished,900.0,4370.0,318.11376953125,56.0
São Paulo,357.6895446777344,3.8071367740631104,6.0,6.0,-,acept,not furnished,680.0,8441.37890625,1318.2205810546875,121.0
São Paulo,110.0,2.0,2.0,1.2380568981170654,-,acept,not furnished,-2252.63623046875,3000.0,122.0,39.0
São Paulo,143.8734130859375,2.9072437286376953,3.0,1.9107409715652466,9,acept,not furnished,1614.0,4653.919921875,418.1187438964844,63.57430648803711
Rio de Janeiro,56.0,2.0,1.0,0.2645568549633026,8,acept,not furnished,800.0,1330.921142578125,0.0,16.0
São Paulo,273.93927001953125,3.4386861324310303,4.036513805389404,6.0,-,acept,not furnished,8850.3310546875,7274.09814453125,1166.4759521484375,88.94329071044922
São Paulo,100.0,7.0,2.7281007766723633,0.0,-,acept,not furnished,-285.7818603515625,4545.13232421875,118.0,63.350833892822266
Belo Horizonte,42.0,1.3077934980392456,1.0,0.6398113369941711,17,not acept,furnished,470.0,2425.0322265625,115.95610046386719,36.0
São Paulo,160.0,2.600263833999634,2.0,1.2951749563217163,-,acept,not furnished,-2691.087646484375,1900.0,167.0,25.0
São Paulo,52.03363037109375,1.0,0.8113987445831299,0.0,-,acept,not furnished,0.0,1076.7054443359375,3.0,14.0
São Paulo,90.0,3.0,2.0,1.2511893510818481,1,acept,not furnished,800.0,1800.0,148.0845184326172,25.515655517578125
São Paulo,49.0,1.0,1.0,1.0,-,acept,not furnished,-3253.02197265625,2694.043701171875,42.0,45.0
São Paulo,41.0,1.227673888206482,1.0,1.0,1,acept,furnished,600.0,2354.212158203125,0.0,39.0
Belo Horizonte,64.0,2.0,2.0,1.0,11,acept,not furnished,352.0,1280.3807373046875,80.0,20.0
Campinas,208.0,3.0,2.765395164489746,4.0,-,acept,not furnished,731.6468505859375,3634.03759765625,100.0,48.0
São Paulo,20.0,1.0,0.7956161499023438,-0.15551528334617615,5,acept,furnished,602.0,1800.0,130.0,23.0
São Paulo,89.39170837402344,2.1457719802856445,1.6262059211730957,2.0,6,acept,not furnished,-1398.280517578125,1766.2359619140625,81.29264068603516,14.0
São Paulo,58.646583557128906,1.0,1.0,0.0,-,acept,not furnished,-4052.23828125,1700.0,82.87738800048828,22.0
São Paulo,80.0,2.0,2.0,1.1958204507827759,11,acept,not furnished,-2758.271240234375,2550.0,216.0,33.0
São Paulo,45.0,1.0,1.360298752784729,1.0,-,acept,not furnished,-3316.82080078125,2500.0,593.0,33.0
São Paulo,166.82867431640625,2.735687732696533,2.793457508087158,3.0,-,acept,not furnished,1543.1673583984375,4000.0,458.4588623046875,51.0
São Paulo,38.0,1.0777418613433838,1.0,0.46903088688850403,11,not acept,not furnished,-2842.114990234375,1750.0,0.0,26.0
São Paulo,30.0,1.0,1.0,0.0,1,acept,not furnished,460.0,1614.418701171875,0.0,21.0
São Paulo,202.82626342773438,2.943321466445923,2.0,1.9394631385803223,-,acept,not furnished,3357.66015625,11000.0,785.5253295898438,181.0
