"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,70,NA,NA,NA,"7",NA,"furnished",NA,3300,NA,42
NA,320,4,NA,0,"20","acept",NA,1200,4960,NA,63
"Porto Alegre",NA,NA,1,NA,NA,NA,NA,NA,2800,0,NA
NA,NA,2,NA,NA,NA,"acept",NA,NA,1112,22,NA
"São Paulo",NA,NA,1,NA,NA,"not acept",NA,0,NA,25,11
NA,NA,NA,3,7,"-",NA,NA,0,8000,834,NA
"Rio de Janeiro",72,2,NA,0,NA,NA,"not furnished",740,NA,NA,NA
"São Paulo",213,4,4,NA,NA,"acept","not furnished",2254,3223,1735,41
"São Paulo",NA,2,2,NA,"3",NA,NA,NA,NA,250,NA
NA,NA,NA,1,NA,"2",NA,NA,NA,2300,35,NA
"São Paulo",26,1,NA,0,"2","acept","furnished",NA,2100,NA,NA
NA,46,1,1,1,NA,NA,"not furnished",NA,580,43,NA
"São Paulo",NA,NA,NA,NA,"11",NA,"not furnished",359,2100,70,NA
NA,55,NA,1,NA,NA,"acept",NA,NA,NA,NA,54
NA,NA,2,NA,NA,NA,"acept",NA,900,NA,17,NA
"Campinas",NA,NA,NA,NA,NA,"acept","furnished",680,8000,NA,121
"São Paulo",110,2,NA,1,"1","acept","not furnished",700,3000,NA,NA
NA,NA,NA,NA,1,NA,"not acept","furnished",1614,NA,NA,NA
NA,NA,2,NA,0,NA,NA,NA,NA,NA,0,16
NA,600,NA,5,NA,"-","acept","not furnished",NA,NA,NA,NA
"São Paulo",NA,7,4,0,"-","acept","not furnished",NA,NA,118,NA
"Belo Horizonte",NA,NA,1,NA,NA,NA,NA,470,NA,172,NA
NA,160,NA,NA,2,"18","acept",NA,NA,NA,167,25
NA,35,1,1,0,"-","acept",NA,0,NA,3,NA
"Rio de Janeiro",NA,NA,NA,1,NA,"acept",NA,800,1800,NA,NA
"São Paulo",49,NA,1,NA,"10","acept",NA,480,3500,NA,NA
NA,NA,NA,1,1,NA,"not acept",NA,600,NA,NA,39
"Belo Horizonte",NA,2,2,1,NA,NA,NA,352,NA,NA,20
"Campinas",208,3,NA,NA,NA,"acept",NA,0,NA,100,NA
NA,20,1,1,NA,NA,"acept",NA,NA,1800,130,NA
"São Paulo",55,2,NA,2,"6",NA,NA,780,1068,NA,14
"São Paulo",NA,1,NA,NA,"3","acept","not furnished",515,NA,29,NA
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,NA,216,NA
NA,NA,NA,NA,1,NA,NA,NA,2450,2500,593,33
"São Paulo",NA,NA,NA,3,NA,"acept","not furnished",2100,4000,NA,NA
"Porto Alegre",38,1,1,2,"11","not acept","not furnished",450,1750,0,26
"São Paulo",NA,1,1,NA,"1",NA,NA,NA,1600,0,NA
NA,80,NA,NA,NA,"-",NA,NA,NA,NA,NA,181
NA,NA,NA,NA,0,"-",NA,NA,0,NA,59,18
"Porto Alegre",NA,NA,1,1,NA,NA,NA,NA,NA,0,44
"São Paulo",NA,NA,6,4,NA,NA,"not furnished",NA,NA,NA,NA
NA,NA,NA,NA,NA,"-","acept","not furnished",NA,3500,NA,NA
"Belo Horizonte",NA,NA,2,NA,NA,"not acept","not furnished",850,NA,NA,NA
NA,NA,NA,1,1,NA,"acept",NA,500,NA,NA,12
NA,360,4,NA,0,"1","acept","not furnished",4000,6410,NA,NA
NA,40,NA,1,NA,NA,NA,NA,978,2829,NA,33
NA,100,3,1,NA,"13","not acept",NA,700,NA,10,17
"Porto Alegre",42,NA,1,2,NA,"acept",NA,190,NA,17,26
NA,250,NA,NA,NA,NA,"acept","not furnished",NA,1700,256,NA
"Campinas",48,NA,1,1,NA,"acept",NA,505,NA,NA,21
"Rio de Janeiro",90,NA,NA,NA,"10","acept","not furnished",NA,3800,NA,NA
"São Paulo",NA,1,NA,1,"15",NA,NA,NA,3900,NA,50
NA,NA,NA,NA,4,NA,NA,"not furnished",1700,4000,NA,NA
"São Paulo",NA,2,NA,0,NA,"acept","not furnished",200,NA,NA,19
NA,31,1,NA,NA,NA,"acept","not furnished",NA,NA,NA,30
NA,210,NA,NA,4,NA,NA,NA,NA,NA,772,NA
"São Paulo",NA,NA,NA,NA,NA,NA,"not furnished",NA,6000,NA,91
NA,93,2,3,2,"9",NA,"not furnished",663,5500,NA,70
"Porto Alegre",75,NA,NA,1,"9",NA,"not furnished",340,1800,109,NA
