"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,NA,NA,NA,"7","acept","furnished",NA,NA,211,NA
NA,320,4,NA,NA,NA,"acept","not furnished",NA,4960,NA,NA
NA,80,NA,1,NA,"6",NA,NA,1000,NA,NA,41
NA,NA,2,NA,NA,NA,"acept","not furnished",NA,1112,NA,17
NA,25,1,NA,0,"1",NA,"not furnished",0,NA,NA,NA
NA,NA,NA,3,NA,"-",NA,NA,NA,NA,NA,NA
NA,NA,NA,1,0,"7","acept",NA,740,NA,85,25
NA,213,NA,NA,4,NA,NA,NA,2254,NA,1735,41
"São Paulo",NA,2,2,NA,"3","acept",NA,1000,NA,NA,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,2300,35,NA
NA,NA,1,1,NA,"2","acept","furnished",470,2100,NA,NA
NA,NA,NA,NA,NA,NA,"acept","not furnished",NA,NA,43,8
"São Paulo",NA,NA,1,NA,"11","acept","not furnished",359,2100,70,NA
NA,55,NA,NA,1,NA,NA,NA,790,NA,224,54
"São Paulo",NA,2,NA,NA,NA,NA,"furnished",NA,NA,NA,56
"Campinas",NA,NA,NA,6,"-",NA,"furnished",NA,NA,328,121
NA,110,NA,NA,NA,"1",NA,NA,700,NA,122,NA
"Rio de Janeiro",88,2,NA,NA,NA,NA,NA,1614,NA,221,16
"Rio de Janeiro",NA,2,NA,NA,"8","acept",NA,800,NA,0,16
"São Paulo",NA,4,NA,NA,"-",NA,NA,0,12000,NA,181
"São Paulo",100,NA,4,NA,NA,NA,"not furnished",0,3800,NA,NA
"Belo Horizonte",42,1,NA,1,"17","not acept",NA,470,2690,172,36
"São Paulo",NA,NA,2,2,"18",NA,"furnished",1530,1900,NA,25
"São Paulo",NA,1,1,0,NA,NA,"not furnished",0,1100,NA,NA
"Rio de Janeiro",NA,3,2,NA,"7","acept",NA,NA,1800,118,24
"São Paulo",49,NA,1,NA,NA,"acept","not furnished",NA,NA,NA,45
NA,NA,NA,1,NA,NA,NA,NA,600,3000,NA,NA
NA,NA,2,2,NA,"11",NA,"not furnished",352,NA,80,20
"Campinas",208,NA,2,4,NA,NA,"not furnished",0,NA,100,48
NA,20,1,1,NA,NA,"acept","furnished",602,1800,NA,NA
