cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,1.0,1.0,7,acept,not furnished,2065.0,3300.0,211.0,42.0
São Paulo,104.6119,2.1837,1.7875,0.0,-,acept,not furnished,728.3449,2884.6309,257.0097,39.5354
São Paulo,80.0,1.0,1.0,1.0,6,acept,not furnished,728.3449,2800.0,257.0097,41.0
Porto Alegre,51.0,2.1837,1.0,0.0,2,acept,not furnished,270.0,1112.0,257.0097,39.5354
São Paulo,104.6119,1.0,1.7875,0.0,1,not acept,not furnished,0.0,2884.6309,257.0097,11.0
São Paulo,104.6119,2.1837,1.7875,1.162,-,acept,not furnished,728.3449,2884.6309,257.0097,121.0
Rio de Janeiro,72.0,2.1837,1.0,0.0,-,acept,not furnished,740.0,1900.0,85.0,25.0
São Paulo,213.0,2.1837,1.7875,1.162,-,acept,not furnished,728.3449,2884.6309,257.0097,39.5354
São Paulo,104.6119,2.1837,1.7875,1.162,-,acept,not furnished,1000.0,2884.6309,250.0,39.5354
Rio de Janeiro,35.0,1.0,1.0,0.0,-,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,104.6119,1.0,1.0,0.0,2,acept,furnished,470.0,2100.0,150.0,27.0
Campinas,104.6119,1.0,1.0,1.0,10,acept,not furnished,550.0,580.0,43.0,8.0
São Paulo,36.0,1.0,1.0,0.0,-,acept,not furnished,359.0,2884.6309,70.0,39.5354
São Paulo,104.6119,2.1837,1.0,1.0,-,acept,not furnished,790.0,2884.6309,257.0097,54.0
São Paulo,100.0,2.0,2.0,1.162,24,acept,not furnished,728.3449,4370.0,257.0097,56.0
São Paulo,330.0,2.1837,1.7875,6.0,-,acept,not furnished,728.3449,8000.0,328.0,39.5354
São Paulo,110.0,2.1837,2.0,1.0,-,acept,not furnished,700.0,2884.6309,122.0,39.5354
Rio de Janeiro,88.0,2.0,3.0,1.162,9,not acept,not furnished,1614.0,2884.6309,257.0097,16.0
São Paulo,104.6119,2.0,1.0,1.162,8,acept,not furnished,728.3449,2884.6309,0.0,16.0
