con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
678.0,France,Female,42.0,2.0,0.0,1.0,1,1,101348.88,1
608.0,Spain,Female,41.8,1.0,83807.86,1.0,0,1,125076.384,0
502.0,France,Male,42.0,5.8,159660.8,1.2,0,1,113931.57,0
699.0,France,Female,38.6,4.4,0.0,2.0,0,0,93826.63,0
653.4,Spain,Male,43.0,3.6,125510.82,1.0,1,0,79084.1,0
645.0,Spain,Male,34.8,8.0,47267.208,1.4,1,0,90407.008,0
602.8,France,Male,29.2,7.0,100302.672,1.2,1,1,10062.8,0
376.0,Germany,Female,41.8,5.6,43332.346,4.0,1,0,119346.88,1
501.0,France,Female,44.0,4.0,142051.07,2.0,0,1,74940.5,0
684.0,Spain,Male,27.0,2.0,134603.88,1.0,1,1,71725.73,0
528.0,France,Male,31.0,6.0,102016.72,2.0,0,0,80181.12,0
668.2,Spain,Male,24.0,3.0,0.0,2.0,1,0,94025.942,0
476.0,Spain,Female,34.0,5.0,0.0,2.0,1,0,26260.98,0
549.0,France,Male,25.0,5.0,0.0,2.0,0,0,190857.79,0
635.0,France,Female,35.0,7.0,0.0,1.8,1,1,65951.65,0
616.0,Germany,Male,45.0,3.0,127534.84,2.0,0,0,64327.26,0
653.0,Germany,Male,58.0,6.2,132602.88,1.0,1,0,5097.67,1
549.0,Spain,Male,24.0,9.0,112771.038,2.0,1,1,90213.852,0
587.0,Spain,Male,45.0,6.0,0.0,1.6,0,0,158684.81,0
726.0,France,Female,24.0,6.0,0.0,1.8,1,1,54724.03,0
692.2,France,Female,34.2,4.6,0.0,2.0,1,0,170886.17,0
636.0,France,Female,32.0,8.0,46899.864,1.8,1,0,138555.46,0
510.0,Spain,Female,38.0,4.0,0.0,1.0,1,0,118913.53,1
669.0,France,Male,46.0,3.0,0.0,2.0,0,1,8487.75,0
846.0,France,Female,38.0,5.0,0.0,1.4,1,1,86415.284,0
577.0,France,Male,25.0,3.0,0.0,2.0,0,1,124508.29,0
756.0,Germany,Male,41.0,4.0,136815.64,1.2,1,0,170041.95,0
571.0,France,Male,44.0,4.4,0.0,2.0,0,0,38433.35,0
574.0,Germany,Female,43.0,2.4,141349.43,1.0,1,0,122444.816,0
411.0,France,Male,29.0,0.0,59697.17,2.0,1,1,53483.21,0
591.0,Spain,Male,39.0,3.0,0.0,1.6,1,1,140469.38,0
533.0,France,Male,36.0,7.0,98927.33,1.0,0,1,156731.91,0
553.0,Spain,Male,41.0,9.0,110112.54,2.0,0,0,81898.81,0
520.0,Spain,Female,42.0,4.6,0.0,2.0,1,1,34410.55,0
531.6,Spain,Female,39.2,9.0,0.0,2.0,1,1,112840.492,0
475.0,France,Female,45.0,0.0,134264.04,1.0,1,0,112196.678,1
669.8,France,Male,31.0,3.0,145260.23,1.0,1,1,114066.77,0
684.6,Spain,Male,33.0,7.0,76548.6,1.2,0,1,98453.45,0
850.0,France,Male,36.0,3.4,0.0,1.0,1,1,114247.262,0
582.0,Germany,Male,42.8,6.0,110517.87,2.0,1,1,113945.606,0
472.0,Spain,Male,40.0,3.8,0.0,1.0,1,0,70154.22,0
465.0,France,Female,51.0,8.0,122522.32,1.0,0,1,181297.65,1
556.0,France,Male,34.4,2.0,117419.35,1.0,1,1,72454.558,0
834.0,France,Male,49.0,6.6,131394.56,1.0,0,0,194365.76,0
711.0,Germany,Female,38.6,5.0,76320.486,1.6,1,1,95070.30799999999,0
