"con_age","cat_workclass","con_fnlwgt","cat_education","con_education.num","cat_marital.status","cat_occupation","cat_relationship","cat_race","cat_sex","con_capital.gain","con_capital.loss","con_hours.per.week","cat_native.country","cat_income"
82,NA,132870,"HS-grad",9,"Widowed","Exec-managerial",NA,"White",NA,0,NA,18,NA,"<=50K"
NA,"Private",140359,NA,4,NA,"Machine-op-inspct","Unmarried","White","Female",NA,3900,40,NA,"<=50K"
NA,"Private",264663,"Some-college",NA,"Separated","Prof-specialty","Own-child","White",NA,NA,3900,NA,NA,NA
NA,"Private",216864,"HS-grad",9,"Divorced","Other-service","Unmarried",NA,"Female",0,NA,45,"United-States","<=50K"
NA,NA,NA,"10th",6,"Separated","Adm-clerical","Unmarried","White",NA,0,NA,40,"United-States",NA
74,"State-gov",88638,"Doctorate",NA,"Never-married","Prof-specialty","Other-relative",NA,"Female",0,3683,NA,NA,NA
NA,NA,422013,NA,9,"Divorced","Prof-specialty",NA,NA,NA,0,NA,NA,"United-States","<=50K"
NA,NA,NA,NA,16,"Divorced","Prof-specialty",NA,NA,"Female",0,3004,35,NA,">50K"
NA,"Self-emp-not-inc",164526,NA,NA,"Never-married","Prof-specialty",NA,NA,NA,NA,2824,45,NA,NA
52,"Private",129177,"Bachelors",13,"Widowed",NA,"Not-in-family","White","Female",NA,2824,20,"United-States",">50K"
32,NA,NA,NA,14,NA,"Exec-managerial","Not-in-family",NA,"Male",0,NA,55,"United-States",NA
NA,"Private",NA,NA,NA,NA,"Prof-specialty","Not-in-family","White",NA,0,2824,40,NA,">50K"
45,"Private",172822,NA,7,"Divorced","Transport-moving",NA,"White",NA,0,2824,76,NA,">50K"
57,"Private",317847,"Masters",14,NA,NA,"Not-in-family",NA,NA,NA,NA,50,NA,NA
34,"Private",203034,"Bachelors",13,NA,NA,NA,NA,"Male",0,2824,50,"United-States",NA
37,"Private",188774,NA,13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,2824,40,"United-States",NA
29,NA,77009,"11th",7,"Separated","Sales",NA,NA,"Female",NA,2754,42,"United-States","<=50K"
61,"Private",29059,"HS-grad",9,"Divorced",NA,"Unmarried",NA,"Female",0,NA,25,"United-States",NA
51,NA,153870,NA,10,"Married-civ-spouse","Transport-moving",NA,"White","Male",0,NA,40,NA,NA
21,"Private",34310,NA,11,"Married-civ-spouse","Craft-repair",NA,NA,NA,0,2603,40,"United-States",NA
NA,"Private",228696,"1st-4th",NA,"Married-civ-spouse",NA,"Not-in-family","White",NA,NA,NA,32,"Mexico","<=50K"
NA,NA,122066,NA,NA,"Married-civ-spouse",NA,NA,NA,"Male",0,2603,40,"Greece","<=50K"
37,"Self-emp-inc",107164,"10th",6,"Never-married","Transport-moving","Not-in-family","White","Male",0,2559,NA,NA,">50K"
38,"Private",NA,"10th",6,"Never-married","Prof-specialty",NA,"White","Male",0,NA,90,"United-States",NA
23,"Private",NA,NA,10,"Separated","Other-service","Not-in-family","White","Male",0,2559,40,"United-States",NA
59,"Self-emp-inc",107287,"10th",6,"Widowed",NA,"Unmarried","White","Female",0,NA,50,"United-States",">50K"
NA,NA,NA,"Prof-school",15,NA,NA,"Not-in-family",NA,"Male",0,2559,60,NA,NA
51,NA,123011,"Bachelors",13,"Divorced",NA,"Not-in-family","White",NA,0,2559,NA,"United-States",NA
60,"Self-emp-not-inc",205246,NA,9,NA,"Exec-managerial","Not-in-family","Black","Male",0,NA,50,"United-States",NA
63,"Federal-gov",39181,"Doctorate",16,"Divorced","Exec-managerial","Not-in-family","White",NA,0,NA,60,"United-States",">50K"
NA,NA,NA,NA,9,"Never-married","Sales","Not-in-family","White",NA,NA,2559,NA,NA,NA
51,NA,NA,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Female",NA,NA,NA,NA,NA
