"con_age","cat_workclass","con_fnlwgt","cat_education","con_education.num","cat_marital.status","cat_occupation","cat_relationship","cat_race","cat_sex","con_capital.gain","con_capital.loss","con_hours.per.week","cat_native.country","cat_income"
82,"Private",132870,"HS-grad",9,NA,NA,NA,"White","Female",0,4356,18,"United-States","<=50K"
NA,"Private",NA,NA,4,NA,"Machine-op-inspct","Unmarried","White","Female",0,NA,NA,"United-States","<=50K"
41,"Private",NA,NA,NA,"Separated","Prof-specialty",NA,"White","Female",NA,3900,40,NA,NA
NA,"Private",216864,NA,NA,NA,"Other-service","Unmarried","White","Female",0,3770,45,"United-States",NA
NA,"Private",150601,"10th",6,"Separated","Adm-clerical","Unmarried",NA,"Male",NA,3770,40,"United-States",NA
74,NA,88638,"Doctorate",16,"Never-married",NA,"Other-relative","White","Female",0,3683,20,"United-States",">50K"
68,"Federal-gov",422013,"HS-grad",NA,"Divorced",NA,"Not-in-family","White","Female",0,NA,40,"United-States",NA
45,"Private",172274,"Doctorate",16,NA,"Prof-specialty","Unmarried","Black","Female",NA,NA,NA,"United-States",">50K"
38,"Self-emp-not-inc",NA,"Prof-school",15,NA,"Prof-specialty","Not-in-family",NA,NA,0,2824,45,NA,NA
52,"Private",129177,"Bachelors",13,"Widowed","Other-service","Not-in-family","White","Female",0,2824,NA,"United-States",">50K"
32,"Private",136204,"Masters",NA,"Separated","Exec-managerial","Not-in-family",NA,"Male",0,NA,NA,"United-States",">50K"
46,NA,NA,"Prof-school",NA,"Divorced","Prof-specialty",NA,"White","Male",0,2824,40,NA,">50K"
45,"Private",172822,"11th",7,"Divorced","Transport-moving","Not-in-family","White","Male",NA,NA,76,"United-States",NA
57,"Private",317847,NA,14,"Divorced","Exec-managerial","Not-in-family","White",NA,NA,2824,NA,NA,">50K"
34,"Private",203034,"Bachelors",13,NA,NA,NA,"White","Male",NA,2824,50,"United-States",">50K"
37,"Private",188774,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",NA,2824,40,"United-States",">50K"
29,NA,77009,NA,7,"Separated",NA,"Not-in-family","White",NA,NA,2754,42,"United-States","<=50K"
61,"Private",29059,"HS-grad",NA,"Divorced","Sales",NA,"White","Female",NA,NA,25,"United-States","<=50K"
NA,NA,153870,"Some-college",NA,NA,NA,NA,NA,"Male",0,NA,NA,NA,"<=50K"
21,NA,34310,NA,NA,"Married-civ-spouse","Craft-repair",NA,"White","Male",0,NA,40,"United-States","<=50K"
NA,NA,228696,"1st-4th",NA,"Married-civ-spouse",NA,"Not-in-family","White","Male",0,NA,32,NA,"<=50K"
49,NA,122066,NA,NA,"Married-civ-spouse",NA,"Husband",NA,"Male",NA,2603,NA,"Greece","<=50K"
37,"Self-emp-inc",107164,NA,6,"Never-married",NA,"Not-in-family",NA,"Male",0,NA,NA,"United-States",NA
38,"Private",175360,NA,6,"Never-married","Prof-specialty",NA,"White","Male",NA,2559,90,"United-States",">50K"
23,"Private",44064,NA,10,"Separated","Other-service","Not-in-family","White","Male",NA,2559,NA,"United-States",NA
59,NA,107287,"10th",6,"Widowed","Exec-managerial",NA,NA,"Female",0,2559,NA,"United-States",">50K"
52,NA,198863,"Prof-school",15,"Divorced","Exec-managerial","Not-in-family",NA,NA,0,2559,60,"United-States",NA
51,"Private",NA,"Bachelors",13,"Divorced",NA,"Not-in-family",NA,"Male",0,NA,50,"United-States",NA
60,NA,205246,NA,9,"Never-married",NA,"Not-in-family","Black","Male",NA,2559,NA,"United-States",">50K"
63,NA,39181,"Doctorate",16,"Divorced",NA,"Not-in-family","White","Female",0,2559,60,"United-States",">50K"
53,NA,149650,"HS-grad",9,"Never-married","Sales",NA,"White","Male",0,2559,48,"United-States",">50K"
NA,NA,NA,"Prof-school",15,NA,"Prof-specialty","Not-in-family","White",NA,NA,2559,50,"United-States",">50K"
37,"Self-emp-not-inc",NA,NA,NA,"Never-married","Prof-specialty","Not-in-family",NA,"Female",0,2559,60,"United-States",">50K"
54,NA,NA,"Masters",14,"Divorced",NA,"Not-in-family",NA,"Female",NA,2559,NA,NA,">50K"
44,"Private",NA,NA,13,"Divorced",NA,NA,"White","Male",0,2547,50,NA,">50K"
43,"Private",NA,"Masters",14,NA,"Exec-managerial","Unmarried","White","Female",0,NA,40,"United-States",">50K"
