cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.3882088363170624,0.27916446328163147,0.095,0.514,0.2245,0.0631551444530487,0.15
M,0.35,0.265,0.09,0.07769230008125305,0.0995,0.0485,0.07
F,0.53,0.42,0.13034559786319733,0.677,0.2565,0.1415,0.21
M,0.44,0.365,0.125,0.516,0.09549077600240707,0.114,0.08818026632070541
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.3,0.0908098891377449,0.3515,0.0882996991276741,0.039142657071352005,0.12
F,0.53,0.415,0.13823020458221436,0.7775,0.26037073135375977,0.1415,0.33
F,0.545,0.42486098408699036,0.1432623714208603,0.768,0.294,0.1850685030221939,0.26
I,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.1260329931974411
F,0.5543686151504517,0.4275203049182892,0.1492920070886612,0.8945,0.3145,0.19367824494838715,0.32
I,0.525,0.38,0.14,0.6280876994132996,0.194,0.1475,0.20748546719551086
I,0.43,0.3160713016986847,0.10556013137102127,0.41457346081733704,0.1675,0.081,0.135
M,0.5683150887489319,0.38,0.14992254972457886,0.8729520440101624,0.3887786567211151,0.21155327558517456,0.19
F,0.515608012676239,0.41608428955078125,0.145,0.8079965710639954,0.2725,0.171,0.205
F,0.47,0.2947453260421753,0.1,0.4755,0.1675,0.0805,0.185
M,0.449626624584198,0.4,0.13,0.6645,0.258,0.133,0.24
I,0.355,0.2393491566181183,0.085,0.2905,0.095,0.0395,0.05856531858444214
I,0.47919246554374695,0.3689427673816681,0.12457039207220078,0.5697157382965088,0.188,0.11961166560649872,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.27725517749786377,0.1,0.381,0.10560870915651321,0.075,0.115
M,0.355,0.28,0.095,0.16664519906044006,0.0955,0.05346916988492012,0.075
I,0.38,0.275,0.1,0.2255,0.04457790404558182,0.049,0.085
M,0.6033984422683716,0.4786301255226135,0.16379912197589874,1.1669028997421265,0.49166151881217957,0.214,0.32495588064193726
F,0.5506566762924194,0.437094509601593,0.135,0.8973999619483948,0.318,0.21,0.2690032422542572
F,0.615,0.4469662606716156,0.1544058620929718,1.1615,0.40334171056747437,0.301,0.2919285297393799
F,0.5855028033256531,0.44881242513656616,0.1596517711877823,0.9285,0.3825,0.22632436454296112,0.29704633355140686
F,0.5921300053596497,0.45,0.16315671801567078,1.074332594871521,0.42738810181617737,0.272,0.30842918157577515
M,0.5825304985046387,0.44386786222457886,0.14,0.931,0.4157114326953888,0.22319342195987701,0.28
M,0.605,0.475,0.14956127107143402,0.8537161946296692,0.38915571570396423,0.19775742292404175,0.25643831491470337
F,0.5701051950454712,0.425,0.15550506114959717,0.9784954190254211,0.37849554419517517,0.227,0.2
M,0.5874073505401611,0.47,0.15562856197357178,0.934546947479248,0.4167560040950775,0.22023911774158478,0.2684400975704193
F,0.68,0.56,0.15601590275764465,0.9523860812187195,0.3976239264011383,0.20261643826961517,0.278933048248291
M,0.6108328700065613,0.4753325581550598,0.165,1.138973593711853,0.49397051334381104,0.23476293683052063,0.31684955954551697
F,0.6087855100631714,0.4697156548500061,0.175,1.133773922920227,0.46235620975494385,0.24012716114521027,0.455
M,0.6108327507972717,0.47533276677131653,0.2,1.1389656066894531,0.4939674735069275,0.23476138710975647,0.3168473243713379
I,0.3789527416229248,0.355,0.105,0.4795,0.227,0.054898474365472794,0.125
F,0.5744374990463257,0.44065985083580017,0.155,1.217,0.4007708728313446,0.23059728741645813,0.3064505159854889
F,0.45,0.355,0.10501931607723236,0.5225,0.237,0.07908977568149567,0.145
I,0.575,0.445,0.135,0.883,0.381,0.15382547676563263,0.26
I,0.355,0.2382371723651886,0.09,0.3275,0.134,0.086,0.09
F,0.45,0.28608307242393494,0.105,0.425,0.1865,0.091,0.115
F,0.5559720993041992,0.425,0.1527765989303589,0.8515,0.3617105484008789,0.196,0.2771691679954529
I,0.24,0.175,0.045,0.12932482361793518,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012
I,0.21,0.15,0.05,0.06375375390052795,0.0175,0.0125,0.015
I,0.3826829195022583,0.295,0.095,0.38670045137405396,0.13129004836082458,0.06795302778482437,0.10611017793416977
M,0.49503451585769653,0.3911146819591522,0.12,0.7006104588508606,0.31693825125694275,0.227,0.14
I,0.46,0.375,0.12,0.4605,0.11580079048871994,0.11,0.15
I,0.325,0.23731064796447754,0.07,0.161,0.0755,0.0255,0.0567532479763031
M,0.525,0.4598284363746643,0.1581823229789734,1.0137556791305542,0.4394857585430145,0.20853887498378754,0.2819059193134308
I,0.3904027044773102,0.2917478680610657,0.12,0.595,0.2385,0.06654457002878189,0.19
M,0.3811108469963074,0.32,0.10174809396266937,0.303,0.1335,0.07067281007766724,0.1
M,0.485,0.36,0.1096276193857193,0.34796765446662903,0.2595,0.096,0.16
F,0.47,0.36,0.12,0.42655056715011597,0.2105,0.09755358099937439,0.15
I,0.405,0.31,0.09047478437423706,0.385,0.08730270713567734,0.0915,0.11
F,0.5254062414169312,0.41028255224227905,0.14,0.6615,0.3140324056148529,0.1755,0.22
I,0.445,0.35,0.10355936735868454,0.39558690786361694,0.192,0.07502573728561401,0.135
I,0.47,0.385,0.12480197846889496,0.5895,0.2192925214767456,0.12,0.170697420835495
I,0.3005608022212982,0.19,0.06,0.086,0.042,0.014,0.025
F,0.505,0.4,0.125,0.6353942155838013,0.246,0.1467006951570511,0.2129172682762146
I,0.40859341621398926,0.345,0.10640911757946014,0.4115,0.14218439161777496,0.1125,0.135
M,0.505,0.3345947563648224,0.11,0.625,0.305,0.16,0.13499772548675537
F,0.53,0.41097357869148254,0.13756941258907318,0.6965,0.302,0.1935,0.2
M,0.36859744787216187,0.26824814081192017,0.095,0.3785,0.1705,0.08,0.1
I,0.52,0.4,0.12,0.58,0.1952037513256073,0.1315,0.185
I,0.3960464298725128,0.355,0.12,0.48,0.12403447180986404,0.1015,0.135
F,0.579214334487915,0.44,0.15321560204029083,0.915,0.39282160997390747,0.21541985869407654,0.2880420684814453
F,0.595,0.42809057235717773,0.185,0.8325964212417603,0.416,0.224,0.485
F,0.5083257555961609,0.39,0.13298526406288147,0.5305,0.2758658826351166,0.14641602337360382,0.17
I,0.31,0.235,0.07,0.151,0.08397360891103745,0.041205789893865585,0.045
F,0.555,0.425,0.13,0.8378716707229614,0.29012301564216614,0.168,0.275
F,0.40428319573402405,0.32,0.10670504719018936,0.353,0.1405,0.0985,0.1
F,0.5538228750228882,0.4380151927471161,0.17,0.9502930641174316,0.35340240597724915,0.225,0.425
M,0.580106258392334,0.4471243917942047,0.1551273912191391,1.185,0.474,0.21921569108963013,0.38
F,0.5482048392295837,0.43158403038978577,0.14661777019500732,1.098,0.481,0.2895,0.315
F,0.5541186332702637,0.439988374710083,0.15,0.9598301649093628,0.3692466616630554,0.221,0.28
F,0.5809463262557983,0.46519336104393005,0.15808498859405518,1.0507627725601196,0.3625,0.189,0.315
F,0.6,0.42934513092041016,0.14921461045742035,0.922,0.35455039143562317,0.20319490134716034,0.305
F,0.555,0.425,0.14027395844459534,0.788,0.282,0.16385917365550995,0.285
F,0.5566869974136353,0.4357205927371979,0.15459732711315155,1.1025,0.4695,0.2355,0.27421584725379944
F,0.575,0.4516162574291229,0.1508539617061615,0.9522892832756042,0.3845,0.252,0.285
F,0.62,0.4533190429210663,0.15498368442058563,1.0036640167236328,0.4058775305747986,0.192,0.27663078904151917
M,0.6177026033401489,0.4785204827785492,0.17137925326824188,0.9885,0.5034650564193726,0.25876668095588684,0.3484841585159302
F,0.595,0.47007936239242554,0.16140207648277283,1.0652382373809814,0.44104811549186707,0.234,0.3022440969944
F,0.58,0.455978125333786,0.14,0.9859893918037415,0.4071353077888489,0.216,0.28780731558799744
F,0.5755166411399841,0.465,0.15734930336475372,1.0161104202270508,0.339,0.20827263593673706,0.44
F,0.625,0.45266371965408325,0.14,1.0222972631454468,0.39916616678237915,0.214040607213974,0.4
F,0.56,0.47057345509529114,0.1616113930940628,1.067039132118225,0.44196173548698425,0.2075,0.3029010593891144
I,0.46,0.355,0.0882047787308693,0.517,0.2205,0.114,0.165
M,0.5662597417831421,0.45710453391075134,0.16,0.9987277388572693,0.3135,0.231,0.2850164473056793
F,0.565,0.425,0.15586096048355103,0.9552109837532043,0.39994320273399353,0.19922998547554016,0.2807030975818634
M,0.5848449468612671,0.44,0.1561659574508667,0.9568911790847778,0.307,0.2086428999900818,0.2729739844799042
M,0.5682152509689331,0.465,0.15541572868824005,0.976955771446228,0.4207457900047302,0.22391822934150696,0.39
M,0.6033982634544373,0.47863060235977173,0.16379918158054352,1.1668881177902222,0.49165505170822144,0.318,0.3249531686306
M,0.6108327507972717,0.47533273696899414,0.19,1.1389665603637695,0.49396786093711853,0.23476159572601318,0.31684762239456177
M,0.6033982038497925,0.4786306619644165,0.16379918158054352,1.1668866872787476,0.4916544258594513,0.388,0.3249529004096985
M,0.6177070140838623,0.47851502895355225,0.17137238383293152,0.725,0.503491997718811,0.25880202651023865,0.34848201274871826
M,0.47,0.375,0.13,0.4283484220504761,0.18693387508392334,0.132,0.145
I,0.4830407202243805,0.38917961716651917,0.13087207078933716,0.6544696092605591,0.201,0.133,0.2005487084388733
F,0.475,0.33969759941101074,0.11878208070993423,0.5785,0.2775,0.11411251872777939,0.155
I,0.36,0.268894225358963,0.095,0.2315,0.105,0.055203016847372055,0.075
M,0.55,0.435,0.1410723626613617,0.843,0.32488441467285156,0.18615153431892395,0.255
F,0.53,0.435,0.16,0.8240264654159546,0.3279866576194763,0.164,0.24392975866794586
F,0.53,0.43861010670661926,0.1525518000125885,0.9401019811630249,0.3105,0.19577693939208984,0.205
M,0.5741845369338989,0.4534565508365631,0.15702734887599945,1.1735,0.4975,0.2405,0.2885878086090088
F,0.52,0.416000097990036,0.155,0.727,0.36447933316230774,0.19652269780635834,0.2573337256908417
F,0.6058552861213684,0.47977715730667114,0.1636529266834259,1.173579216003418,0.45245814323425293,0.183,0.28
I,0.5,0.4,0.13597987592220306,0.6675,0.2688383162021637,0.1315,0.22080107033252716
F,0.51,0.41086044907569885,0.1442233771085739,0.713031530380249,0.231,0.179,0.2
F,0.435,0.395,0.105,0.3635,0.1633821576833725,0.098,0.13823270797729492
M,0.3957693576812744,0.29788729548454285,0.10180511325597763,0.5415,0.2375,0.1345,0.155
M,0.465,0.36,0.105,0.2089943289756775,0.172,0.107,0.175
I,0.435,0.32,0.08,0.20254263281822205,0.1485,0.03378066048026085,0.105
I,0.425,0.35,0.105,0.3340053856372833,0.12351257354021072,0.06511995196342468,0.165
F,0.5064593553543091,0.41,0.125,0.6935,0.2975,0.146,0.2121916115283966
F,0.53,0.415,0.12725210189819336,0.5915,0.233,0.1585,0.18
F,0.49,0.375,0.12369474768638611,0.6125,0.2555,0.102,0.16488413512706757
M,0.44,0.2777779996395111,0.105,0.402,0.1305,0.06327665597200394,0.165
F,0.5432741641998291,0.43,0.1453910917043686,0.8825,0.3465,0.18278944492340088,0.31
M,0.405,0.2874663174152374,0.085,0.2605,0.11905666440725327,0.0595,0.09613512456417084
F,0.47,0.365,0.105,0.4205,0.13199995458126068,0.1035,0.14
I,0.3808412551879883,0.27725473046302795,0.085,0.2535,0.103,0.05280859395861626,0.085
F,0.515,0.45142585039138794,0.15090128779411316,0.9538159370422363,0.304,0.1725,0.255
M,0.37,0.265,0.075,0.15569069981575012,0.060820333659648895,0.051,0.07
I,0.42214858531951904,0.3259197473526001,0.1075468361377716,0.1755,0.081,0.0505,0.13113492727279663
I,0.27,0.23491041362285614,0.06,0.073,0.0285,0.0235,0.055514052510261536
I,0.4478577971458435,0.3321555256843567,0.11186175793409348,0.238,0.18542727828025818,0.09035411477088928,0.07
I,0.385,0.29,0.085,0.2505,0.04069613665342331,0.061,0.08
M,0.5647889971733093,0.4541831910610199,0.16,0.9798707962036133,0.44563397765159607,0.21086619794368744,0.2804599404335022
M,0.5874087810516357,0.54,0.1556282788515091,0.9345407485961914,0.41675451397895813,0.22023870050907135,0.2684389352798462
M,0.6022868752479553,0.4824487268924713,0.16838030517101288,1.2305588722229004,0.5337430238723755,0.2689172625541687,0.3356175422668457
F,0.44,0.35,0.11443889886140823,0.39412620663642883,0.175,0.063,0.129
F,0.38572028279304504,0.26,0.09,0.2937301695346832,0.085,0.036,0.062
I,0.35,0.26,0.07791208475828171,0.1713586449623108,0.086,0.056,0.068
I,0.265,0.2,0.065,0.0767529308795929,0.04,0.0205,0.028
F,0.425,0.28538110852241516,0.115,0.406,0.1635,0.081,0.1355
F,0.305,0.23,0.09868493676185608,0.156,0.0675,0.0667041689157486,0.048
M,0.345,0.255,0.09,0.2005,0.094,0.0295,0.063
F,0.405,0.325,0.11,0.3555,0.151,0.063,0.09997396171092987
M,0.375,0.285,0.08389434963464737,0.253,0.096,0.0575,0.0925
F,0.565,0.445,0.1500062793493271,0.8710968494415283,0.341,0.18488875031471252,0.255908727645874
I,0.55,0.45,0.145,0.741,0.295,0.14775407314300537,0.2665
M,0.6076754331588745,0.52,0.16360041499137878,1.0509631633758545,0.4285280108451843,0.23005129396915436,0.3011234402656555
F,0.56,0.46201008558273315,0.15988978743553162,1.0879415273666382,0.4339127540588379,0.2275761216878891,0.2425
I,0.475,0.34003809094429016,0.13,0.4644876718521118,0.2075,0.1165,0.17
I,0.48323243856430054,0.38,0.12652938067913055,0.549,0.22173799574375153,0.1075,0.17832225561141968
I,0.46,0.29539385437965393,0.12,0.3405410647392273,0.224,0.108,0.1565
I,0.28,0.2767581045627594,0.08,0.127,0.10891193896532059,0.060278188437223434,0.08559225499629974
I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
M,0.5822752714157104,0.475,0.1554015874862671,1.053,0.4415,0.21031147241592407,0.28283751010894775
F,0.605,0.47296997904777527,0.16265267133712769,1.0763520002365112,0.44662028551101685,0.2585,0.3064118027687073
M,0.5823459625244141,0.515,0.19,0.9852011799812317,0.4071447253227234,0.20618966221809387,0.2838256359100342
F,0.5480343699455261,0.42892780900001526,0.15170660614967346,1.0565,0.3462064862251282,0.2355,0.355
M,0.5818816423416138,0.46318164467811584,0.1601247638463974,1.0637423992156982,0.387,0.1495,0.28761371970176697
I,0.515,0.405,0.13,0.722,0.32,0.131,0.21
F,0.556165874004364,0.46,0.15293993055820465,0.994,0.36254358291625977,0.2425,0.2776321470737457
F,0.5756902694702148,0.456271231174469,0.215,1.0370362997055054,0.40079155564308167,0.2615,0.635
F,0.58,0.4550316035747528,0.17,0.9896951913833618,0.4152127206325531,0.2135,0.28266584873199463
F,0.6052486300468445,0.4677005112171173,0.1640041470527649,1.1414833068847656,0.4389769732952118,0.24050691723823547,0.44
M,0.605,0.4577842950820923,0.1581382155418396,1.056,0.4414723515510559,0.2303541898727417,0.3053968548774719
F,0.5992367267608643,0.472806453704834,0.1612866073846817,1.1419192552566528,0.4521009027957916,0.2575,0.28
F,0.61,0.4762156307697296,0.1638927012681961,1.0854383707046509,0.45518550276756287,0.297,0.3102041780948639
F,0.725,0.56,0.15590651333332062,0.9525593519210815,0.39826780557632446,0.20067355036735535,0.27943623065948486
F,0.65,0.44839441776275635,0.1552647054195404,1.752,0.40650734305381775,0.2895,0.29638469219207764
M,0.6076753735542297,0.57,0.16360025107860565,1.0509604215621948,0.42852672934532166,0.23005083203315735,0.301122784614563
F,0.5794591903686523,0.575,0.175,0.9696283936500549,0.765,0.20730282366275787,0.2730691432952881
F,0.6073674559593201,0.57,0.16247431933879852,1.0603212118148804,0.625,0.23318913578987122,0.2961381673812866
M,0.6310639977455139,0.4919286370277405,0.17095668613910675,1.2504113912582397,0.49771997332572937,0.26759329438209534,0.76
M,0.6076754927635193,0.515,0.16360042989253998,1.0509636402130127,0.42852818965911865,0.23005133867263794,0.3011235296726227
M,0.6310639977455139,0.4919285774230957,0.17095665633678436,1.2504115104675293,0.49772024154663086,0.2675934135913849,0.59
F,0.53,0.395,0.145,0.775,0.2925814986228943,0.17734494805335999,0.255
F,0.525,0.45592209696769714,0.155,0.9662377238273621,0.486,0.2091526836156845,0.26677989959716797
F,0.52,0.43504762649536133,0.1537250429391861,0.919418454170227,0.32,0.1975707858800888,0.22
I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015
I,0.36,0.26,0.09,0.158015638589859,0.0645,0.037,0.058532968163490295
I,0.315,0.21,0.07687882333993912,0.125,0.06,0.0375,0.035
I,0.315,0.245,0.08448437601327896,0.23505300283432007,0.053,0.03795095905661583,0.05
I,0.225,0.16,0.045,0.06701484322547913,0.025,0.015,0.015
F,0.58,0.475,0.15,0.97,0.3019166588783264,0.17108584940433502,0.35
M,0.57,0.4598221778869629,0.1581789255142212,1.0136796236038208,0.4394444227218628,0.20851720869541168,0.281887948513031
M,0.64,0.45982062816619873,0.15817809104919434,1.0136611461639404,0.439434289932251,0.20851190388202667,0.2818835377693176
F,0.6069129705429077,0.45,0.16318334639072418,1.1171982288360596,0.43529677391052246,0.23545663058757782,0.3
M,0.6033984422683716,0.4786301255226135,0.16379912197589874,1.1669028997421265,0.49166151881217957,0.214,0.32495588064193726
F,0.5846434831619263,0.44879260659217834,0.2,1.0034726858139038,0.4311739504337311,0.2162586748600006,0.2887716293334961
M,0.6129586696624756,0.4799485206604004,0.17132630944252014,1.1512861251831055,0.5455,0.24988523125648499,0.3121793270111084
M,0.6310643553733826,0.49192696809768677,0.1709563434123993,1.2504162788391113,0.49772846698760986,0.26759639382362366,0.285
M,0.6007484197616577,0.4627692997455597,0.185,1.383,0.46176373958587646,0.24436011910438538,0.3233442008495331
F,0.6300384998321533,0.4729015529155731,0.17402011156082153,1.2313300371170044,0.5303949117660522,0.277940571308136,0.35938966274261475
F,0.5372583866119385,0.4075477421283722,0.17,0.9325,0.365,0.18100526928901672,0.29
