cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
M,0.482,0.365,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0442,0.055
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.415,0.15,0.6395,0.237,0.1415,0.197
F,0.551,0.434,0.125,0.768,0.294,0.1495,0.26
F,0.475,0.37,0.125,0.5095,0.2165,0.1109,0.165
F,0.55,0.44,0.15,0.8945,0.3378,0.1981,0.32
F,0.525,0.38,0.14,0.6065,0.194,0.117,0.21
I,0.461,0.35,0.11,0.406,0.1675,0.081,0.135
M,0.49,0.392,0.135,0.5427,0.2175,0.095,0.19
F,0.535,0.405,0.145,0.7471,0.3273,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
I,0.5,0.4,0.13,0.5998,0.258,0.133,0.2
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.188,0.087,0.13
M,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
I,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
I,0.38,0.275,0.1,0.2255,0.0779,0.049,0.085
M,0.576,0.44,0.155,0.9395,0.4275,0.22640000000000002,0.2712
M,0.55,0.415,0.139,0.7635,0.318,0.21,0.2
F,0.615,0.48,0.165,1.1615,0.513,0.2449,0.3189
M,0.56,0.44,0.14,0.9023,0.3825,0.18860000000000002,0.2736
M,0.58,0.45,0.16,0.9955,0.3945,0.272,0.285
M,0.59,0.445,0.14,0.931,0.356,0.234,0.28
M,0.605,0.475,0.17400000000000002,0.9267,0.394,0.1949,0.2946
I,0.575,0.425,0.14,0.8635,0.393,0.227,0.2
M,0.58,0.444,0.16,0.9975,0.3935,0.2321,0.33
F,0.68,0.539,0.165,1.4041000000000001,0.6055,0.2805,0.46
M,0.665,0.525,0.165,1.338,0.6129,0.3306,0.35
M,0.672,0.518,0.185,1.798,0.7363,0.3925,0.5212
F,0.6799999999999999,0.525,0.2,1.7095,0.7292,0.4335,0.49
M,0.462,0.355,0.105,0.4795,0.227,0.124,0.125
F,0.54,0.475,0.169,1.3118,0.5877,0.3075,0.34
F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
F,0.575,0.445,0.135,0.7955,0.3156,0.2035,0.2262
M,0.355,0.29,0.099,0.3275,0.134,0.086,0.09
F,0.45,0.335,0.117,0.425,0.1865,0.091,0.115
F,0.55,0.425,0.135,0.8515,0.362,0.196,0.2478
I,0.24,0.176,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.39,0.295,0.098,0.203,0.0875,0.045,0.075
M,0.487,0.37,0.14100000000000001,0.5795,0.2463,0.227,0.14
F,0.46,0.358,0.128,0.4605,0.1775,0.11,0.15
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.525,0.425,0.16,0.8328,0.3545,0.1751,0.245
I,0.52,0.41,0.135,0.595,0.2385,0.13190000000000002,0.19
M,0.4,0.32,0.095,0.303,0.1335,0.06,0.1
M,0.485,0.36,0.125,0.4448,0.172,0.096,0.16
F,0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
F,0.5,0.4,0.14,0.6615,0.2565,0.1424,0.22
M,0.445,0.35,0.12,0.44,0.192,0.0955,0.135
M,0.47,0.366,0.115,0.5895,0.2765,0.12940000000000002,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.505,0.4,0.125,0.583,0.246,0.13,0.1787
M,0.45,0.345,0.109,0.4115,0.18,0.1125,0.135
M,0.518,0.405,0.11,0.625,0.305,0.1365,0.1704
F,0.53,0.411,0.135,0.6965,0.302,0.1935,0.18359999999999999
M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.1
M,0.475,0.371,0.12,0.5685,0.234,0.1196,0.185
M,0.475,0.355,0.12,0.5899,0.2631,0.1015,0.1693
F,0.565,0.44,0.16,0.9698,0.354,0.1971,0.318
M,0.595,0.495,0.185,1.2561,0.4781,0.224,0.485
F,0.475,0.376,0.12,0.5305,0.2135,0.1155,0.1643
I,0.31,0.235,0.073,0.151,0.063,0.0405,0.0519
F,0.555,0.425,0.13,0.7665,0.264,0.168,0.279
F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
