cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.35200000000000004,0.095,0.514,0.2245,0.1143,0.15
M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.135,0.677,0.2565,0.1415,0.21
M,0.494,0.383,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.3,0.095,0.3543,0.141,0.0775,0.12
F,0.53,0.41,0.15,0.6982,0.237,0.15990000000000001,0.2447
F,0.545,0.425,0.125,0.768,0.3206,0.1495,0.2473
M,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165
F,0.55,0.448,0.15,0.8945,0.3333,0.1855,0.32
F,0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.11,0.406,0.1675,0.081,0.135
M,0.49,0.38,0.135,0.5237,0.2175,0.1129,0.15760000000000002
F,0.535,0.405,0.145,0.6845,0.2725,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.5,0.4,0.13,0.6645,0.258,0.133,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.188,0.087,0.13
I,0.365,0.295,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.355,0.28,0.095,0.2528,0.0955,0.062,0.075
I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
F,0.565,0.452,0.155,0.9395,0.3921,0.214,0.27
I,0.55,0.415,0.135,0.7635,0.318,0.21,0.2
F,0.614,0.48,0.165,1.1615,0.513,0.301,0.305
F,0.56,0.44,0.159,1.1052,0.4587,0.2396,0.3
F,0.58,0.462,0.185,0.9955,0.4221,0.2227,0.285
M,0.548,0.436,0.14,0.931,0.356,0.2173,0.2809
F,0.605,0.47,0.18,0.9365,0.394,0.2105,0.295
F,0.575,0.425,0.137,0.8635,0.393,0.227,0.239
F,0.58,0.47,0.165,0.9975,0.41059999999999997,0.2161,0.2778
F,0.652,0.525,0.165,1.639,0.6789000000000001,0.2805,0.4695
M,0.665,0.525,0.186,1.6198,0.715,0.3575,0.4339
F,0.68,0.551,0.175,1.798,0.7329,0.3905,0.5089
F,0.616,0.489,0.168,1.5216,0.6451,0.4115,0.3807
M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125
F,0.54,0.475,0.165,1.217,0.5138,0.2611,0.34
F,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
F,0.575,0.445,0.135,0.9148000000000001,0.381,0.2035,0.2762
M,0.383,0.29,0.09,0.3275,0.134,0.086,0.09
F,0.44,0.335,0.105,0.412,0.1865,0.091,0.115
F,0.55,0.424,0.135,0.8515,0.3614,0.196,0.2456
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012
I,0.21,0.15,0.05,0.0451,0.0175,0.0125,0.015
I,0.39,0.295,0.097,0.2183,0.0875,0.045,0.075
M,0.47,0.354,0.12,0.5795,0.293,0.227,0.14
F,0.46,0.375,0.123,0.4605,0.1775,0.11,0.15
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.525,0.425,0.158,0.8355,0.3545,0.1805,0.245
I,0.52,0.41,0.14800000000000002,0.595,0.2385,0.111,0.19
M,0.4,0.301,0.095,0.303,0.1335,0.0668,0.1
M,0.463,0.36,0.13,0.5415,0.2595,0.1279,0.16
F,0.47,0.36,0.125,0.5128,0.2105,0.1055,0.1564
M,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
M,0.5,0.4,0.14,0.6615,0.2565,0.1755,0.1901
M,0.454,0.35,0.121,0.466,0.192,0.0955,0.135
M,0.47,0.385,0.135,0.5895,0.2765,0.12,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.505,0.4,0.125,0.583,0.246,0.13,0.175
I,0.448,0.345,0.105,0.4115,0.18,0.1125,0.135
M,0.505,0.405,0.11,0.625,0.305,0.16,0.175
F,0.53,0.41,0.13,0.7323000000000001,0.302,0.1935,0.2
M,0.425,0.325,0.095,0.3785,0.1705,0.0834,0.1
M,0.52,0.4,0.14300000000000002,0.58,0.234,0.1315,0.185
M,0.463,0.355,0.12,0.48,0.234,0.1015,0.135
F,0.565,0.44,0.16,0.9428,0.354,0.1935,0.32
F,0.595,0.485,0.171,1.285,0.479,0.291,0.485
F,0.475,0.39,0.123,0.5173,0.2135,0.1155,0.17
I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
M,0.533,0.425,0.13,0.7665,0.264,0.168,0.275
I,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
M,0.595,0.475,0.17,1.3232,0.48,0.29009999999999997,0.425
M,0.625,0.48,0.175,1.2103,0.474,0.261,0.38
F,0.579,0.45,0.195,1.098,0.481,0.2895,0.315
M,0.6,0.47500000000000003,0.162,1.0075,0.4425,0.221,0.2455
M,0.595,0.476,0.141,0.9248,0.3625,0.19039999999999999,0.30269999999999997
F,0.6,0.47,0.15,0.922,0.363,0.194,0.305
F,0.555,0.425,0.14,0.788,0.3614,0.1734,0.2226
F,0.615,0.48,0.182,1.1025,0.4695,0.2355,0.345
F,0.575,0.445,0.14,0.8989,0.3411,0.2171,0.285
M,0.594,0.46699999999999997,0.175,1.206,0.502,0.2511,0.332
M,0.52,0.425,0.165,1.0035,0.396,0.225,0.32
M,0.595,0.483,0.16,1.3175,0.4167,0.2856,0.58
M,0.571,0.461,0.14,1.013,0.3863,0.216,0.36
M,0.581,0.465,0.18,1.295,0.339,0.2945,0.44
M,0.592,0.474,0.14,1.1415,0.4825,0.205,0.4
M,0.56,0.444,0.16,0.9102,0.3305,0.2075,0.2408
