cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.365,0.13,0.514,0.2245,0.101,0.15
M,0.35,0.265,0.088,0.2255,0.0995,0.0485,0.07
M,0.53,0.42,0.147,0.677,0.2565,0.1415,0.21
M,0.44,0.365,0.125,0.5077,0.2155,0.114,0.14880000000000002
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.3,0.095,0.3515,0.1622,0.0775,0.0984
F,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33
F,0.545,0.425,0.125,0.768,0.294,0.1495,0.26
M,0.475,0.37,0.123,0.5095,0.2165,0.1125,0.165
F,0.55,0.437,0.15,0.8945,0.3602,0.151,0.2519
I,0.525,0.38,0.14,0.6065,0.2533,0.1365,0.21
M,0.43,0.35,0.11,0.406,0.1675,0.092,0.1253
M,0.483,0.38,0.135,0.5415,0.2175,0.095,0.19
M,0.535,0.414,0.137,0.7469,0.3302,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.529,0.4,0.145,0.6645,0.258,0.133,0.2145
I,0.355,0.28,0.085,0.2584,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.188,0.087,0.13
M,0.365,0.28200000000000003,0.08,0.2555,0.097,0.043,0.1
M,0.45,0.341,0.1,0.381,0.1705,0.075,0.11220000000000001
M,0.355,0.28,0.091,0.2429,0.0955,0.062,0.0785
I,0.38,0.275,0.1,0.2255,0.08,0.049,0.085
M,0.6,0.462,0.155,0.9395,0.4275,0.214,0.2647
I,0.55,0.415,0.135,0.6956,0.3225,0.153,0.2
F,0.615,0.48,0.165,1.2515,0.513,0.301,0.368
F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3
F,0.58,0.45,0.166,0.9955,0.3945,0.2367,0.285
M,0.568,0.445,0.169,1.0034,0.4276,0.1959,0.3006
F,0.605,0.475,0.18,0.9365,0.3767,0.1953,0.295
M,0.575,0.425,0.14,0.9243,0.393,0.227,0.2503
M,0.58,0.47,0.179,0.9975,0.3795,0.242,0.33
F,0.68,0.56,0.181,1.5334,0.6452,0.2805,0.46
