"con_age","cat_workclass","con_fnlwgt","cat_education","con_education.num","cat_marital.status","cat_occupation","cat_relationship","cat_race","cat_sex","con_capital.gain","con_capital.loss","con_hours.per.week","cat_native.country","cat_income"
NA,NA,NA,NA,NA,"Widowed","Exec-managerial","Not-in-family",NA,NA,NA,NA,NA,NA,"<=50K"
54,"Private",140359,NA,NA,"Divorced","Machine-op-inspct","Unmarried",NA,"Female",0,NA,NA,NA,"<=50K"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,NA,NA,"<=50K"
NA,NA,216864,"HS-grad",9,NA,NA,"Unmarried",NA,NA,NA,3770,NA,NA,NA
38,NA,150601,NA,NA,"Separated",NA,NA,NA,NA,NA,3770,40,"United-States","<=50K"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA
NA,NA,NA,NA,NA,NA,NA,"Not-in-family",NA,NA,NA,3683,NA,NA,"<=50K"
NA,NA,172274,NA,16,"Divorced",NA,NA,NA,"Female",0,3004,NA,NA,">50K"
NA,"Self-emp-not-inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,2824,NA,NA,NA
NA,"Private",NA,NA,NA,"Widowed",NA,NA,NA,"Female",NA,2824,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,"White",NA,NA,NA,55,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,2824,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,"Not-in-family",NA,NA,NA,NA,76,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",0,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,"Sales",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2824,NA,NA,">50K"
29,"Private",NA,"11th",NA,NA,"Sales","Not-in-family","White","Female",NA,2754,NA,"United-States",NA
61,"Private",NA,NA,9,"Divorced",NA,NA,NA,NA,0,2754,25,NA,NA
51,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,2603,NA,NA,NA
