"con_age","cat_workclass","con_fnlwgt","cat_education","con_education.num","cat_marital.status","cat_occupation","cat_relationship","cat_race","cat_sex","con_capital.gain","con_capital.loss","con_hours.per.week","cat_native.country","cat_income"
82,NA,NA,"HS-grad",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,"White",NA,NA,3900,40,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3900,NA,NA,NA
NA,"Private",NA,NA,NA,NA,NA,"Unmarried","White","Female",NA,3770,NA,NA,NA
38,NA,150601,NA,NA,NA,"Adm-clerical",NA,NA,"Male",0,NA,NA,"United-States",NA
NA,NA,88638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"Divorced",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"Never-married",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"Widowed","Other-service",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,"Not-in-family",NA,NA,NA,NA,NA,NA,NA
NA,"Private",NA,NA,NA,"Divorced",NA,NA,"White","Male",NA,2824,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,"Not-in-family",NA,"Male",NA,2824,76,NA,NA
NA,NA,NA,NA,NA,"Divorced",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,"White",NA,0,2824,NA,NA,NA
NA,NA,NA,"Bachelors",NA,NA,NA,NA,NA,NA,NA,2824,NA,NA,NA
29,NA,NA,"11th",7,NA,"Sales","Not-in-family",NA,"Female",0,2754,42,"United-States",NA
61,"Private",29059,"HS-grad",NA,NA,NA,NA,"White",NA,NA,2754,NA,NA,NA
NA,"Private",153870,NA,NA,NA,"Transport-moving","Husband",NA,NA,0,2603,NA,NA,NA
21,"Private",34310,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2603,NA,"United-States","<=50K"
33,"Private",228696,"1st-4th",2,NA,NA,NA,"White",NA,0,2603,32,"Mexico","<=50K"
49,NA,122066,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","White","Male",0,2603,40,"Greece","<=50K"
NA,NA,107164,NA,6,"Never-married",NA,"Not-in-family",NA,NA,NA,2559,NA,"United-States",">50K"
NA,NA,NA,NA,NA,NA,"Prof-specialty","Not-in-family",NA,NA,NA,2559,NA,"United-States",NA
NA,NA,44064,NA,NA,NA,NA,"Not-in-family",NA,NA,NA,NA,NA,"United-States",NA
59,"Self-emp-inc",NA,NA,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,"Not-in-family",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,2559,NA,NA,">50K"
60,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2559,NA,NA,">50K"
63,NA,NA,NA,NA,"Divorced",NA,"Not-in-family","White",NA,NA,NA,60,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United-States",NA
NA,NA,NA,NA,NA,NA,NA,NA,"White",NA,NA,NA,NA,NA,NA
NA,"Self-emp-not-inc",NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2559,NA,NA,NA
44,NA,NA,NA,13,"Divorced",NA,NA,NA,NA,NA,2547,50,NA,NA
NA,NA,115806,NA,NA,NA,NA,NA,NA,"Female",0,2547,NA,NA,NA
51,"Private",NA,NA,NA,NA,"Adm-clerical","Unmarried",NA,"Female",NA,2547,NA,"United-States",">50K"
43,NA,NA,NA,NA,NA,NA,"Unmarried",NA,NA,NA,2547,NA,NA,">50K"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
NA,"Private",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"United-States",NA
73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2457,40,"Vietnam",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">50K"
50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">50K"
NA,NA,68898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"Never-married",NA,"Not-in-family",NA,NA,NA,NA,NA,NA,">50K"
NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,207668,NA,NA,NA,NA,NA,"White",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2444,NA,NA,NA
NA,NA,NA,"Some-college",NA,NA,NA,NA,"White",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,"Never-married",NA,"Not-in-family","White",NA,NA,NA,NA,NA,NA
NA,"Private",194901,"Assoc-voc",NA,"Separated",NA,NA,NA,NA,NA,2444,42,NA,">50K"
NA,"Private",NA,"Assoc-acdm",NA,NA,NA,NA,NA,NA,0,2444,NA,NA,NA
NA,NA,NA,"11th",7,NA,"Exec-managerial","Other-relative","White","Male",NA,NA,NA,NA,">50K"
NA,NA,162028,NA,10,NA,NA,NA,NA,NA,0,2415,NA,"United-States",">50K"
NA,"Self-emp-not-inc",NA,"Bachelors",13,"Married-civ-spouse","Sales",NA,NA,"Male",0,2415,40,NA,NA
NA,NA,NA,NA,15,NA,NA,NA,NA,"Male",NA,2415,NA,NA,NA
NA,"Private",NA,NA,NA,"Married-civ-spouse","Exec-managerial",NA,"White",NA,NA,NA,60,NA,NA
55,NA,124137,NA,NA,"Married-civ-spouse",NA,"Husband",NA,NA,0,2415,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,"Husband",NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA
NA,NA,NA,"Bachelors",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Self-emp-not-inc",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"United-States",NA
NA,"Local-gov",NA,"Prof-school",NA,NA,NA,NA,NA,NA,NA,2415,NA,NA,NA
NA,NA,NA,NA,NA,"Married-civ-spouse",NA,NA,"White",NA,NA,2415,50,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2415,NA,NA,NA
NA,"Private",NA,NA,13,"Married-civ-spouse",NA,NA,NA,NA,NA,2415,NA,"United-States",NA
NA,NA,NA,NA,NA,NA,NA,"Husband",NA,NA,NA,NA,NA,NA,NA
NA,"Private",NA,NA,NA,NA,NA,"Husband","White",NA,NA,2415,45,NA,">50K"
NA,NA,NA,NA,NA,NA,"Prof-specialty",NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,"Married-civ-spouse",NA,"Husband","White",NA,NA,2415,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">50K"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",NA,2415,NA,NA,">50K"
NA,"Self-emp-inc",30529,NA,NA,NA,NA,NA,NA,"Male",NA,NA,NA,NA,NA
NA,"Self-emp-not-inc",NA,NA,13,NA,NA,NA,NA,"Male",0,NA,50,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,"Male",0,2415,NA,"United-States",">50K"
NA,"Self-emp-inc",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
39,NA,NA,NA,15,"Married-civ-spouse","Prof-specialty",NA,"Asian-Pac-Islander","Male",NA,2415,NA,"India",">50K"
46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United-States",">50K"
NA,NA,348521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Self-emp-inc",NA,NA,NA,NA,NA,NA,NA,"Male",NA,2415,60,NA,NA
NA,NA,252752,NA,NA,NA,NA,NA,"White",NA,NA,2415,NA,NA,NA
46,"Private",NA,"Bachelors",13,NA,NA,NA,"Asian-Pac-Islander","Male",NA,2415,35,"Philippines",NA
NA,NA,NA,NA,NA,"Married-civ-spouse",NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,"Self-emp-inc",NA,NA,11,NA,NA,NA,"White",NA,NA,NA,40,"United-States",NA
NA,NA,237713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,81929,NA,16,"Married-civ-spouse","Prof-specialty",NA,NA,NA,NA,NA,45,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2415,NA,NA,">50K"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA
NA,"Self-emp-not-inc",NA,"Bachelors",NA,NA,NA,"Husband",NA,NA,0,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">50K"
NA,NA,114580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,346478,NA,13,NA,NA,NA,NA,NA,NA,NA,45,"United-States",NA
NA,NA,NA,NA,NA,NA,NA,NA,"White",NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,">50K"
NA,"Private",NA,NA,13,NA,NA,"Wife","White","Female",NA,2415,NA,NA,NA
47,NA,148995,NA,NA,NA,NA,NA,NA,NA,NA,2415,NA,NA,">50K"
NA,NA,102308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,"Exec-managerial",NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,2392,75,NA,NA
72,NA,NA,"Doctorate",NA,NA,NA,NA,"White",NA,NA,NA,NA,NA,NA
