"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",70,NA,1,1,"7","acept","furnished",2065,3300,211,42
"São Paulo",320,4,4,0,"20","acept","not furnished",1200,4960,1750,63
"Porto Alegre",80,1,1,1,"6","acept","not furnished",1000,2800,0,41
"Porto Alegre",51,2,1,0,"2","acept","not furnished",270,1112,22,17
"São Paulo",25,1,1,0,"1","not acept","not furnished",0,800,25,11
"São Paulo",376,3,NA,NA,"-","acept","not furnished",0,8000,834,121
"Rio de Janeiro",72,2,1,0,"7","acept","not furnished",740,1900,85,25
"São Paulo",NA,4,NA,4,"4","acept","not furnished",2254,3223,1735,41
"São Paulo",152,2,2,1,"3","acept","furnished",1000,15000,250,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,2300,35,30
"São Paulo",26,1,1,0,"2","acept",NA,470,2100,150,27
"Campinas",46,1,1,1,"10","acept","not furnished",550,580,43,8
"São Paulo",36,1,1,0,"11","acept","not furnished",359,2100,70,27
"São Paulo",NA,1,1,1,"2","acept","furnished",790,4200,224,54
"São Paulo",100,2,2,2,"24","acept","furnished",900,4370,17,56
"Campinas",330,NA,6,NA,"-",NA,"furnished",680,8000,NA,121
"São Paulo",110,2,2,1,"1","acept","not furnished",700,NA,122,39
"Rio de Janeiro",88,2,3,1,"9","not acept","furnished",1614,NA,221,16
"Rio de Janeiro",56,2,1,0,NA,"acept","not furnished",800,1220,0,16
"São Paulo",NA,NA,5,6,"-",NA,NA,NA,NA,9500,NA
"São Paulo",100,7,4,0,"-","acept","not furnished",0,3800,NA,58
"Belo Horizonte",42,1,1,1,"17","not acept","furnished",470,2690,172,36
NA,160,3,NA,2,"18","acept","furnished",1530,1900,167,25
"São Paulo",35,1,1,0,"-","acept","not furnished",0,1100,3,14
"Rio de Janeiro",90,NA,2,1,"7","acept","not furnished",800,1800,118,24
"São Paulo",NA,1,1,1,NA,"acept","not furnished",480,3500,42,45
"São Paulo",41,1,1,1,"5","not acept","furnished",600,3000,0,39
"Belo Horizonte",64,2,2,1,"11","acept","not furnished",352,1500,80,20
"Campinas",208,3,2,4,"-","acept","not furnished",0,3180,100,48
"São Paulo",20,1,NA,0,"5","acept","furnished",602,1800,130,23
"São Paulo",55,2,2,2,"6","acept","not furnished",780,1068,142,14
"São Paulo",32,NA,1,0,"3","acept","not furnished",515,1700,29,22
"São Paulo",80,2,2,1,NA,"acept","not furnished",1208,2550,216,33
"Rio de Janeiro",45,1,1,1,"10","acept","furnished",2450,2500,593,33
"São Paulo",350,4,4,3,"8","acept","not furnished",2100,NA,500,51
NA,38,1,1,2,"11","not acept","not furnished",450,1750,0,NA
"São Paulo",30,1,1,0,"1","acept","not furnished",460,1600,0,21
"Belo Horizonte",80,3,2,1,"-","acept","not furnished",0,11000,425,181
"São Paulo",70,2,1,0,"-","not acept","not furnished",NA,1150,59,18
"Porto Alegre",40,1,1,1,"6","acept",NA,NA,2990,0,44
"São Paulo",300,4,6,NA,"20",NA,"not furnished",3700,12000,NA,153
"São Paulo",NA,3,2,3,"-",NA,"not furnished",0,3500,292,53
"Belo Horizonte",200,4,2,NA,"7","not acept","not furnished",850,2550,9,34
"Belo Horizonte",45,1,1,1,"5","acept","not furnished",500,1631,192,12
"São Paulo",360,4,5,0,"1","acept",NA,4000,6410,2000,82
"São Paulo",40,1,1,1,"10","acept","furnished",978,2829,0,33
"Belo Horizonte",100,3,1,0,"13","not acept","not furnished",700,1220,10,17
NA,42,1,1,2,"2","acept","furnished",190,1770,17,26
"Campinas",250,3,3,2,NA,"acept","not furnished",2200,1700,256,22
"Campinas",48,1,1,1,"2","acept","furnished",505,1600,59,21
"Rio de Janeiro",90,3,3,1,"10","acept","not furnished",1250,3800,147,49
"São Paulo",45,1,2,1,"15","acept","furnished",856,3900,150,50
"Rio de Janeiro",NA,2,3,4,NA,NA,"not furnished",1700,4000,700,52
"São Paulo",60,2,1,0,"2",NA,"not furnished",200,1445,0,19
"São Paulo",31,1,1,0,"4","acept","not furnished",370,2350,56,NA
NA,210,4,NA,4,"4","not acept",NA,NA,NA,772,NA
"São Paulo",280,3,1,2,"-","acept","not furnished",0,6000,113,91
"Campinas",NA,NA,3,2,"9","acept",NA,663,5500,133,70
"Porto Alegre",75,3,2,1,"9","acept","not furnished",340,1800,109,27
"São Paulo",194,3,4,3,"-","acept","not furnished",0,4000,70,61
"São Paulo",41,1,1,1,"6","acept",NA,523,4000,131,51
"Rio de Janeiro",65,1,1,1,"8","acept","furnished",2000,5100,250,66
"São Paulo",70,2,1,1,"13","acept","not furnished",761,2150,67,28
NA,278,NA,5,2,NA,"acept","furnished",NA,9000,NA,115
"Rio de Janeiro",35,1,1,0,"5","acept","not furnished",306,1521,21,20
"Campinas",300,4,4,3,"2","acept",NA,2300,6000,NA,NA
"São Paulo",NA,NA,1,1,"4","acept","not furnished",459,1850,0,24
"Rio de Janeiro",130,3,NA,1,"7","acept","not furnished",1660,1700,475,22
"Rio de Janeiro",80,2,1,1,NA,"acept","not furnished",NA,900,90,12
"São Paulo",164,4,4,2,"6","not acept","not furnished",2159,5000,386,NA
