"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,NA,2,1,1,NA,"acept",NA,2065,3300,211,42
NA,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Porto Alegre",80,NA,1,1,"6",NA,NA,1000,NA,0,NA
"Porto Alegre",51,NA,1,0,NA,"acept","not furnished",270,NA,22,NA
"São Paulo",25,1,1,0,NA,"not acept",NA,0,800,25,NA
"São Paulo",NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
"Rio de Janeiro",72,2,1,NA,NA,"acept",NA,NA,1900,NA,NA
"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,3223,1735,41
"São Paulo",152,2,2,NA,NA,"acept",NA,NA,NA,NA,191
NA,35,1,1,0,"2","acept","furnished",NA,2300,NA,NA
"São Paulo",NA,1,NA,NA,"2","acept",NA,470,NA,150,NA
"Campinas",46,1,1,1,NA,"acept","not furnished",NA,580,NA,8
"São Paulo",36,1,1,0,"11",NA,"not furnished",359,2100,70,27
"São Paulo",55,NA,1,1,NA,NA,"furnished",790,4200,224,54
"São Paulo",NA,2,NA,2,NA,NA,NA,900,4370,17,56
"Campinas",NA,NA,NA,NA,"-",NA,"furnished",NA,NA,NA,NA
"São Paulo",110,NA,2,NA,"1",NA,"not furnished",NA,3000,NA,39
"Rio de Janeiro",NA,2,3,NA,"9","not acept",NA,1614,NA,221,NA
"Rio de Janeiro",56,NA,NA,NA,"8",NA,"not furnished",800,1220,NA,NA
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,NA,NA,NA
NA,100,NA,NA,NA,"-","acept",NA,0,3800,NA,NA
"Belo Horizonte",NA,1,1,1,"17","not acept","furnished",470,2690,NA,36
"São Paulo",NA,3,NA,2,NA,"acept",NA,1530,1900,167,25
NA,NA,NA,NA,0,NA,"acept","not furnished",0,1100,3,NA
"Rio de Janeiro",NA,NA,NA,1,"7","acept",NA,NA,1800,NA,24
"São Paulo",NA,NA,NA,NA,"10",NA,NA,480,NA,42,45
"São Paulo",NA,NA,1,1,"5","not acept","furnished",600,NA,NA,39
NA,64,2,2,1,"11",NA,NA,352,1500,80,20
NA,NA,3,NA,NA,"-","acept","not furnished",NA,NA,100,48
"São Paulo",20,1,1,0,"5","acept","furnished",602,NA,130,23
"São Paulo",55,2,2,NA,"6",NA,"not furnished",NA,1068,NA,14
"São Paulo",32,NA,1,0,"3","acept","not furnished",515,1700,29,22
"São Paulo",NA,2,2,NA,NA,"acept",NA,NA,2550,216,33
"Rio de Janeiro",45,1,NA,1,NA,"acept","furnished",2450,2500,593,NA
NA,350,NA,4,NA,NA,NA,NA,2100,NA,NA,51
NA,38,NA,NA,2,"11",NA,"not furnished",NA,1750,0,26
"São Paulo",NA,NA,1,NA,NA,"acept","not furnished",NA,NA,0,21
NA,NA,3,NA,NA,"-","acept",NA,0,NA,425,NA
