"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",70,NA,1,NA,"7","acept","furnished",2065,3300,211,NA
NA,NA,NA,NA,0,NA,NA,NA,1200,NA,NA,NA
NA,NA,1,NA,1,NA,NA,NA,NA,NA,0,NA
"Porto Alegre",51,2,NA,NA,NA,"acept","not furnished",NA,1112,22,17
"São Paulo",25,1,1,0,NA,"not acept","not furnished",0,800,NA,11
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,8000,NA,NA
NA,72,2,1,NA,"7",NA,"not furnished",740,1900,85,25
NA,NA,NA,NA,NA,NA,NA,NA,2254,NA,NA,NA
"São Paulo",152,2,NA,1,"3",NA,NA,NA,NA,NA,191
"Rio de Janeiro",35,1,1,0,"2","acept","furnished",590,2300,NA,NA
NA,26,1,1,0,"2","acept",NA,470,2100,150,NA
"Campinas",NA,1,1,1,"10","acept","not furnished",NA,NA,43,8
NA,36,1,1,0,NA,NA,NA,359,2100,70,27
"São Paulo",55,1,NA,1,"2","acept","furnished",790,4200,224,NA
"São Paulo",100,2,NA,NA,"24",NA,"furnished",900,NA,17,56
NA,NA,4,NA,NA,NA,NA,NA,680,NA,NA,NA
NA,110,NA,2,1,"1",NA,"not furnished",700,3000,122,39
"Rio de Janeiro",88,2,3,1,NA,NA,NA,NA,NA,221,16
"Rio de Janeiro",56,NA,1,0,NA,"acept","not furnished",NA,1220,NA,NA
NA,NA,NA,NA,NA,NA,"acept",NA,NA,NA,NA,NA
NA,NA,7,NA,0,"-",NA,"not furnished",NA,NA,NA,58
"Belo Horizonte",42,1,1,NA,"17",NA,"furnished",470,2690,NA,36
"São Paulo",NA,3,NA,2,NA,"acept","furnished",NA,NA,167,25
"São Paulo",35,NA,1,0,"-",NA,"not furnished",NA,NA,3,NA
NA,90,NA,2,1,NA,NA,"not furnished",NA,1800,NA,24
"São Paulo",49,1,1,1,NA,"acept",NA,480,3500,42,45
NA,41,NA,1,NA,NA,"not acept",NA,NA,3000,0,NA
NA,64,2,2,1,"11","acept",NA,352,1500,80,NA
NA,208,3,2,4,NA,"acept","not furnished",NA,NA,100,NA
NA,20,1,NA,NA,"5","acept","furnished",602,1800,130,23
"São Paulo",55,2,NA,2,"6","acept",NA,780,NA,NA,NA
NA,32,1,NA,NA,NA,"acept","not furnished",515,1700,NA,22
"São Paulo",NA,NA,NA,NA,NA,"acept",NA,1208,2550,NA,33
"Rio de Janeiro",45,1,NA,1,"10","acept","furnished",NA,2500,593,33
"São Paulo",NA,4,4,NA,NA,NA,NA,2100,NA,NA,NA
"Porto Alegre",38,NA,1,NA,"11",NA,NA,NA,1750,0,26
"São Paulo",30,NA,1,NA,"1",NA,"not furnished",NA,NA,0,21
"Belo Horizonte",NA,3,2,1,NA,NA,NA,NA,NA,425,NA
NA,NA,NA,1,0,"-","not acept","not furnished",0,1150,NA,18
NA,40,1,1,1,"6","acept",NA,NA,2990,0,NA
NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
"São Paulo",NA,NA,NA,NA,"-",NA,NA,0,3500,292,NA
NA,NA,NA,2,NA,"7",NA,NA,NA,2550,9,34
"Belo Horizonte",45,1,NA,1,"5","acept","not furnished",500,1631,NA,12
NA,NA,4,NA,NA,NA,"acept","not furnished",NA,6410,NA,NA
"São Paulo",NA,1,1,1,NA,"acept","furnished",NA,2829,NA,NA
"Belo Horizonte",NA,NA,1,NA,"13","not acept","not furnished",NA,NA,NA,17
"Porto Alegre",42,NA,1,2,NA,"acept","furnished",190,1770,17,26
"Campinas",NA,NA,3,2,NA,"acept","not furnished",2200,1700,256,22
"Campinas",48,1,1,NA,NA,"acept","furnished",NA,1600,59,21
"Rio de Janeiro",90,3,3,NA,"10","acept",NA,NA,NA,147,NA
NA,45,NA,2,NA,"15","acept",NA,856,3900,150,50
NA,NA,NA,3,4,NA,"acept",NA,NA,NA,700,52
"São Paulo",NA,2,1,0,NA,NA,"not furnished",200,1445,0,19
"São Paulo",NA,1,1,NA,"4",NA,NA,NA,2350,NA,30
NA,NA,4,NA,NA,"4",NA,"not furnished",NA,NA,NA,NA
NA,NA,NA,NA,NA,"-",NA,NA,NA,NA,NA,NA
NA,93,NA,NA,NA,NA,"acept",NA,NA,5500,NA,70
NA,75,NA,2,1,"9",NA,NA,NA,1800,109,NA
NA,NA,NA,NA,3,NA,"acept",NA,NA,4000,NA,NA
"São Paulo",41,1,1,1,NA,NA,NA,523,4000,131,51
"Rio de Janeiro",65,NA,1,1,NA,NA,"furnished",2000,5100,250,66
"São Paulo",NA,NA,NA,1,"13",NA,"not furnished",761,NA,67,28
NA,NA,4,NA,NA,NA,NA,"furnished",NA,9000,NA,NA
NA,35,NA,1,0,"5","acept","not furnished",NA,1521,NA,NA
"Campinas",300,4,NA,NA,NA,"acept",NA,NA,6000,NA,NA
"São Paulo",61,2,1,1,NA,"acept","not furnished",459,1850,NA,24
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,22
NA,80,2,1,NA,"20",NA,"not furnished",500,900,90,12
NA,NA,NA,NA,NA,NA,"not acept","not furnished",NA,NA,NA,NA
NA,220,4,NA,NA,"3",NA,NA,450,2422,NA,NA
"São Paulo",NA,1,1,0,"-","acept","not furnished",0,NA,46,16
NA,NA,3,NA,2,NA,"acept",NA,1290,5600,NA,NA
"Belo Horizonte",128,1,1,0,"4","acept","furnished",NA,2100,182,28
"Rio de Janeiro",60,1,1,0,NA,"not acept",NA,NA,1800,NA,24
"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Porto Alegre",47,1,1,1,"1","not acept",NA,400,2200,0,33
"Belo Horizonte",NA,NA,NA,NA,"9",NA,NA,NA,NA,296,NA
"São Paulo",45,NA,NA,0,"1",NA,"not furnished",300,NA,0,16
NA,42,1,1,NA,NA,"acept","not furnished",686,NA,123,45
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550,NA
NA,NA,3,1,1,"1","acept","not furnished",NA,1020,200,13
"Porto Alegre",NA,4,NA,1,"8",NA,"not furnished",NA,NA,159,NA
NA,NA,NA,NA,2,NA,NA,"furnished",NA,NA,NA,NA
