"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,NA,"Female",NA,NA,NA,1,"1","1",101348.88,"1"
608,"Spain","Female",41,1,83807.86,1,NA,"1",112542.58,"0"
502,"France",NA,42,8,159660.8,3,NA,NA,113931.57,"1"
699,NA,"Female",39,1,NA,2,"0",NA,93826.63,NA
NA,"Spain",NA,43,2,NA,NA,"1","1",79084.1,"0"
645,"Spain","Male",NA,8,113755.78,2,"1","0",NA,"1"
822,"France","Male",50,NA,0,2,NA,NA,10062.8,"0"
376,"Germany","Female",29,4,NA,NA,"1","0",119346.88,"1"
501,"France","Male",NA,4,142051.07,2,"0",NA,74940.5,"0"
NA,NA,"Male",27,2,NA,1,NA,NA,71725.73,NA
528,"France",NA,NA,NA,NA,2,NA,"0",80181.12,NA
497,"Spain",NA,24,NA,0,2,"1","0",76390.01,NA
NA,"France","Female",34,NA,0,2,"1","0",26260.98,"0"
549,NA,"Female",25,5,0,2,"0","0",190857.79,"0"
NA,"Spain","Female",NA,7,0,2,"1","1",NA,NA
616,"Germany",NA,NA,3,143129.41,2,"0","1",64327.26,"0"
653,"Germany","Male",58,NA,132602.88,1,NA,"0",5097.67,"1"
NA,"Spain","Female",24,9,0,NA,"1","1",NA,"0"
NA,"Spain",NA,45,6,NA,NA,"0","0",158684.81,"0"
726,"France","Female",24,6,0,2,"1",NA,NA,"0"
NA,NA,"Male",41,8,NA,2,"1","1",170886.17,NA
636,NA,"Female",32,8,0,2,"1","0",138555.46,"0"
510,"Spain","Female",38,4,0,1,"1",NA,NA,"1"
669,NA,"Male",NA,3,0,2,NA,"1",8487.75,NA
846,"France",NA,38,NA,0,NA,NA,"1",187616.16,"0"
577,"France","Male",25,NA,0,2,"0","1",124508.29,"0"
NA,"Germany",NA,NA,NA,NA,1,"1","1",170041.95,NA
NA,NA,NA,NA,NA,NA,2,"0",NA,38433.35,"0"
574,"Germany","Female",43,3,NA,NA,"1","1",100187.43,"0"
NA,"France","Male",29,NA,59697.17,2,NA,NA,NA,NA
591,"Spain","Female",NA,3,NA,3,NA,NA,140469.38,"1"
NA,"France","Male",NA,7,85311.7,1,NA,"1",NA,NA
553,NA,"Male",41,9,NA,2,"0","0",81898.81,NA
NA,"Spain","Female",42,6,0,NA,"1","1",34410.55,"0"
722,"Spain","Female",NA,9,0,2,NA,NA,142033.07,NA
NA,NA,"Female",45,NA,NA,1,"1","0",27822.99,"1"
NA,NA,"Male",NA,3,NA,1,"0","1",NA,"0"
NA,NA,"Male",NA,NA,76548.6,1,"0","1",NA,"0"
850,"France",NA,NA,NA,0,1,NA,"1",NA,"0"
582,"Germany","Male",NA,6,70349.48,2,NA,"1",NA,"0"
NA,"Spain",NA,40,NA,0,NA,NA,NA,NA,"0"
465,NA,NA,51,NA,122522.32,1,NA,"0",181297.65,"1"
NA,NA,"Female",61,NA,117419.35,1,"1","1",NA,NA
834,"France","Female",NA,2,NA,1,NA,"0",194365.76,"1"
660,"Spain","Female",61,5,155931.11,NA,"1","1",158338.39,"0"
776,"Germany",NA,NA,NA,109421.13,2,NA,NA,126517.46,"0"
829,NA,"Female",27,NA,NA,1,NA,NA,NA,"1"
NA,"Germany",NA,39,9,137843.8,1,NA,"1",117622.8,"1"
550,NA,"Male",NA,2,103391.38,1,"0","1",90878.13,"0"
NA,NA,"Female",37,NA,103769.22,2,"1","0",194099.12,"0"
698,NA,"Male",NA,10,116363.37,2,NA,"0",NA,"0"
585,"Germany","Male",36,5,146050.97,2,"0","0",86424.57,"0"
NA,"France",NA,33,5,0,2,"0","0",NA,"0"
655,"Germany","Male",41,8,125561.97,1,NA,"0",164040.94,"1"
NA,"Germany","Male",42,1,98495.72,1,"1","0",NA,"1"
619,NA,NA,NA,1,125211.92,1,"1","1",113410.49,NA
NA,"France",NA,45,5,NA,NA,"1","0",NA,"0"
725,"Germany","Male",NA,NA,75888.2,1,"0","0",45613.75,"0"
511,"Spain",NA,NA,4,NA,1,NA,"0",1643.11,"1"
NA,"France","Male",51,NA,40685.92,1,"1","1",46775.28,"0"
NA,NA,"Male",NA,NA,NA,1,"0","0",NA,"0"
687,"Germany",NA,NA,NA,152328.88,NA,NA,"0",NA,"0"
555,NA,"Male",33,NA,56084.69,2,"0","0",178798.13,NA
684,"Spain","Male",56,8,78707.16,1,NA,NA,NA,NA
603,"Germany","Male",NA,NA,109166.37,NA,"1",NA,92840.67,"0"
NA,NA,NA,36,6,169831.46,2,"1","1",27758.36,"0"
NA,NA,"Female",34,1,101633.04,NA,"1","0",NA,"0"
NA,"Germany",NA,43,NA,123180.01,2,"1",NA,196673.28,"0"
NA,"Germany",NA,NA,5,150725.53,2,"0","1",113656.85,NA
675,NA,"Female",NA,8,98373.26,1,NA,"0",18203,NA
738,"Germany","Male",NA,2,133745.44,4,"1",NA,NA,"1"
