"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France",NA,NA,NA,NA,1,"1","1",101348.88,"1"
NA,NA,"Female",41,1,83807.86,NA,"0","1",NA,NA
502,"France",NA,42,NA,159660.8,3,"1","0",113931.57,"1"
699,"France","Female",NA,1,NA,2,"0","0",NA,"0"
850,"Spain","Female",NA,2,NA,1,NA,"1",79084.1,"0"
645,"Spain","Male",44,8,113755.78,2,NA,NA,149756.71,"1"
NA,"France","Male",50,NA,0,2,"1",NA,10062.8,NA
376,"Germany","Female",29,NA,115046.74,NA,NA,"0",119346.88,"1"
NA,"France","Male",44,4,NA,2,"0",NA,74940.5,NA
684,"France","Male",NA,NA,134603.88,1,NA,"1",71725.73,"0"
528,NA,NA,31,NA,102016.72,2,NA,"0",NA,NA
497,"Spain","Male",24,NA,0,2,NA,NA,76390.01,"0"
476,"France","Female",34,10,NA,2,"1","0",26260.98,"0"
549,NA,NA,NA,NA,0,2,NA,NA,NA,NA
NA,"Spain",NA,NA,NA,0,NA,"1","1",65951.65,"0"
616,"Germany","Male",NA,3,NA,2,"0","1",NA,NA
653,"Germany",NA,58,1,132602.88,NA,"1",NA,5097.67,"1"
NA,"Spain",NA,24,9,0,2,"1","1",14406.41,NA
587,"Spain",NA,45,6,NA,NA,"0","0",158684.81,NA
726,"France","Female",NA,NA,0,2,NA,NA,54724.03,NA
732,NA,NA,41,8,0,2,"1",NA,170886.17,"0"
636,"Spain","Female",32,NA,0,2,"1",NA,138555.46,"0"
510,"Spain","Female",NA,4,0,1,"1","0",118913.53,NA
669,"France","Male",NA,3,0,2,NA,"1",NA,NA
846,"France","Female",NA,5,0,1,"1","1",187616.16,NA
577,NA,"Male",25,NA,0,2,NA,NA,124508.29,"0"
756,"Germany","Male",NA,NA,136815.64,1,"1","1",NA,NA
571,"France","Male",NA,NA,NA,2,"0","0",38433.35,"0"
574,"Germany","Female",43,3,141349.43,1,"1",NA,100187.43,"0"
NA,"France",NA,29,0,NA,2,"1","1",NA,"0"
591,"Spain","Female",39,NA,0,3,NA,"0",140469.38,"1"
533,NA,NA,36,7,85311.7,NA,"0",NA,156731.91,NA
553,"Germany",NA,41,9,110112.54,NA,NA,"0",81898.81,"0"
520,"Spain","Female",42,6,NA,2,"1","1",34410.55,"0"
NA,"Spain",NA,29,NA,NA,NA,NA,"1",142033.07,"0"
475,"France",NA,45,0,134264.04,1,NA,NA,27822.99,NA
490,"Spain","Male",31,NA,NA,1,"0",NA,114066.77,NA
804,NA,NA,33,7,76548.6,1,"0","1",NA,"0"
