"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,NA,"Female",42,2,NA,1,"1","1",101348.88,NA
608,"Spain","Female",41,1,83807.86,1,"0","1",112542.58,NA
502,NA,"Female",42,NA,159660.8,3,"1",NA,113931.57,"1"
NA,NA,"Female",39,1,NA,2,"0","0",93826.63,"0"
850,NA,NA,NA,NA,125510.82,1,"1","1",79084.1,"0"
NA,NA,"Male",NA,NA,113755.78,2,"1",NA,NA,"1"
822,NA,"Male",50,7,0,2,"1","1",10062.8,"0"
NA,"Germany","Female",29,NA,115046.74,4,NA,NA,119346.88,"1"
501,NA,"Male",NA,NA,142051.07,NA,"0",NA,74940.5,"0"
684,NA,"Male",27,2,134603.88,1,"1","1",NA,"0"
NA,NA,"Male",31,6,102016.72,2,NA,"0",80181.12,NA
NA,NA,NA,NA,3,0,NA,"1","0",NA,NA
476,NA,"Female",NA,10,0,2,"1","0",NA,"0"
549,"France","Female",25,5,NA,NA,"0",NA,190857.79,"0"
635,"Spain","Female",35,7,NA,2,"1",NA,65951.65,NA
616,"Germany","Male",NA,3,143129.41,2,"0","1",64327.26,"0"
653,"Germany","Male",58,NA,132602.88,NA,"1","0",5097.67,"1"
NA,NA,NA,24,9,0,NA,NA,"1",14406.41,"0"
587,NA,"Male",45,6,0,1,NA,"0",NA,"0"
726,"France","Female",24,NA,0,2,"1","1",NA,"0"
732,"France","Male",41,8,0,NA,"1",NA,170886.17,"0"
636,"Spain",NA,NA,8,0,2,NA,"0",NA,NA
510,NA,"Female",38,4,0,1,"1","0",118913.53,"1"
669,"France",NA,46,3,0,2,"0","1",NA,"0"
NA,NA,NA,NA,5,NA,1,"1","1",187616.16,"0"
577,NA,NA,25,NA,NA,NA,"0","1",124508.29,"0"
756,NA,"Male",36,NA,136815.64,1,NA,"1",NA,NA
571,"France","Male",44,9,0,2,NA,"0",38433.35,"0"
NA,"Germany","Female",43,3,141349.43,1,"1","1",100187.43,NA
411,"France","Male",29,0,59697.17,NA,"1",NA,NA,"0"
591,"Spain","Female",NA,3,NA,NA,"1","0",140469.38,"1"
533,"France","Male",NA,7,NA,1,"0","1",NA,"0"
NA,"Germany","Male",NA,9,110112.54,2,"0",NA,81898.81,NA
520,NA,"Female",42,NA,0,2,"1","1",34410.55,NA
722,"Spain","Female",NA,NA,NA,2,"1","1",142033.07,"0"
475,"France",NA,45,NA,134264.04,1,NA,"0",NA,"1"
490,"Spain","Male",31,3,145260.23,NA,"0","1",NA,"0"
804,"Spain","Male",33,7,76548.6,1,"0","1",NA,"0"
850,"France",NA,36,7,NA,1,"1","1",40812.9,"0"
NA,"Germany","Male",41,6,70349.48,2,"0",NA,NA,"0"
472,"Spain",NA,NA,4,NA,1,NA,"0",70154.22,NA
465,"France",NA,51,8,NA,NA,"0","0",181297.65,"1"
556,NA,NA,NA,2,NA,1,"1",NA,94153.83,"0"
834,"France",NA,NA,2,131394.56,1,NA,"0",194365.76,"1"
660,NA,"Female",61,5,155931.11,NA,"1",NA,158338.39,"0"
776,NA,NA,NA,NA,109421.13,2,NA,"1",NA,"0"
NA,"Germany",NA,NA,9,112045.67,1,"1",NA,119708.21,"1"
NA,NA,"Female",NA,9,NA,1,"1","1",117622.8,"1"
NA,"Germany",NA,38,2,NA,NA,NA,"1",90878.13,"0"
NA,"Germany","Female",NA,2,103769.22,2,"1","0",194099.12,"0"
698,"Germany","Male",44,10,116363.37,2,"1","0",NA,"0"
585,NA,NA,36,NA,146050.97,2,"0","0",86424.57,"0"
788,NA,"Female",33,NA,NA,2,"0","0",116978.19,"0"
NA,"Germany","Male",41,8,125561.97,NA,"0",NA,164040.94,NA
NA,"Germany",NA,42,1,NA,NA,NA,NA,NA,"1"
619,"France",NA,43,1,NA,1,"1","1",113410.49,NA
656,"France","Male",NA,NA,NA,1,NA,NA,87107.57,"0"
725,"Germany",NA,19,0,75888.2,1,"0","0",NA,NA
NA,NA,NA,NA,4,NA,1,NA,"0",1643.11,"1"
614,"France",NA,51,4,NA,NA,"1","1",46775.28,NA
742,"Germany","Male",35,5,136857,1,"0",NA,84509.57,"0"
687,"Germany","Female",NA,9,152328.88,2,"0","0",NA,NA
555,NA,"Male",33,1,56084.69,NA,NA,NA,178798.13,"0"
NA,NA,"Male",56,8,NA,NA,"1",NA,NA,"0"
603,NA,"Male",26,4,109166.37,NA,"1",NA,92840.67,"0"
NA,"Germany",NA,36,NA,169831.46,NA,"1",NA,27758.36,"0"
581,"Germany","Female",34,1,NA,NA,"1","0",110431.51,"0"
NA,"Germany","Male",43,10,123180.01,2,"1","1",196673.28,NA
661,NA,NA,35,5,150725.53,2,"0","1",113656.85,"0"
675,"France","Female",21,NA,NA,1,"1","0",18203,"0"
738,"Germany","Male",58,2,133745.44,4,"1",NA,28373.86,"1"
813,NA,"Male",NA,6,NA,1,"1","0",NA,NA
NA,"Spain","Female",37,0,163607.18,1,NA,"1",NA,"0"
NA,"Germany",NA,NA,NA,NA,2,"1","1",58426.81,NA
NA,NA,"Male",NA,9,0,2,"0","1",145562.4,NA
NA,"France","Female",21,1,178718.19,2,NA,NA,NA,NA
664,"France","Male",NA,8,NA,2,"1",NA,139161.64,"0"
678,"France","Female",NA,9,0,1,"1",NA,148210.64,"0"
757,"Spain","Male",33,5,77253.22,1,NA,NA,194239.63,NA
416,NA,"Female",41,NA,122189.66,2,"1","0",98301.61,"0"
665,"France","Female",34,NA,96645.54,2,"0","0",NA,"0"
777,"France",NA,32,2,NA,NA,"1","0",NA,NA
543,"France","Female",NA,3,0,2,NA,NA,NA,"0"
506,"France","Female",NA,4,90307.62,NA,"1",NA,159235.29,"0"
493,"France",NA,NA,NA,0,NA,NA,"0",1907.66,"0"
NA,"Spain",NA,75,10,0,2,"1",NA,114675.75,"0"
NA,"Spain","Male",22,3,121681.82,1,"1",NA,128643.35,NA
729,"France","Male",NA,NA,0,2,"1","0",NA,NA
646,NA,NA,NA,4,0,3,"1","0",93251.42,"1"
635,NA,"Female",28,3,81623.67,2,"1","1",156791.36,"0"
647,"Spain","Female",44,5,NA,3,NA,"1",174205.22,NA
808,"France",NA,45,7,NA,2,"1",NA,NA,"0"
NA,"France","Female",NA,10,NA,2,"1",NA,109614.57,"0"
769,"France","Male",29,8,0,2,"1",NA,172290.61,"0"
730,"Spain","Male",42,4,0,2,NA,NA,85982.47,"0"
NA,"Spain",NA,35,10,176273.95,NA,"0","1",121277.78,NA
773,"Spain",NA,41,9,102827.44,1,NA,"1",NA,"0"
814,"Germany",NA,29,8,97086.4,2,NA,"1",197276.13,"0"
710,NA,"Male",22,8,0,NA,"0",NA,NA,"0"
NA,NA,NA,NA,9,0,NA,"0",NA,6534.18,"0"
665,"France","Female",40,6,0,1,NA,"1",161848.03,"0"
623,"France","Female",44,6,0,2,"0","0",NA,"0"
738,"France","Male",NA,9,82674.15,1,NA,"0",NA,"0"
NA,NA,"Male",36,NA,NA,2,"1","0",60536.56,"0"
670,"Spain","Female",NA,1,NA,1,NA,"1",177655.68,NA
622,"Spain","Female",46,4,NA,2,"1",NA,30984.59,"1"
582,"Germany","Male",NA,1,NA,NA,NA,"1",10054.53,"0"
NA,"Germany",NA,36,NA,99806.85,NA,"0","1",36976.52,"0"
605,NA,"Male",33,5,NA,NA,"0",NA,71862.79,NA
479,"Germany","Male",NA,NA,92833.89,1,NA,"0",NA,"1"
685,"Germany","Male",30,NA,90536.81,1,"0",NA,NA,NA
538,"Germany","Male",39,7,108055.1,2,"1",NA,NA,"0"
562,NA,"Male",42,NA,100238.35,1,"0","0",86797.41,"0"
675,"Spain","Male",36,9,106190.55,1,"0","1",22994.32,"0"
721,"Germany",NA,28,NA,NA,2,NA,NA,101300.94,NA
628,"Germany","Female",NA,9,132351.29,2,"1","1",74169.13,"0"
668,"Germany",NA,NA,6,NA,NA,"1",NA,NA,"0"
506,NA,"Female",NA,NA,0,2,"1","0",NA,"0"
524,"Germany","Female",31,NA,107818.63,NA,NA,"0",199725.39,"1"
699,"Germany","Male",34,4,NA,NA,"1",NA,120834.48,NA
828,NA,"Male",34,8,NA,NA,"0","0",38131.77,"0"
NA,"Spain","Male",39,6,NA,NA,"0","0",100130.95,"0"
656,"France","Female",39,NA,0,2,NA,"0",141069.88,"0"
684,"Germany","Female",48,10,126384.42,1,"1","1",198129.36,NA
625,"France",NA,NA,3,0,NA,"0",NA,183646.41,"0"
NA,"France","Male",42,9,152603.45,1,"1","0",110265.24,"1"
549,"France",NA,52,1,0,NA,NA,"1",8636.05,NA
625,"Germany",NA,56,NA,148507.24,1,"1",NA,46824.08,"1"
828,"France","Female",41,7,0,2,"1","0",171378.77,"0"
770,NA,"Male",24,9,101827.07,NA,"1","0",167256.35,"0"
758,"France",NA,NA,3,0,2,"1","1",124226.16,"0"
795,NA,"Female",33,9,NA,1,"1","1",NA,"0"
NA,"France",NA,38,NA,122570.87,1,"1","1",35608.88,"0"
686,"France","Male",25,1,0,2,"0",NA,NA,"0"
789,NA,NA,39,NA,124828.46,2,"1","1",NA,"0"
589,"Germany","Female",50,5,144895.05,2,NA,NA,34941.23,NA
NA,"Germany",NA,34,5,NA,NA,"0","1",NA,"0"
637,NA,"Male",40,NA,NA,1,"0",NA,93165.34,NA
584,"Spain","Female",NA,NA,213146.2,1,NA,NA,NA,"1"
579,NA,"Female",NA,1,129490.36,NA,NA,"1",NA,"1"
NA,"Germany",NA,NA,10,137452.09,1,"1","0",NA,NA
663,"France",NA,NA,NA,NA,NA,"1","1",NA,"0"
NA,NA,"Female",NA,NA,125851.93,1,"1","1",193318.33,"0"
