"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
NA,NA,"Female",NA,2,NA,NA,"1",NA,101348.88,NA
NA,"Spain",NA,41,NA,83807.86,1,"0","1",112542.58,"0"
NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"1"
699,"France","Female",39,1,0,2,"0","0",93826.63,"0"
850,NA,NA,43,NA,NA,1,"1","1",NA,"0"
NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,0,2,"1",NA,NA,NA
NA,NA,"Female",NA,NA,115046.74,NA,"1",NA,119346.88,"1"
501,"France","Male",44,4,NA,2,NA,"1",NA,NA
684,NA,NA,27,2,134603.88,1,NA,NA,71725.73,NA
NA,"France","Male",31,6,102016.72,2,NA,"0",80181.12,"0"
497,"Spain",NA,24,3,0,2,NA,NA,76390.01,"0"
NA,"France",NA,34,NA,NA,2,"1","0",26260.98,"0"
549,"France","Female",25,5,0,2,"0",NA,190857.79,"0"
NA,"Spain","Female",NA,7,NA,NA,NA,NA,NA,"0"
NA,NA,"Male",45,3,NA,NA,"0",NA,64327.26,NA
653,NA,NA,NA,NA,NA,1,NA,"0",5097.67,"1"
549,"Spain",NA,24,NA,NA,NA,"1","1",14406.41,NA
587,NA,NA,NA,NA,0,NA,"0",NA,158684.81,"0"
726,"France",NA,24,6,0,2,"1","1",54724.03,NA
NA,NA,"Male",NA,NA,NA,NA,"1","1",NA,NA
NA,"Spain","Female",NA,NA,0,2,NA,NA,NA,"0"
510,NA,NA,NA,4,0,1,"1","0",NA,"1"
NA,"France","Male",46,3,NA,2,"0",NA,8487.75,"0"
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
577,NA,"Male",25,NA,0,2,"0","1",124508.29,"0"
NA,"Germany",NA,NA,NA,NA,NA,NA,"1",170041.95,"0"
571,"France","Male",44,9,0,2,"0","0",38433.35,"0"
NA,NA,"Female",43,3,NA,1,"1",NA,100187.43,NA
411,"France",NA,29,NA,NA,2,"1","1",53483.21,"0"
591,NA,"Female",NA,3,0,NA,NA,NA,140469.38,NA
533,"France","Male",36,7,85311.7,NA,NA,NA,NA,NA
553,NA,"Male",41,NA,110112.54,2,NA,"0",NA,"0"
520,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
722,"Spain",NA,NA,NA,0,NA,"1",NA,NA,NA
NA,NA,"Female",45,0,134264.04,1,"1","0",NA,"1"
490,"Spain",NA,31,3,145260.23,1,"0",NA,114066.77,NA
804,NA,"Male",NA,7,NA,1,NA,NA,NA,NA
NA,NA,"Male",NA,7,0,1,"1",NA,NA,NA
NA,"Germany","Male",NA,NA,70349.48,2,NA,NA,NA,"0"
472,"Spain","Male",40,4,NA,1,NA,NA,NA,"0"
465,NA,NA,51,NA,122522.32,1,NA,"0",181297.65,"1"
556,"France","Female",NA,2,NA,1,"1",NA,NA,NA
NA,NA,NA,49,NA,NA,1,NA,"0",194365.76,NA
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
NA,"Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA
829,NA,NA,NA,NA,112045.67,NA,"1",NA,119708.21,NA
NA,NA,NA,NA,9,137843.8,1,NA,NA,117622.8,"1"
550,"Germany",NA,NA,NA,103391.38,NA,"0","1",90878.13,NA
