con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
602.0,France,Female,42.0,6.4,88441.154,1.0,1,1,101348.88,1
608.0,Spain,Female,41.0,1.0,83807.86,1.0,1,1,112542.58,0
675.8,France,Female,42.0,8.0,159660.8,3.0,1,0,114675.134,1
699.0,France,Female,39.0,1.0,0.0,2.0,0,0,93826.63,0
850.0,Spain,Male,43.0,3.2,125510.82,1.0,0,1,79084.1,0
602.8,Spain,Male,43.2,4.4,55285.646,2.0,1,0,118162.42199999999,1
822.0,Spain,Male,50.0,7.0,0.0,2.0,1,1,89673.076,0
585.8,Germany,Female,46.6,4.0,101956.054,1.2,1,0,125606.63399999999,1
501.0,Germany,Male,44.0,4.0,142051.07,1.2,0,1,74940.5,0
684.0,Germany,Male,41.6,4.8,134603.88,1.2,1,1,125037.63200000001,0
528.0,France,Male,31.0,6.0,102016.72,2.0,0,0,80181.12,0
497.0,France,Male,24.0,3.0,0.0,2.0,1,0,76390.01,0
476.0,France,Female,34.0,10.0,0.0,2.0,1,0,26260.98,0
549.0,France,Female,25.0,5.0,0.0,2.0,0,0,190857.79,0
601.8,Spain,Female,36.4,3.6,0.0,2.0,1,1,65951.65,0
668.4,France,Male,37.8,6.6,143129.41,2.0,0,1,64327.26,0
653.0,Germany,Male,58.0,5.4,132602.88,1.0,1,0,5097.67,1
549.0,Spain,Female,24.0,9.0,0.0,2.0,1,1,14406.41,0
587.0,Spain,Male,45.0,6.0,0.0,1.8,1,0,71776.338,0
688.0,France,Male,24.0,6.0,21808.86,1.6,1,1,54724.03,0
732.0,France,Female,34.4,8.0,17872.982,2.0,1,1,170886.17,0
636.0,Spain,Female,32.0,8.0,0.0,2.0,1,1,138555.46,0
642.8,Spain,Female,48.2,4.0,0.0,1.0,1,0,92088.556,1
669.0,France,Male,46.0,5.0,0.0,2.0,0,1,72254.664,0
846.0,France,Male,38.0,5.0,0.0,1.0,1,1,187616.16,0
577.0,France,Male,25.0,3.0,0.0,2.0,0,1,124508.29,0
739.6,Germany,Female,33.6,5.0,136815.64,1.2,1,1,170041.95,0
678.4,France,Male,44.0,9.0,0.0,2.0,1,0,38433.35,0
574.0,Germany,Female,35.6,3.0,141349.43,1.0,1,1,100187.43,0
411.0,France,Male,29.0,0.0,59697.17,2.0,1,1,53483.21,0
663.0,Spain,Female,39.0,3.0,0.0,3.0,1,0,140469.38,0
619.6,France,Male,36.0,7.0,25323.188000000002,1.8,0,1,156731.91,0
553.0,Germany,Male,41.0,9.0,110112.54,2.0,0,0,81898.81,0
520.0,Spain,Female,42.0,6.0,0.0,2.0,1,1,91319.896,0
650.4,Spain,Female,29.0,9.0,114057.976,2.0,1,0,83690.284,0
475.0,Germany,Female,45.0,0.0,134264.04,1.0,1,0,27822.99,1
490.0,Spain,Male,31.0,3.0,63697.232,1.8,0,1,114066.77,0
804.0,Spain,Male,33.0,7.0,68097.336,1.0,1,1,109181.45599999999,0
850.0,France,Male,36.0,7.0,0.0,1.0,1,1,40812.9,0
582.0,Germany,Male,41.0,6.0,137083.88999999998,2.0,0,1,178074.04,0
711.2,Spain,Male,40.0,4.0,0.0,1.0,1,1,70154.22,0
465.0,France,Female,51.0,8.0,122522.32,1.0,0,0,94059.474,1
556.0,France,Female,61.0,3.6,117419.35,1.6,1,1,94153.83,0
834.0,France,Female,44.0,8.0,131394.56,1.4,0,0,194365.76,1
646.8,Spain,Male,61.0,5.0,98302.53199999999,1.2,1,1,121899.072,1
776.0,Germany,Male,32.0,6.0,84548.636,2.0,1,0,112859.58,0
742.8,Germany,Female,27.0,4.2,112045.67,1.2,0,1,119708.21,0
637.0,Germany,Female,45.2,9.0,116852.612,1.6,1,0,117622.8,1
550.0,Germany,Male,38.0,2.0,127654.184,1.0,0,1,90878.13,1
776.0,Germany,Female,37.2,6.6,103769.22,2.0,1,0,194099.12,0
658.0,Germany,Male,36.4,10.0,137663.652,2.0,1,0,113720.994,0
711.0,Germany,Male,29.0,5.0,116779.902,2.0,0,0,86424.57,0
788.0,France,Male,33.0,5.0,0.0,2.0,1,0,116978.19,0
628.8,Germany,Male,41.0,8.0,93716.974,1.2,0,0,164040.94,1
601.0,Germany,Male,42.0,1.0,98495.72,1.4,1,1,141817.386,0
759.6,France,Male,43.8,1.0,125211.92,1.0,1,1,113410.49,0
745.0,Spain,Female,45.0,5.0,127864.4,1.0,1,1,87107.57,0
725.0,Germany,Male,19.0,0.0,75888.2,1.0,0,0,45613.75,0
511.0,Spain,Female,66.0,4.0,98448.802,1.0,1,0,76027.898,1
614.0,France,Male,51.0,4.0,40685.92,1.0,0,1,46775.28,0
742.0,Germany,Male,35.0,5.0,136857.0,1.0,0,1,84509.57,0
687.0,Germany,Female,27.0,9.0,152328.88,2.0,0,0,126494.82,0
555.0,Spain,Male,33.0,6.2,51133.788,2.0,1,0,178798.13,0
684.0,Spain,Male,56.0,8.0,48930.146,1.8,1,1,82603.518,0
585.8,Germany,Male,26.0,4.0,109166.37,1.0,1,1,92840.67,0
751.0,Germany,Female,36.0,5.4,169831.46,2.0,1,1,83622.838,0
