"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,0.514,0.2245,0.114086,0.15
"M",0.35,0.265,0.0928125000000001,0.2255,0.0995,0.0485,0.07
"F",0.53,0.42,0.135,0.681759583333333,0.2565,0.159718125,0.21
"M",0.44,0.365,0.125,0.516,0.2155,0.107678142857143,0.155
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
"I",0.409888125,0.3,0.095,0.3515,0.141,0.0724516666666666,0.12
"M",0.53,0.415,0.151875,0.7775,0.237,0.1669925,0.33
"F",0.545,0.4267875,0.1417625,0.768,0.294,0.1495,0.26
"M",0.475,0.37,0.125629166666667,0.5095,0.2165,0.1125,0.165
"F",0.562141666666666,0.445475,0.15,0.8945,0.3145,0.204895,0.2607975
"F",0.491425,0.3776,0.14,0.6065,0.194,0.1475,0.21
"M",0.4462,0.343691666666667,0.11,0.406,0.1675,0.083377375,0.135
"I",0.49,0.38,0.12005,0.498779500000001,0.2175,0.095,0.154005
"F",0.513975,0.405,0.14114375,0.6845,0.2725,0.171,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
"F",0.5,0.4,0.13,0.6645,0.258,0.133,0.2034475
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",0.44,0.34,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,0.0777363690476191
"M",0.45,0.32,0.1,0.381,0.1705,0.075,0.115
"M",0.355,0.28,0.095,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,0.0972675,0.2255,0.096644375,0.0468059166666667,0.085
"F",0.565,0.443375,0.155,0.9591775,0.4275,0.214,0.2569415
"M",0.55,0.415,0.135,0.7635,0.318,0.21,0.2
"F",0.627575,0.4902,0.165,1.1735375,0.513,0.301,0.305
"F",0.565499999999999,0.44,0.14,0.9285,0.3825,0.188,0.3
"F",0.571333333333333,0.45,0.185,0.9955,0.3945,0.217241666666667,0.285
"M",0.59,0.445,0.16293125,0.931,0.356,0.234,0.287836666666667
"M",0.605,0.4647625,0.1524,0.9365,0.394,0.219,0.295
"M",0.577762499999999,0.4486875,0.1539875,0.961352500000001,0.393,0.227,0.270104166666667
"M",0.58,0.47,0.17085,1.01839875,0.3979175,0.2141125,0.33
"F",0.682075,0.56,0.165,1.639,0.6055,0.2805,0.432676875
"F",0.65799375,0.525,0.17535,1.338,0.575560625,0.3575,0.3905925
"F",0.6807625,0.55,0.190375,1.57205291666667,0.7059925,0.3426675,0.4558275
"F",0.705,0.55,0.2,1.7095,0.633,0.4115,0.4991475
"M",0.4663875,0.3556375,0.105,0.4795,0.227,0.10894625,0.125
"F",0.54,0.43544375,0.155,1.120035,0.432601666666667,0.3075,0.34
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
"I",0.575,0.445,0.135,0.839328750000001,0.381,0.160375,0.24811125
"M",0.355,0.29,0.09,0.313055,0.134,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.1865,0.091,0.115
"F",0.55,0.425,0.135,0.862051666666667,0.362,0.196,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.0467293333333334,0.0175,0.0125,0.015
"I",0.39,0.295,0.0926233333333333,0.203,0.0875,0.045,0.075
"M",0.47,0.37,0.12,0.5795,0.28386,0.227,0.14
"F",0.46,0.375,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.425,0.16,0.83663625,0.3545,0.188505,0.245
"I",0.52,0.398325,0.12,0.595,0.2385,0.138290208333333,0.179941666666666
"M",0.4,0.32,0.10616875,0.303,0.1335,0.06,0.1
"M",0.485,0.36,0.13,0.5415,0.2595,0.096,0.158916666666667
"F",0.464924999999999,0.36465,0.120854166666667,0.4775,0.2105,0.1055,0.149149166666667
"M",0.405,0.31,0.127495833333333,0.385,0.173,0.0915,0.11
"F",0.5,0.4,0.14,0.6615,0.2565,0.1755,0.22
"M",0.445,0.35,0.12,0.4425,0.192,0.100157833333333,0.135
"M",0.47,0.385,0.135,0.5895,0.2765,0.125319583333333,0.17
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.4,0.125,0.583,0.246,0.13,0.175
"M",0.45,0.34235,0.11718125,0.4115,0.18,0.1125,0.128345
"F",0.505,0.405,0.11,0.67761,0.305,0.16,0.175
"M",0.53,0.41,0.13,0.6965,0.302,0.1935,0.2
"M",0.425,0.325,0.111483333333333,0.3785,0.1705,0.08,0.1150475
"I",0.511704166666667,0.39265,0.12,0.58,0.234,0.128668333333333,0.185
"M",0.475,0.360465,0.12,0.48,0.234,0.1015,0.135
"F",0.565,0.44,0.16,0.915,0.354,0.1980125,0.32
"F",0.616599999999999,0.495,0.185,1.204315,0.416,0.258216666666667,0.485
"F",0.475,0.367816666666666,0.12,0.5305,0.2135,0.1155,0.152240416666667
"I",0.31,0.235,0.07,0.155162138888889,0.063,0.0405,0.045
"F",0.555,0.425,0.13,0.7665,0.264,0.165125833333333,0.275
"F",0.4,0.31606,0.11,0.353,0.1405,0.0985,0.1
"F",0.595,0.466375,0.17,1.075315,0.48,0.225,0.314085654761905
"F",0.61565625,0.48645,0.182125,1.185,0.462096875,0.266835,0.38
"F",0.6088,0.481333333333333,0.195,1.098,0.481,0.2470075,0.315
"F",0.586575,0.4584825,0.150075,1.0075,0.4425,0.221,0.273016666666667
"F",0.595,0.475,0.14,0.944,0.3625,0.189,0.315
"F",0.6,0.472024999999999,0.15,0.922,0.393344,0.194,0.305
"F",0.555,0.433362500000001,0.14,0.788,0.282,0.1595,0.285
"F",0.615,0.475,0.169375,1.1025,0.4695,0.2355,0.345
"F",0.5685125,0.445,0.1666,0.912474583333334,0.364369583333333,0.22737,0.285
"F",0.646475,0.502275,0.175,1.35702,0.5961125,0.313266666666666,0.37909
"F",0.52,0.425,0.165,0.949757916666667,0.396,0.225,0.27550875
