con_CreditScore,cat_Geography,cat_Gender,con_Age,con_Tenure,con_Balance,con_NumOfProducts,cat_HasCrCard,cat_IsActiveMember,con_EstimatedSalary,cat_Exited
647.8,Germany,Female,52.2,5.8,114948.202,1.4,1,1,101348.88,0
608.0,France,Female,34.4,7.6,121043.026,1.0,1,1,112542.58,0
704.4,France,Female,42.0,8.0,21154.14,3.0,1,0,116812.766,1
699.0,France,Female,33.2,1.0,0.0,1.8,0,0,93826.63,0
614.2,Spain,Female,43.0,2.0,125510.82,1.0,1,0,79084.1,0
645.0,Spain,Male,38.8,8.0,113755.78,1.2,1,1,135116.864,0
632.8,Germany,Male,38.4,7.0,129363.364,1.6,1,1,121483.732,0
568.4,Germany,Male,29.0,6.2,121060.58,4.0,1,1,119346.88,0
665.0,France,Male,35.8,4.0,93322.03600000001,2.0,1,1,74940.5,0
682.6,France,Male,27.0,5.2,134603.88,1.0,1,0,72309.27799999999,0
578.4,France,Male,31.0,6.0,78023.512,2.0,0,0,47433.616,0
629.4,Spain,Male,36.6,5.2,56597.600000000006,1.4,1,0,76390.01,0
620.4,Germany,Female,32.2,10.0,87879.52,2.0,1,1,117175.19799999999,0
549.0,France,Female,36.0,5.0,0.0,2.0,0,0,148156.856,0
635.0,Spain,Female,35.0,4.2,0.0,2.0,0,1,114055.582,0
665.6,Germany,Male,43.8,3.0,143129.41,2.0,1,0,151889.25,1
657.4,Germany,Male,42.4,1.0,79742.2,1.0,1,0,5097.67,0
549.0,Germany,Male,29.0,9.0,0.0,2.0,0,1,14406.41,0
587.0,France,Male,40.8,6.0,0.0,1.0,0,1,158684.81,0
740.2,France,Female,28.4,6.2,74431.85800000001,1.6,1,1,54724.03,0
624.6,France,Male,41.0,4.6,43819.57,1.8,1,1,170886.17,0
629.8,Spain,Female,31.0,5.6,49034.56,2.0,1,0,67042.78,0
510.0,France,Female,38.0,4.0,0.0,1.0,1,0,118913.53,0
669.0,France,Female,46.0,6.6,56925.87,1.6,0,1,81925.572,0
846.0,France,Female,38.0,6.4,0.0,1.0,1,1,187616.16,0
707.4,France,Male,25.0,6.4,0.0,2.0,0,1,141646.864,0
756.0,France,Female,38.8,8.0,77482.118,1.6,1,1,170041.95,0
571.0,France,Male,30.0,6.0,82628.422,2.0,0,0,38433.35,0
716.6,France,Female,43.0,5.4,111030.492,1.0,1,1,100187.43,0
411.0,France,Male,29.0,6.0,100851.592,2.0,1,1,53483.21,0
606.8,Germany,Female,56.6,5.0,97851.252,1.4,1,0,101802.122,1
533.0,Spain,Male,36.0,6.4,85311.7,1.0,1,1,156731.91,0
706.4,Germany,Male,41.0,9.0,69611.872,1.4,0,0,81898.81,0
563.8,Spain,Female,30.0,6.0,0.0,2.0,1,1,34410.55,0
722.0,France,Female,29.0,7.0,91489.734,1.4,0,1,142033.07,0
669.6,France,Female,45.0,7.0,134264.04,1.0,1,0,27822.99,0
580.8,Spain,Female,31.0,5.2,145260.23,1.0,0,1,114066.77,0
653.6,Spain,Male,40.6,7.0,125682.802,1.0,0,0,122879.356,0
657.8,France,Male,33.2,7.0,81871.234,1.4,1,1,40812.9,0
599.0,Germany,Male,32.6,6.0,70349.48,1.6,0,1,107850.7,0
472.0,Spain,Male,40.0,4.0,119431.808,1.0,1,0,103252.056,0
685.4,France,Female,45.8,3.6,122522.32,1.4,1,0,126920.786,1
641.2,France,Male,38.0,7.8,117419.35,1.6,1,1,94153.83,0
834.0,France,Female,58.2,4.0,83048.286,1.8,1,0,115409.62999999999,1
660.0,Spain,Male,61.0,5.0,155931.11,1.0,1,0,158338.39,1
776.0,Germany,Male,32.0,4.0,132923.182,1.0,1,1,112030.394,0
703.4,France,Female,35.0,5.4,119505.894,1.0,1,1,132296.358,0
657.8,Spain,Male,46.0,6.6,92568.352,1.6,1,1,98540.758,0
550.0,Germany,Male,38.0,2.0,63977.598,1.6,1,1,90878.13,0
776.0,Germany,Female,33.4,4.8,103769.22,2.0,1,1,194099.12,0
617.2,France,Female,38.0,10.0,68503.482,1.8,1,1,198059.16,0
585.0,Germany,Male,36.0,7.0,74189.532,1.6,1,0,86424.57,0
643.0,France,Female,34.2,4.8,98793.03199999999,1.4,1,1,88845.03,0
