con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
82.0,Private,168170.578125,HS-grad,9.0,Widowed,Adm-clerical,Husband,White,Female,568.4267578125,4356.0,21.351821899414062,United-States,<=50K
54.0,Private,140359.0,7th-8th,4.0,Divorced,Machine-op-inspct,Unmarried,White,Female,0.0,3900.0,40.0,United-States,<=50K
41.0,Federal-gov,235477.609375,10th,11.963892936706543,Separated,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,0.0,3900.0,44.10721206665039,Cambodia,<=50K
34.0,Private,216864.0,HS-grad,8.653647422790527,Divorced,Other-service,Unmarried,White,Female,0.0,3770.0,45.0,United-States,<=50K
38.0,Private,258976.859375,10th,6.755815505981445,Separated,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0.0,3770.0,40.0,Cambodia,<=50K
74.0,Federal-gov,248802.59375,10th,10.763507843017578,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,7333.18603515625,729.0591430664062,44.89067077636719,Cambodia,<=50K
68.0,Federal-gov,422013.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,1312.773193359375,3683.0,21.341289520263672,United-States,<=50K
45.0,Federal-gov,228038.6875,10th,16.0,Divorced,Adm-clerical,Unmarried,Black,Female,-113.38214874267578,3004.0,35.0,United-States,>50K
38.0,Federal-gov,164526.0,10th,11.341291427612305,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,386.07476806640625,48.84633255004883,United-States,<=50K
52.0,Federal-gov,193089.609375,10th,9.659493446350098,Widowed,Other-service,Not-in-family,White,Female,0.0,151.84654235839844,20.0,United-States,>50K
32.0,Private,136204.0,Masters,14.0,Separated,Adm-clerical,Not-in-family,White,Male,0.0,2824.0,39.82023239135742,United-States,<=50K
45.5328483581543,Federal-gov,45363.0,10th,12.332475662231445,Divorced,Adm-clerical,Husband,White,Female,0.0,2824.0,40.0,Cambodia,>50K
45.0,Private,172822.0,11th,7.0,Divorced,Transport-moving,Husband,Amer-Indian-Eskimo,Female,1261.427001953125,2824.0,46.49250411987305,United-States,<=50K
57.0,Private,203795.515625,10th,14.0,Divorced,Adm-clerical,Not-in-family,White,Female,962.3241577148438,441.280029296875,44.165767669677734,United-States,<=50K
34.0,Federal-gov,203034.0,10th,11.492460250854492,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,7162.03955078125,699.4007568359375,49.9508056640625,Cambodia,<=50K
37.0,Private,188774.0,10th,13.0,Divorced,Adm-clerical,Husband,White,Male,85.23662567138672,2824.0,40.0,United-States,<=50K
29.0,Private,77009.0,11th,7.0,Never-married,Sales,Not-in-family,White,Female,0.0,2754.0,42.0,United-States,<=50K
61.0,Private,206509.203125,HS-grad,8.740883827209473,Divorced,Sales,Unmarried,Amer-Indian-Eskimo,Female,0.0,147.34437561035156,25.0,United-States,<=50K
41.4509391784668,Federal-gov,153870.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,361.8541259765625,49.63419723510742,40.0,United-States,<=50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
33.0,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,122066.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2603.0,40.0,United-States,<=50K
45.69490051269531,Self-emp-inc,107164.0,10th,6.0,Divorced,Transport-moving,Husband,White,Male,0.0,202.18307495117188,50.0,United-States,>50K
38.0,Private,175360.0,10th,11.634660720825195,Never-married,Adm-clerical,Not-in-family,White,Female,637.2008056640625,233.69149780273438,90.0,United-States,>50K
43.520206451416016,Federal-gov,44064.0,10th,10.0,Divorced,Other-service,Not-in-family,White,Female,31.2388858795166,2559.0,40.0,Cambodia,>50K
59.0,Self-emp-inc,107287.0,10th,5.984968662261963,Widowed,Exec-managerial,Unmarried,White,Female,0.0,2559.0,50.0,United-States,<=50K
42.80599594116211,Private,198863.0,10th,15.0,Divorced,Exec-managerial,Not-in-family,White,Male,-138.52032470703125,122.42694854736328,60.0,United-States,<=50K
45.67890548706055,Federal-gov,123011.0,10th,13.0,Divorced,Exec-managerial,Husband,White,Female,1033.241455078125,2559.0,50.0,United-States,<=50K
51.91551971435547,Self-emp-not-inc,205246.0,10th,9.0,Divorced,Exec-managerial,Husband,Black,Male,1039.2421875,2559.0,50.0,Cambodia,<=50K
63.0,Federal-gov,187697.140625,10th,16.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,233.9275360107422,60.0,United-States,>50K
53.0,Federal-gov,214661.828125,10th,9.0,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0.0,2559.0,48.0,Cambodia,>50K
46.30352783203125,Federal-gov,197163.0,10th,11.876666069030762,Divorced,Adm-clerical,Not-in-family,White,Female,812.7097778320312,2559.0,44.384830474853516,Cambodia,>50K
44.08005905151367,Federal-gov,210503.75,10th,16.0,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0.0,515.0361328125,60.0,Cambodia,>50K
54.0,Private,161691.0,HS-grad,10.754514694213867,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,196.40000915527344,40.0,United-States,>50K
44.0,Private,326232.0,Bachelors,12.867484092712402,Divorced,Adm-clerical,Unmarried,White,Female,0.0,2547.0,40.919010162353516,United-States,<=50K
43.0,Private,115806.0,Masters,14.0,Divorced,Adm-clerical,Unmarried,White,Female,560.61376953125,153.27049255371094,42.21050262451172,United-States,<=50K
51.0,Private,115066.0,Some-college,10.0,Divorced,Adm-clerical,Unmarried,White,Female,956.0834350585938,2547.0,40.0,United-States,>50K
41.50334930419922,Private,198358.5,Masters,13.903528213500977,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0.0,336.1894836425781,48.211116790771484,United-States,>50K
48.0,Private,121253.0,10th,11.331151008605957,Divorced,Adm-clerical,Unmarried,White,Female,1167.1427001953125,432.6702575683594,44.906925201416016,United-States,>50K
41.49324035644531,Federal-gov,110380.0,10th,10.991339683532715,Divorced,Sales,Husband,Amer-Indian-Eskimo,Male,0.0,2467.0,52.0,Cambodia,<=50K
42.156166076660156,Self-emp-not-inc,146660.734375,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,2457.0,40.0,Vietnam,<=50K
40.0,Federal-gov,254677.015625,10th,11.60408878326416,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,0.0,665.5416870117188,45.0,Cambodia,<=50K
46.7607307434082,Federal-gov,241777.03125,HS-grad,10.070698738098145,Divorced,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,3730.985595703125,2444.0,46.13583755493164,Cambodia,<=50K
44.12065124511719,State-gov,68898.0,10th,11.80771541595459,Divorced,Tech-support,Husband,Amer-Indian-Eskimo,Male,0.0,320.49951171875,46.747493743896484,United-States,<=50K
42.0,Private,171026.515625,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,2444.0,40.0,United-States,>50K
