cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.365,0.095,0.514,0.2245,0.0972,0.15
M,0.35,0.265,0.101,0.2255,0.0796,0.0485,0.07
F,0.53,0.414,0.129,0.677,0.2565,0.1415,0.1917
M,0.44,0.34299999999999997,0.116,0.5173,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.327,0.095,0.3648,0.141,0.0775,0.12
I,0.53,0.415,0.15,0.7775,0.237,0.1415,0.33
M,0.545,0.436,0.148,0.768,0.3441,0.1495,0.2361
M,0.475,0.358,0.132,0.5325,0.2165,0.1125,0.165
M,0.56,0.44,0.15,0.9206,0.3808,0.151,0.32
F,0.529,0.412,0.137,0.6543,0.194,0.1475,0.21
M,0.43,0.335,0.127,0.406,0.1675,0.081,0.1232
M,0.494,0.381,0.131,0.5415,0.2175,0.095,0.1732
M,0.539,0.425,0.146,0.6845,0.2751,0.171,0.2149
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
I,0.513,0.4,0.13,0.8603000000000001,0.3927,0.2005,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.448,0.338,0.1,0.451,0.188,0.087,0.13
M,0.365,0.28200000000000003,0.08,0.2555,0.10969999999999999,0.043,0.1
M,0.438,0.33499999999999996,0.11,0.4039,0.1705,0.0872,0.115
M,0.355,0.28,0.095,0.2455,0.0955,0.0542,0.075
I,0.387,0.29,0.1,0.2255,0.09179999999999999,0.049,0.085
F,0.56,0.44,0.155,0.9514,0.4275,0.2099,0.27
M,0.531,0.415,0.14200000000000002,0.7635,0.318,0.21,0.2163
F,0.582,0.47000000000000003,0.165,1.1825,0.513,0.301,0.3105
I,0.56,0.44,0.14,0.9285,0.3825,0.1994,0.3
M,0.581,0.45,0.185,0.9955,0.3945,0.272,0.3096
F,0.5630000000000001,0.445,0.14,0.8323,0.356,0.2056,0.2539
F,0.605,0.47400000000000003,0.173,0.9857,0.4301,0.20579999999999998,0.295
M,0.515,0.4,0.14,0.8635,0.393,0.1593,0.2
F,0.528,0.427,0.153,0.9193,0.4324,0.242,0.2741
F,0.68,0.533,0.165,1.1255,0.43770000000000003,0.2132,0.3281
M,0.605,0.485,0.167,1.338,0.5757,0.3064,0.4112
F,0.541,0.427,0.14600000000000002,0.9736,0.3866,0.2267,0.2878
F,0.705,0.557,0.182,1.1971,0.5424,0.2982,0.3735
I,0.465,0.359,0.117,0.4795,0.227,0.1044,0.1345
F,0.603,0.475,0.17200000000000001,1.1437,0.4723,0.2643,0.3396
F,0.463,0.354,0.105,0.5343,0.237,0.1106,0.145
M,0.558,0.442,0.161,0.883,0.381,0.2035,0.2869
I,0.355,0.29,0.099,0.3025,0.134,0.0657,0.09
I,0.45,0.335,0.105,0.425,0.1865,0.091,0.115
I,0.55,0.425,0.146,0.8992,0.4044,0.2221,0.27
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.153,0.055,0.042,0.0255,0.015,0.011
I,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.379,0.295,0.095,0.203,0.0875,0.045,0.0658
M,0.47,0.37,0.12,0.5819,0.293,0.128,0.14
F,0.46,0.375,0.12,0.4605,0.1772,0.11,0.15
I,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
F,0.525,0.425,0.16,0.8067,0.3545,0.1745,0.245
I,0.491,0.391,0.131,0.5772,0.234,0.111,0.19
M,0.4,0.32,0.1,0.303,0.1254,0.06,0.1029
M,0.485,0.36,0.13,0.5415,0.2595,0.1247,0.1787
F,0.47,0.36,0.115,0.4868,0.2105,0.1055,0.15
M,0.412,0.31,0.112,0.385,0.173,0.0846,0.11
F,0.5,0.4,0.14,0.6834,0.312,0.1554,0.2057
M,0.454,0.35,0.12,0.4528,0.192,0.0959,0.135
I,0.47,0.385,0.132,0.5895,0.2765,0.12380000000000001,0.17
I,0.254,0.19,0.06,0.086,0.042,0.0194,0.025
I,0.523,0.4,0.125,0.583,0.2376,0.13,0.1896
M,0.45,0.345,0.105,0.4115,0.1804,0.1125,0.1192
M,0.505,0.405,0.135,0.625,0.2515,0.16,0.2112
M,0.53,0.41,0.13,0.6965,0.302,0.1935,0.2
M,0.425,0.325,0.095,0.3785,0.1705,0.08,0.111
F,0.52,0.4,0.128,0.58,0.234,0.1315,0.185
M,0.475,0.362,0.12,0.4792,0.2078,0.1015,0.135
F,0.5529999999999999,0.435,0.154,0.915,0.3895,0.2092,0.2564
F,0.595,0.453,0.155,1.0681,0.4481,0.2523,0.3184
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
M,0.575,0.446,0.13,0.754,0.264,0.1704,0.2541
F,0.42,0.32,0.112,0.353,0.1405,0.0985,0.1
F,0.605,0.483,0.189,1.247,0.4927,0.2714,0.3539
M,0.57,0.47,0.175,1.1148,0.474,0.2842,0.3443
F,0.572,0.45,0.155,1.098,0.481,0.2548,0.341
M,0.6,0.465,0.15,1.0075,0.4425,0.221,0.2763
M,0.574,0.456,0.14200000000000002,0.8723,0.4197,0.189,0.25
F,0.598,0.47,0.15,0.922,0.3831,0.204,0.305
F,0.555,0.44,0.151,0.8061,0.282,0.1595,0.2346
F,0.615,0.486,0.17,1.1025,0.4305,0.2355,0.345
F,0.5630000000000001,0.429,0.14,0.941,0.3845,0.252,0.2989
M,0.605,0.495,0.174,1.1879,0.6033,0.3209,0.2787
F,0.52,0.402,0.149,0.8343,0.396,0.2051,0.2425
F,0.602,0.475,0.161,1.1338,0.4816,0.2544,0.3413
M,0.58,0.465,0.14,1.013,0.4883,0.2097,0.2786
F,0.568,0.453,0.153,0.8892,0.339,0.1858,0.26990000000000003
M,0.625,0.465,0.161,1.195,0.4996,0.2409,0.3605
F,0.56,0.441,0.16,0.9326,0.4026,0.1623,0.2639
F,0.46,0.36,0.13,0.593,0.2524,0.114,0.17809999999999998
M,0.561,0.45,0.128,0.9775,0.4505,0.231,0.28150000000000003
M,0.565,0.425,0.135,0.8230999999999999,0.341,0.1675,0.255
M,0.555,0.44,0.15,0.755,0.307,0.1525,0.26
M,0.5429999999999999,0.425,0.142,0.8140000000000001,0.4019,0.182,0.235
F,0.626,0.509,0.169,1.262,0.507,0.2719,0.3669
F,0.695,0.537,0.174,1.227,0.5404,0.25429999999999997,0.3467
M,0.581,0.46299999999999997,0.158,1.1614,0.5755,0.2542,0.3822
M,0.535,0.40700000000000003,0.136,0.725,0.3328,0.1626,0.222
M,0.52,0.401,0.13,0.535,0.214,0.132,0.145
I,0.473,0.37,0.13,0.5225,0.22,0.133,0.165
