cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.514,0.389,0.095,0.7821,0.3251,0.17350000000000002,0.2091
M,0.35,0.267,0.09,0.2255,0.0995,0.0485,0.064
M,0.536,0.42,0.135,0.6423,0.2565,0.138,0.21
M,0.44,0.365,0.125,0.516,0.2164,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.33799999999999997,0.095,0.3515,0.141,0.0792,0.12
M,0.53,0.436,0.14500000000000002,0.7775,0.237,0.1615,0.33
F,0.545,0.425,0.125,0.768,0.294,0.1495,0.2112
M,0.468,0.37,0.125,0.5095,0.2165,0.1125,0.1471
F,0.55,0.44,0.15,0.8778,0.3145,0.1768,0.2524
M,0.525,0.40800000000000003,0.14,0.6551,0.2553,0.1475,0.1856
M,0.43,0.333,0.11,0.405,0.1675,0.081,0.1259
F,0.49,0.38,0.135,0.5415,0.2175,0.095,0.19
F,0.511,0.405,0.14500000000000002,0.7812,0.309,0.171,0.2561
I,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.501,0.393,0.13,0.6645,0.2632,0.133,0.24
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.44930000000000003,0.188,0.09860000000000001,0.13
M,0.365,0.295,0.08,0.2546,0.097,0.043,0.1
I,0.45,0.35,0.1,0.3678,0.1705,0.075,0.115
I,0.375,0.28,0.084,0.2285,0.0955,0.0468,0.075
I,0.38,0.275,0.08800000000000001,0.2255,0.08,0.049,0.085
F,0.535,0.436,0.162,1.0187,0.4275,0.2022,0.3137
F,0.55,0.415,0.141,0.7635,0.318,0.21,0.2
M,0.614,0.48,0.153,1.1615,0.513,0.301,0.3562
M,0.56,0.44,0.14,0.9285,0.3825,0.2077,0.2751
F,0.633,0.495,0.185,1.0332,0.3945,0.234,0.33949999999999997
F,0.574,0.445,0.14,0.931,0.4156,0.234,0.268
M,0.596,0.475,0.145,0.9218999999999999,0.38780000000000003,0.2311,0.295
M,0.547,0.435,0.14,0.8635,0.3933,0.1969,0.2
M,0.58,0.453,0.14400000000000002,0.9559,0.3935,0.21080000000000002,0.2663
F,0.6679999999999999,0.521,0.165,1.264,0.6055,0.2805,0.3993
F,0.658,0.525,0.182,1.2336,0.5039,0.2745,0.3593
F,0.688,0.55,0.177,0.9923000000000001,0.4576,0.2226,0.3275
F,0.653,0.51,0.184,1.7095,0.7584,0.4078,0.5804
M,0.465,0.357,0.112,0.5248,0.2439,0.124,0.125
M,0.54,0.475,0.14400000000000002,1.0707,0.4526,0.2356,0.34
