cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.439,0.337,0.095,0.514,0.2245,0.101,0.1336
M,0.356,0.27,0.085,0.2255,0.0995,0.0483,0.07
I,0.538,0.42,0.135,0.6056,0.2565,0.1415,0.2359
I,0.44,0.365,0.134,0.516,0.2155,0.1046,0.1715
I,0.34099999999999997,0.255,0.074,0.205,0.0905,0.05,0.055
I,0.425,0.326,0.095,0.3438,0.141,0.0775,0.1109
F,0.53,0.431,0.15,0.8421,0.237,0.1829,0.33
M,0.549,0.425,0.152,0.768,0.294,0.1732,0.231
I,0.47,0.37,0.125,0.5095,0.2162,0.1125,0.1723
F,0.55,0.433,0.15,0.8945,0.3145,0.2009,0.32
I,0.525,0.401,0.137,0.6065,0.194,0.1374,0.21
I,0.43,0.35,0.115,0.406,0.1675,0.0786,0.135
M,0.516,0.395,0.121,0.5415,0.2553,0.1328,0.1582
F,0.535,0.417,0.151,0.6845,0.2873,0.171,0.214
I,0.47,0.363,0.1,0.4755,0.1675,0.0953,0.185
M,0.5,0.4,0.13,0.6337,0.2741,0.1499,0.1848
I,0.355,0.261,0.08600000000000001,0.2228,0.095,0.0503,0.0684
F,0.445,0.34,0.1,0.451,0.2068,0.087,0.1385
I,0.402,0.313,0.111,0.2959,0.1279,0.043,0.1
M,0.411,0.32,0.112,0.4134,0.19140000000000001,0.075,0.115
I,0.355,0.28,0.095,0.2455,0.0955,0.062,0.081
I,0.441,0.328,0.1,0.3377,0.1714,0.0777,0.085
F,0.587,0.469,0.155,0.9395,0.4353,0.214,0.27
I,0.55,0.415,0.14300000000000002,0.7635,0.318,0.1659,0.2402
M,0.615,0.48,0.165,1.069,0.4711,0.2278,0.305
F,0.569,0.44,0.146,0.7503,0.3825,0.1781,0.209
F,0.615,0.487,0.185,0.9955,0.3945,0.2357,0.285
M,0.571,0.444,0.155,0.931,0.3972,0.1978,0.28
M,0.595,0.47000000000000003,0.18,0.9315,0.394,0.219,0.2772
M,0.544,0.425,0.145,0.8635,0.393,0.227,0.2
M,0.58,0.46,0.165,0.9975,0.3948,0.2061,0.33
F,0.6900000000000001,0.56,0.165,1.639,0.6055,0.2805,0.5504
F,0.665,0.525,0.165,1.4091,0.6154000000000001,0.3575,0.3918
F,0.68,0.522,0.177,1.0826,0.4757,0.2515,0.3237
F,0.705,0.55,0.2,1.7095,0.6695,0.38939999999999997,0.5204
I,0.465,0.355,0.105,0.4955,0.227,0.124,0.125
F,0.54,0.475,0.155,1.217,0.4879,0.3075,0.34
F,0.496,0.388,0.14,0.6133,0.237,0.1345,0.1923
M,0.575,0.463,0.135,0.9127,0.381,0.2035,0.2617
M,0.355,0.273,0.095,0.3275,0.149,0.086,0.09
F,0.452,0.335,0.106,0.425,0.1865,0.091,0.1396
M,0.549,0.425,0.147,0.8515,0.362,0.18739999999999998,0.2556
I,0.33499999999999996,0.245,0.079,0.0829,0.0315,0.0235,0.02
I,0.20299999999999999,0.15,0.055,0.042,0.0248,0.015,0.012
I,0.287,0.191,0.05,0.042,0.041,0.0125,0.015
I,0.44,0.332,0.099,0.203,0.068,0.0499,0.0756
M,0.47,0.362,0.32099999999999995,0.5638,0.293,0.1293,0.14
F,0.46,0.375,0.12,0.4605,0.18030000000000002,0.11,0.15
I,0.331,0.245,0.084,0.161,0.0692,0.0255,0.045
F,0.525,0.40800000000000003,0.156,0.8355,0.3778,0.2135,0.2328
I,0.525,0.41,0.12,0.595,0.2385,0.111,0.19
M,0.4,0.32,0.1,0.303,0.1079,0.06,0.1095
M,0.485,0.36,0.13,0.5415,0.2595,0.1137,0.16
M,0.512,0.396,0.147,0.5438999999999999,0.2105,0.1187,0.15
I,0.413,0.316,0.1,0.4049,0.173,0.0915,0.11
