cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.46799999999999997,0.365,0.095,0.5484,0.2532,0.1242,0.1428
M,0.5,0.387,0.09,0.5688,0.2791,0.1206,0.1436
M,0.532,0.42,0.143,0.677,0.2961,0.1367,0.21
I,0.512,0.394,0.129,0.6261,0.2644,0.114,0.2114
I,0.335,0.255,0.086,0.205,0.0895,0.0395,0.0702
I,0.4,0.3,0.095,0.3515,0.141,0.0724,0.12
F,0.61,0.476,0.178,1.1889,0.4749,0.2556,0.33
F,0.545,0.425,0.147,0.768,0.2929,0.1621,0.26
I,0.475,0.37,0.133,0.5095,0.2165,0.1124,0.165
F,0.55,0.44,0.156,0.8945,0.3145,0.1935,0.32
M,0.504,0.408,0.134,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.11,0.4366,0.1675,0.081,0.135
M,0.491,0.38,0.141,0.5415,0.2298,0.1291,0.1667
F,0.53,0.405,0.145,0.6668000000000001,0.2725,0.171,0.205
F,0.47,0.365,0.1,0.4755,0.1815,0.0805,0.185
M,0.503,0.402,0.124,0.6648,0.258,0.133,0.20199999999999999
I,0.362,0.267,0.085,0.2905,0.095,0.0745,0.0862
F,0.44,0.341,0.113,0.4846,0.2064,0.1128,0.13
I,0.431,0.335,0.10200000000000001,0.2555,0.097,0.043,0.1001
M,0.422,0.32,0.109,0.49110000000000004,0.21889999999999998,0.1099,0.115
M,0.459,0.34299999999999997,0.115,0.393,0.0955,0.0909,0.1424
I,0.365,0.275,0.1,0.2255,0.0917,0.039900000000000005,0.0687
F,0.587,0.445,0.155,0.9637,0.4275,0.23,0.2757
F,0.524,0.415,0.139,0.7635,0.318,0.21,0.2
F,0.615,0.48,0.165,1.2206,0.513,0.301,0.3525
F,0.524,0.40900000000000003,0.148,0.8844,0.3207,0.2194,0.2694
F,0.577,0.448,0.149,1.1496,0.44079999999999997,0.256,0.3399
F,0.59,0.445,0.14,0.931,0.4205,0.234,0.2528
M,0.602,0.475,0.164,1.0945,0.4997,0.219,0.295
M,0.54,0.425,0.138,0.8635,0.393,0.1601,0.2
F,0.583,0.47,0.165,0.9975,0.3867,0.242,0.33
F,0.68,0.528,0.16999999999999998,1.3367,0.6208,0.2805,0.3836
M,0.665,0.525,0.175,1.338,0.5446,0.3575,0.35
F,0.689,0.55,0.2,1.798,0.815,0.3757,0.455
F,0.705,0.544,0.199,1.7095,0.7767999999999999,0.4115,0.4355
M,0.461,0.355,0.105,0.4795,0.227,0.124,0.119
F,0.54,0.475,0.155,1.217,0.49879999999999997,0.3075,0.326
I,0.45,0.352,0.105,0.5225,0.237,0.1165,0.145
F,0.575,0.445,0.153,0.883,0.3813,0.1902,0.26130000000000003
I,0.41100000000000003,0.309,0.09,0.3009,0.134,0.0584,0.09
I,0.45,0.34400000000000003,0.105,0.425,0.2147,0.0982,0.1042
F,0.55,0.425,0.153,0.9091,0.3909,0.1941,0.27
I,0.23399999999999999,0.175,0.045,0.07,0.0315,0.0118,0.022600000000000002
I,0.211,0.15,0.05,0.068,0.07229999999999999,0.0177,0.0256
I,0.21,0.15,0.042,0.042,0.023799999999999998,0.013,0.015
I,0.39,0.294,0.101,0.203,0.0875,0.0493,0.0875
M,0.486,0.37,0.12,0.5795,0.293,0.1201,0.14
I,0.46,0.363,0.12,0.4605,0.1775,0.11,0.15
I,0.347,0.261,0.07,0.161,0.0906,0.0328,0.0526
M,0.5599999999999999,0.439,0.14,0.8355,0.3545,0.1481,0.2645
I,0.522,0.398,0.12,0.6949,0.3422,0.1605,0.19
I,0.392,0.292,0.095,0.3251,0.1335,0.0633,0.1
I,0.523,0.398,0.13,0.5616,0.2613,0.1318,0.16
F,0.504,0.383,0.12,0.7253999999999999,0.3597,0.1449,0.15
I,0.405,0.317,0.105,0.385,0.173,0.0915,0.11
F,0.511,0.403,0.133,0.7611,0.2565,0.1755,0.2505
M,0.445,0.35,0.12,0.4425,0.1803,0.0955,0.1338
