"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,0.514,0.2245,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
"F",0.5216875,0.42,0.135,0.6494575,0.2565,0.1415,0.21
"M",0.44,0.365,0.1275,0.516,0.2155,0.114,0.155
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
"I",0.425,0.323132738095238,0.095,0.3515,0.141,0.0775,0.103479375
"M",0.53,0.417045833333334,0.15,0.7775,0.237,0.1415,0.33
"F",0.545,0.429566666666667,0.150008333333333,0.768,0.294,0.1495,0.26
"M",0.475,0.37,0.132758333333333,0.5095,0.215178897727273,0.1125,0.165
"F",0.5547,0.44070625,0.15,0.8945,0.3145,0.151,0.32
"F",0.525,0.38,0.14,0.6065,0.194,0.1475,0.21
"M",0.43,0.35,0.11,0.406,0.1675,0.081,0.14122875
"M",0.49,0.38,0.135,0.5415,0.2175,0.12303675,0.19
"F",0.535,0.405,0.14115,0.6845,0.2725,0.171,0.21470875
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
"M",0.5,0.4,0.12985,0.6645,0.293484541666667,0.133,0.17959
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
"F",0.451806944444444,0.34,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,0.1
"M",0.45,0.32,0.1,0.381,0.1705,0.075,0.115
"I",0.355,0.28,0.095,0.2455,0.0998545833333334,0.062,0.075
"I",0.38,0.275,0.1,0.2255,0.08,0.049,0.0934970833333334
"F",0.565716666666667,0.44,0.155,0.9395,0.4275,0.214,0.27
"F",0.528975000000001,0.415,0.14245,0.7635,0.318,0.21,0.2
"F",0.615,0.48,0.165,1.20992,0.51771,0.301,0.326804583333333
"F",0.56,0.441625,0.14,0.9285,0.3825,0.188,0.3
"F",0.58,0.45,0.185,0.9955,0.3945,0.216382166666667,0.32526
"M",0.572375000000001,0.445,0.14,0.9302475,0.356,0.234,0.281515
"M",0.605,0.475,0.18,1.05423666666667,0.4733095,0.219,0.295
"F",0.548175000000001,0.423125,0.144875,0.8635,0.393186666666667,0.227,0.2
"F",0.583116666666666,0.457325,0.173425,1.051587,0.3935,0.242,0.33
"M",0.658916666666667,0.523775000000001,0.177425,1.4117875,0.6055,0.3036665,0.412445625
"F",0.650300000000001,0.525,0.1803,1.338,0.5515,0.3575,0.435466
"F",0.680375,0.546525,0.19015,1.66446666666666,0.726951666666666,0.3925,0.455
"M",0.682025,0.55,0.189975,1.6696925,0.633,0.4115,0.51598
"I",0.472721071428571,0.355,0.105,0.4795,0.227,0.102919166666667,0.139769642857143
"M",0.54,0.475,0.155,1.217,0.5305,0.3075,0.34
"F",0.472407043650794,0.355,0.105,0.5225,0.237,0.11885125,0.145
"F",0.575,0.451925,0.135,0.883,0.381,0.187705,0.26
"M",0.355,0.29,0.09,0.3275,0.134,0.086,0.09
"F",0.45,0.335,0.105,0.425,0.193574305555556,0.091,0.115
"F",0.55,0.425,0.135,0.852314375,0.347728333333333,0.196,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,0.095,0.203,0.0875,0.045,0.075
"M",0.500086666666666,0.3811175,0.12,0.5795,0.293,0.125937,0.154506666666667
"I",0.46,0.375,0.12,0.469180833333333,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",0.525,0.425,0.16,0.8355,0.3545,0.193701,0.245
"I",0.52,0.41,0.12,0.595,0.2385,0.111,0.19
"M",0.4,0.32,0.095,0.303,0.1335,0.06,0.1
"M",0.485,0.36,0.1234875,0.5415,0.2595,0.096,0.16
"F",0.4658,0.36,0.119616666666667,0.4775,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.1573875,0.0915,0.11
"F",0.50895625,0.4,0.14,0.6615,0.265535,0.1755,0.22
"I",0.445,0.35,0.12,0.4425,0.192,0.0955,0.135
"M",0.47,0.385,0.132225,0.611120833333333,0.2765,0.12,0.1782825
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",0.505,0.388341666666667,0.13015,0.583,0.246,0.13,0.175
"M",0.45,0.345,0.105,0.4115,0.18,0.1125,0.135
"M",0.505,0.405,0.11,0.625,0.25638625,0.16,0.1969405
"F",0.53,0.41,0.13,0.738246666666666,0.302,0.1935,0.209347083333333
"M",0.425,0.325,0.095,0.3785,0.1705,0.08,0.1
"M",0.491949999999999,0.383725,0.13765,0.58,0.2426025,0.1315,0.185
