con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
82.0,Self-emp-inc,132870.0,HS-grad,9.0,Widowed,Exec-managerial,Not-in-family,White,Female,0.0,0.0,18.0,United-States,<=50K
52.4,Private,140359.0,7th-8th,4.0,Widowed,Machine-op-inspct,Unmarried,White,Female,812.8,3900.0,40.0,United-States,<=50K
37.4,Private,264663.0,Some-college,10.0,Separated,Prof-specialty,Own-child,White,Male,0.0,3900.0,36.0,United-States,<=50K
37.0,Private,216864.0,HS-grad,9.0,Divorced,Other-service,Unmarried,Black,Female,0.0,0.0,45.0,United-States,<=50K
45.8,Private,185949.6,10th,6.0,Separated,Adm-clerical,Unmarried,White,Female,0.0,320.4,40.0,United-States,<=50K
74.0,State-gov,88638.0,Doctorate,16.0,Never-married,Prof-specialty,Other-relative,White,Female,0.0,3683.0,40.0,United-States,>50K
38.0,Private,422013.0,HS-grad,9.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,46.0,United-States,<=50K
40.8,Private,243695.2,Doctorate,16.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,3004.0,35.0,United-States,>50K
27.0,Self-emp-not-inc,164526.0,HS-grad,8.8,Never-married,Prof-specialty,Own-child,White,Male,0.0,2824.0,45.0,United-States,<=50K
52.0,Private,129177.0,Bachelors,13.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,2824.0,20.0,United-States,>50K
32.0,Private,204407.6,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,55.0,United-States,>50K
54.4,Private,168111.6,Bachelors,11.4,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,2824.0,40.0,United-States,>50K
45.0,Private,172822.0,11th,7.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,2824.0,76.0,United-States,>50K
57.0,Private,317847.0,Masters,14.0,Divorced,Exec-managerial,Not-in-family,White,Male,21485.8,0.0,50.0,United-States,>50K
34.0,Private,203034.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,2824.0,50.0,United-States,>50K
37.0,Private,188774.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,2824.0,40.0,United-States,>50K
29.0,Private,77009.0,11th,7.0,Separated,Sales,Own-child,White,Female,211.0,2754.0,42.0,United-States,<=50K
61.0,Private,29059.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,320.4,25.0,United-States,<=50K
51.0,Private,153870.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,>50K
21.0,Private,34310.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2603.0,40.0,United-States,>50K
31.8,Private,228696.0,1st-4th,2.0,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0.0,0.0,32.0,Mexico,<=50K
39.4,Private,122066.0,HS-grad,10.2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,2603.0,40.0,Greece,<=50K
37.0,Self-emp-inc,107164.0,10th,6.0,Never-married,Transport-moving,Not-in-family,White,Male,0.0,2559.0,55.8,United-States,>50K
38.0,Private,157335.8,10th,6.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,90.0,United-States,<=50K
23.0,Private,149038.8,Some-college,10.0,Separated,Other-service,Not-in-family,White,Male,0.0,2559.0,40.0,United-States,<=50K
59.0,Self-emp-inc,107287.0,10th,6.0,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,>50K
39.8,Private,236321.4,Prof-school,15.0,Divorced,Tech-support,Not-in-family,White,Male,0.0,2559.0,60.0,United-States,>50K
51.0,Private,123011.0,Bachelors,13.0,Divorced,Adm-clerical,Not-in-family,White,Male,0.0,2559.0,49.6,United-States,>50K
