cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.00000070501119,2.0000000074505806,1.0,1.0000000149011612,7,acept,furnished,2064.999956637621,3299.999900534749,0.003487616768325097,62.9409062564373
São Paulo,319.9999994877726,4.000000089406967,4.000000089406967,0.0,1,acept,not furnished,1.216733598994324,476.64093170897104,1749.999949336052,63.00000151991844
Porto Alegre,79.99999936204404,1.0,1.0,0.0296672317199409,1,acept,not furnished,999.9999683350325,2800.0000024214387,0.04668068521368696,40.999999456107616
Rio de Janeiro,51.00000002095476,1.0864818785339594,1.0,0.0,1,acept,not furnished,269.99998837709427,1111.9999925605953,22.000000101979822,16.999999601393938
São Paulo,25.000000007334165,1.0,1.0,0.2377610094845295,1,acept,not furnished,0.0,2598.357221670449,0.05211057869018987,10.999999951571226
São Paulo,11.252395087809418,3.000000014901161,3.000000014901161,6.9999998807907104,-,acept,furnished,0.0,7999.999905377626,834.0000084787607,3.9668044173158705
São Paulo,71.99999935785308,2.0000000074505806,1.0,0.0,7,acept,not furnished,0.25992084829340456,1899.9999202787876,85.00000240281224,53.335846960544586
São Paulo,13.70857587136561,1.5581596828997135,1.562639206647873,4.000000059604645,4,acept,not furnished,0.0818425547777224,3222.9999862611294,1734.999952763319,40.999999456107616
São Paulo,152.00000479258597,1.4938539564609528,1.480260118842125,1.0000000149011612,3,acept,furnished,999.9999683350325,6932.80388340354,250.00000398606062,106.14620262384415
Rio de Janeiro,35.000000012572855,1.0,1.1523690856993198,0.0,2,acept,furnished,0.02062090203480693,2299.9999383464456,34.99999964144081,29.999999679625034
São Paulo,25.251350067090243,1.3191988319158554,1.0,0.0,2,acept,furnished,0.4195904625703406,2100.000012293458,0.0645720889679069,80.06698779761791
Campinas,46.000000692438334,1.0,1.0,0.11107652448117733,1,acept,not furnished,549.999987706542,579.9999954993837,0.20552002677504788,8.00000012665987
São Paulo,35.9999993389938,1.0,1.2423898708075285,0.2021496742963791,1,acept,not furnished,3.126372630504193,544.8979274835438,69.99999928288162,5.341084718238562
Rio de Janeiro,55.000000023050234,1.0,1.0,0.12820037081837654,1,acept,not furnished,789.9999944493175,460.44562053575646,1.2153141613816842,3.2617815728881396
São Paulo,100.0000020689331,2.0000000074505806,1.291471529752016,2.0000000298023224,24,acept,furnished,899.9999612569809,4283.940248563886,17.000000153202564,82.27396087348461
Campinas,329.99999814480543,4.000000089406967,6.000000238418579,0.7594520598649979,-,acept,furnished,679.9999764189124,7999.999905377626,327.99999140203,121.0000039935112
Rio de Janeiro,19.052309042657726,2.0000000074505806,1.1675715949386358,1.0000000149011612,1,acept,not furnished,21.35199014446698,2999.9999284744263,0.7543093987624161,39.00000040978193
Rio de Janeiro,29.790837333304808,2.0000000074505806,3.000000014901161,1.0000000149011612,9,not acept,not furnished,0.1711153834094148,4089.6651707589626,221.00000362843275,40.86329144239426
Rio de Janeiro,55.99999934947118,1.398228444159031,1.1591644790023565,0.0,8,acept,not furnished,0.015281976999403923,1219.9999725446105,0.0,16.000000078231096
São Paulo,599.9999834559858,4.000000089406967,2.1130748316645622,6.000000238418579,-,acept,not furnished,0.34644978995856945,11999.99975413084,9500.000203847885,180.999995470047
São Paulo,100.0000020689331,7.000000178813934,4.000000089406967,0.926845371723175,-,acept,not furnished,0.015331083176306493,3799.999964609742,118.00000010058284,57.99999888241291
Belo Horizonte,11.849838603353419,1.236259212717414,1.1800286117941141,1.0000000149011612,1,not acept,not furnished,470.0000025331974,464.66087353765033,172.00000347569585,35.999999329447746
