cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
São Paulo,70.0,2.0,1.927,1.0,7,acept,furnished,2065.0,3300.0,211.0,42.0
São Paulo,320.0,2.2954,4.0,0.0,20,acept,not furnished,782.6291,3204.7389,230.5728,63.0
Porto Alegre,80.0,1.0,1.0,1.0,-,acept,not furnished,1000.0,2800.0,0.0,41.0
Porto Alegre,51.0,2.0,1.0,0.0,2,acept,not furnished,270.0,1112.0,22.0,17.0
São Paulo,25.0,1.0,1.0,0.0,1,not acept,not furnished,0.0,800.0,25.0,11.0
São Paulo,114.2342,2.2954,1.927,1.2968,-,acept,not furnished,782.6291,3204.7389,230.5728,121.0
Rio de Janeiro,114.2342,2.0,1.0,1.2968,7,acept,not furnished,740.0,1900.0,85.0,25.0
São Paulo,213.0,2.2954,4.0,4.0,-,acept,not furnished,782.6291,3223.0,1735.0,43.3447
São Paulo,152.0,2.0,1.927,1.2968,3,acept,furnished,782.6291,15000.0,230.5728,43.3447
Rio de Janeiro,35.0,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,26.0,1.0,1.0,0.0,2,acept,furnished,470.0,2100.0,150.0,27.0
Campinas,46.0,1.0,1.0,1.0,-,acept,not furnished,550.0,580.0,43.0,8.0
São Paulo,114.2342,1.0,1.0,0.0,11,acept,not furnished,359.0,2100.0,70.0,27.0
São Paulo,55.0,1.0,1.0,1.0,2,acept,furnished,790.0,4200.0,224.0,54.0
São Paulo,114.2342,2.0,2.0,1.2968,24,acept,furnished,900.0,3204.7389,17.0,43.3447
São Paulo,114.2342,4.0,6.0,6.0,-,acept,furnished,680.0,8000.0,328.0,43.3447
São Paulo,110.0,2.0,2.0,1.2968,1,acept,not furnished,782.6291,3000.0,122.0,39.0
São Paulo,88.0,2.0,3.0,1.0,-,not acept,furnished,1614.0,3500.0,230.5728,43.3447
Rio de Janeiro,56.0,2.0,1.0,0.0,8,acept,not furnished,800.0,3204.7389,0.0,16.0
São Paulo,600.0,2.2954,1.927,1.2968,-,acept,not furnished,782.6291,12000.0,230.5728,43.3447
São Paulo,100.0,2.2954,4.0,1.2968,-,acept,not furnished,782.6291,3204.7389,230.5728,43.3447
São Paulo,42.0,2.2954,1.0,1.0,17,not acept,furnished,470.0,2690.0,172.0,36.0
São Paulo,160.0,3.0,2.0,2.0,18,acept,furnished,1530.0,3204.7389,167.0,25.0
São Paulo,114.2342,1.0,1.0,0.0,-,acept,not furnished,0.0,1100.0,3.0,14.0
Rio de Janeiro,90.0,2.2954,2.0,1.0,7,acept,not furnished,800.0,3204.7389,118.0,24.0
São Paulo,49.0,1.0,1.0,1.0,10,acept,not furnished,480.0,3500.0,42.0,45.0
São Paulo,114.2342,1.0,1.0,1.0,5,not acept,furnished,600.0,3000.0,230.5728,39.0
Belo Horizonte,64.0,2.0,2.0,1.2968,-,acept,not furnished,782.6291,1500.0,80.0,43.3447
Campinas,114.2342,2.2954,2.0,1.2968,-,acept,not furnished,782.6291,3180.0,100.0,48.0
São Paulo,114.2342,1.0,1.0,0.0,5,acept,furnished,602.0,1800.0,130.0,23.0
São Paulo,55.0,2.0,2.0,2.0,6,acept,not furnished,780.0,1068.0,230.5728,14.0
São Paulo,32.0,1.0,1.0,0.0,3,acept,not furnished,782.6291,1700.0,230.5728,22.0
São Paulo,80.0,2.0,2.0,1.0,11,acept,not furnished,1208.0,3204.7389,216.0,33.0
Rio de Janeiro,45.0,1.0,1.0,1.0,10,acept,furnished,2450.0,2500.0,230.5728,43.3447
São Paulo,114.2342,2.2954,4.0,3.0,-,acept,not furnished,2100.0,3204.7389,230.5728,51.0
Porto Alegre,38.0,1.0,1.0,2.0,11,not acept,not furnished,450.0,1750.0,0.0,26.0
São Paulo,30.0,1.0,1.0,0.0,-,acept,not furnished,460.0,1600.0,230.5728,21.0
Belo Horizonte,80.0,2.2954,1.927,1.2968,-,acept,not furnished,0.0,3204.7389,230.5728,181.0
São Paulo,70.0,2.0,1.0,0.0,-,not acept,not furnished,0.0,1150.0,59.0,43.3447
Porto Alegre,40.0,1.0,1.0,1.0,6,acept,furnished,390.0,2990.0,0.0,44.0
São Paulo,114.2342,2.2954,6.0,1.2968,-,acept,not furnished,3700.0,3204.7389,230.5728,153.0
São Paulo,240.0,3.0,2.0,3.0,-,acept,not furnished,0.0,3500.0,230.5728,53.0
Belo Horizonte,200.0,4.0,2.0,1.0,7,not acept,not furnished,850.0,2550.0,230.5728,34.0
São Paulo,45.0,1.0,1.0,1.0,5,acept,not furnished,500.0,1631.0,192.0,12.0
São Paulo,360.0,2.2954,1.927,1.2968,1,acept,not furnished,4000.0,3204.7389,2000.0,82.0
São Paulo,40.0,1.0,1.0,1.0,10,acept,furnished,978.0,2829.0,0.0,33.0
Belo Horizonte,100.0,3.0,1.0,0.0,13,acept,not furnished,700.0,3204.7389,10.0,17.0
Porto Alegre,42.0,1.0,1.0,2.0,2,acept,furnished,190.0,3204.7389,17.0,26.0
São Paulo,250.0,3.0,3.0,2.0,1,acept,not furnished,2200.0,1700.0,256.0,22.0
Campinas,114.2342,1.0,1.0,1.0,2,acept,furnished,505.0,1600.0,59.0,21.0
Rio de Janeiro,90.0,3.0,3.0,1.0,-,acept,not furnished,1250.0,3204.7389,230.5728,49.0
São Paulo,45.0,2.2954,1.927,1.0,15,acept,furnished,856.0,3900.0,150.0,50.0
Rio de Janeiro,150.0,2.0,1.927,4.0,-,acept,not furnished,1700.0,3204.7389,230.5728,52.0
São Paulo,114.2342,2.0,1.927,0.0,2,acept,not furnished,782.6291,3204.7389,0.0,19.0
São Paulo,31.0,1.0,1.0,1.2968,4,acept,not furnished,370.0,2350.0,56.0,30.0
São Paulo,114.2342,2.2954,1.927,1.2968,-,not acept,not furnished,782.6291,9000.0,772.0,43.3447
São Paulo,280.0,3.0,1.0,2.0,-,acept,not furnished,0.0,3204.7389,113.0,91.0
São Paulo,93.0,2.0,3.0,2.0,-,acept,not furnished,663.0,5500.0,133.0,43.3447
Porto Alegre,75.0,3.0,2.0,1.0,-,acept,not furnished,340.0,1800.0,109.0,27.0
São Paulo,194.0,2.2954,1.927,3.0,-,acept,not furnished,0.0,4000.0,70.0,61.0
São Paulo,41.0,1.0,1.0,1.2968,6,acept,furnished,523.0,4000.0,131.0,51.0
Rio de Janeiro,65.0,1.0,1.0,1.0,8,acept,furnished,2000.0,3204.7389,250.0,66.0
São Paulo,70.0,2.0,1.0,1.0,13,acept,not furnished,782.6291,2150.0,67.0,28.0
São Paulo,114.2342,4.0,1.927,1.2968,16,acept,furnished,782.6291,3204.7389,1261.0,43.3447
