cat_city,con_area,con_rooms,con_bathroom,con_parking_spaces,cat_floor,cat_animal,cat_furniture,con_hoa,con_rent_amount,con_property_tax,con_fire_insurance
Rio de Janeiro,-86.67675018310547,2.0,1.4360524415969849,1.0,7,acept,furnished,2065.0,3150.553955078125,211.0,42.0
São Paulo,187.6913604736328,4.0,3.1727631092071533,2.279709815979004,-,acept,not furnished,21543.880859375,4960.0,191.85678100585938,63.0
Porto Alegre,-40.77815628051758,1.0,1.0,1.0,6,acept,not furnished,1498.708251953125,2800.0,0.0,41.0
Porto Alegre,33.45585250854492,2.317891836166382,0.8316484093666077,0.0,3,acept,not furnished,270.0,1112.0,65.48616790771484,17.0
São Paulo,25.0,1.0,1.0,0.0,1,acept,not furnished,0.0,800.0,25.0,11.0
São Paulo,31.55680274963379,3.307004928588867,2.357398748397827,7.0,-,acept,not furnished,19191.330078125,5221.794921875,255.93905639648438,54.69464874267578
Rio de Janeiro,72.0,2.0,1.0,0.0,7,acept,not furnished,740.0,1900.0,139.0113067626953,22.737506866455078
São Paulo,43.09872055053711,3.404193639755249,4.0,1.6848715543746948,4,acept,not furnished,11377.0078125,4900.7880859375,1735.0,41.0
São Paulo,408.2183837890625,3.5208394527435303,3.1141321659088135,2.1213505268096924,3,acept,not furnished,1000.0,15000.0,434.6921691894531,140.9892120361328
Rio de Janeiro,-60.569828033447266,1.0,1.0,0.0,2,acept,furnished,590.0,2300.0,35.0,30.0
São Paulo,26.0,1.0,0.8673270344734192,0.0,2,acept,furnished,470.0,2100.0,150.0,27.0
Porto Alegre,46.0,1.0,1.0,1.0,10,acept,not furnished,5069.27099609375,580.0,43.0,8.0
São Paulo,36.0,0.9453588724136353,1.0,0.851505696773529,11,acept,not furnished,359.0,2100.0,70.0,27.0
São Paulo,55.0,1.0,1.0,0.9604256749153137,1,acept,furnished,790.0,3143.734375,199.07098388671875,54.0
