"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,NA,NA,0.101,0.15
"M",0.35,NA,0.09,0.2255,0.0995,NA,0.07
"F",NA,0.42,0.135,NA,NA,0.1415,NA
NA,NA,0.365,0.125,NA,0.2155,NA,0.155
"I",0.33,0.255,0.08,0.205,0.0895,NA,0.055
"I",NA,NA,0.095,NA,NA,0.0775,0.12
"F",0.53,0.415,0.15,0.7775,NA,0.1415,NA
NA,0.545,0.425,NA,0.768,0.294,0.1495,NA
NA,NA,0.37,0.125,0.5095,0.2165,0.1125,0.165
"F",NA,NA,0.15,NA,0.3145,NA,0.32
NA,0.525,0.38,0.14,0.6065,NA,NA,NA
"M",0.43,0.35,0.11,0.406,0.1675,0.081,0.135
NA,0.49,0.38,NA,NA,NA,0.095,0.19
NA,0.535,0.405,NA,0.6845,0.2725,0.171,0.205
"F",NA,0.355,NA,NA,0.1675,NA,0.185
"M",NA,NA,0.13,NA,0.258,NA,0.24
"I",NA,0.28,0.085,0.2905,0.095,NA,0.115
NA,0.44,0.34,NA,0.451,0.188,0.087,0.13
"M",NA,0.295,0.08,NA,0.097,0.043,0.1
"M",0.45,0.32,0.1,0.381,0.1705,0.075,NA
"M",0.355,0.28,0.095,0.2455,0.0955,NA,0.075
NA,NA,0.275,NA,0.2255,0.08,0.049,0.085
"F",NA,0.44,0.155,0.9395,NA,0.214,0.27
"F",0.55,NA,0.135,NA,0.318,NA,0.2
"F",NA,0.48,0.165,NA,NA,NA,NA
NA,0.56,NA,0.14,NA,NA,NA,NA
"F",0.58,NA,0.185,0.9955,0.3945,NA,0.285
NA,NA,NA,NA,NA,NA,NA,0.28
NA,NA,NA,NA,0.9365,0.394,NA,NA
"M",NA,0.425,NA,NA,NA,0.227,NA
"M",NA,NA,0.165,NA,0.3935,NA,0.33
NA,NA,0.56,NA,1.639,NA,NA,NA
"M",NA,NA,0.165,NA,NA,NA,0.35
NA,0.68,0.55,NA,NA,NA,NA,NA
NA,0.705,NA,NA,NA,NA,NA,NA
NA,0.465,0.355,NA,NA,NA,0.124,0.125
NA,0.54,NA,NA,NA,NA,0.3075,NA
"F",0.45,NA,0.105,0.5225,NA,0.1165,0.145
NA,0.575,0.445,NA,0.883,0.381,NA,NA
NA,0.355,0.29,NA,0.3275,0.134,NA,NA
"F",0.45,0.335,0.105,NA,NA,NA,0.115
"F",NA,NA,0.135,0.8515,0.362,NA,0.27
"I",NA,0.175,NA,0.07,0.0315,0.0235,0.02
