"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",NA,NA,0.095,0.514,0.2245,NA,0.15
"M",0.35,0.265,0.09,0.2255,NA,0.0485,0.07
"F",0.53,NA,0.135,NA,NA,0.1415,NA
NA,NA,NA,0.125,NA,NA,0.114,0.155
"I",0.33,0.255,NA,0.205,0.0895,0.0395,0.055
NA,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",0.53,NA,0.15,NA,0.237,0.1415,0.33
"F",NA,0.425,0.125,NA,NA,0.1495,0.26
NA,0.475,0.37,0.125,NA,0.2165,NA,0.165
"F",NA,0.44,0.15,0.8945,NA,NA,NA
NA,NA,NA,0.14,0.6065,0.194,NA,NA
"M",NA,NA,0.11,0.406,0.1675,0.081,0.135
"M",0.49,0.38,0.135,NA,0.2175,NA,NA
"F",0.535,0.405,NA,0.6845,NA,NA,NA
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
"M",NA,0.4,NA,0.6645,NA,NA,0.24
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,NA
"F",0.44,NA,0.1,0.451,NA,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,NA
"M",0.45,NA,0.1,0.381,0.1705,0.075,0.115
"M",0.355,0.28,NA,0.2455,NA,NA,0.075
"I",NA,0.275,0.1,0.2255,NA,0.049,0.085
"F",0.565,0.44,0.155,NA,0.4275,NA,NA
NA,0.55,NA,0.135,NA,0.318,0.21,0.2
NA,NA,NA,0.165,1.1615,0.513,NA,NA
"F",0.56,0.44,0.14,NA,NA,NA,0.3
"F",NA,NA,0.185,0.9955,0.3945,0.272,0.285
NA,0.59,NA,0.14,NA,0.356,NA,NA
"M",0.605,0.475,NA,0.9365,NA,NA,0.295
"M",0.575,NA,0.14,NA,NA,0.227,NA
"M",NA,0.47,NA,NA,NA,NA,0.33
NA,NA,NA,NA,NA,NA,NA,0.46
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,0.55,NA,NA,0.815,NA,NA
NA,NA,NA,NA,1.7095,NA,NA,NA
"M",0.465,0.355,0.105,0.4795,0.227,0.124,NA
NA,0.54,NA,0.155,NA,0.5305,NA,0.34
"F",0.45,NA,NA,0.5225,NA,0.1165,0.145
"F",NA,NA,0.135,NA,0.381,NA,0.26
NA,0.355,0.29,0.09,NA,0.134,0.086,0.09
"F",NA,0.335,0.105,0.425,0.1865,0.091,NA
NA,0.55,0.425,NA,NA,0.362,NA,0.27
"I",0.24,0.175,0.045,0.07,0.0315,0.0235,NA
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,NA,0.0175,0.0125,NA
"I",0.39,NA,NA,0.203,0.0875,0.045,NA
"M",0.47,NA,0.12,0.5795,NA,NA,NA
"F",NA,0.375,NA,NA,0.1775,0.11,NA
NA,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",NA,0.425,0.16,NA,NA,NA,NA
"I",NA,NA,0.12,0.595,NA,0.111,0.19
NA,0.4,0.32,NA,NA,0.1335,0.06,0.1
NA,NA,NA,NA,NA,0.2595,0.096,NA
"F",0.47,0.36,NA,0.4775,0.2105,0.1055,0.15
"M",NA,0.31,NA,NA,0.173,0.0915,0.11
NA,0.5,0.4,NA,NA,0.2565,0.1755,0.22
"M",0.445,NA,NA,NA,NA,0.0955,0.135
"M",NA,NA,0.135,0.5895,NA,0.12,0.17
"I",0.245,0.19,0.06,NA,0.042,0.014,0.025
"F",0.505,0.4,0.125,0.583,0.246,0.13,0.175
"M",0.45,0.345,NA,0.4115,NA,0.1125,0.135
NA,0.505,0.405,NA,NA,0.305,0.16,0.175
