"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,NA,NA,0.095,NA,0.2245,NA,0.15
NA,0.35,0.265,0.09,0.2255,NA,0.0485,0.07
"F",0.53,0.42,NA,NA,0.2565,0.1415,0.21
"M",NA,0.365,0.125,0.516,0.2155,NA,0.155
"I",0.33,0.255,0.08,0.205,0.0895,NA,0.055
"I",NA,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",0.53,0.415,NA,0.7775,0.237,0.1415,NA
NA,NA,NA,NA,0.768,0.294,0.1495,0.26
"M",0.475,NA,0.125,0.5095,0.2165,0.1125,0.165
"F",0.55,0.44,NA,NA,NA,NA,0.32
"F",0.525,NA,0.14,NA,0.194,0.1475,0.21
NA,0.43,NA,0.11,0.406,0.1675,NA,NA
"M",NA,0.38,0.135,NA,NA,0.095,NA
NA,NA,0.405,0.145,0.6845,NA,NA,0.205
"F",0.47,NA,NA,0.4755,NA,NA,0.185
"M",0.5,0.4,0.13,0.6645,0.258,NA,NA
NA,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
NA,0.44,0.34,0.1,0.451,0.188,0.087,NA
NA,NA,0.295,NA,0.2555,0.097,0.043,0.1
"M",NA,0.32,0.1,0.381,0.1705,0.075,0.115
"M",NA,0.28,0.095,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,NA,0.2255,NA,0.049,0.085
"F",0.565,0.44,NA,NA,NA,NA,0.27
"F",NA,0.415,0.135,0.7635,0.318,NA,0.2
NA,NA,0.48,NA,NA,0.513,NA,0.305
"F",0.56,NA,NA,NA,NA,0.188,0.3
"F",0.58,NA,0.185,0.9955,NA,0.272,0.285
"M",NA,NA,0.14,NA,0.356,NA,0.28
NA,NA,0.475,NA,0.9365,NA,0.219,NA
"M",0.575,NA,NA,0.8635,0.393,NA,0.2
"M",0.58,NA,0.165,NA,NA,NA,NA
NA,NA,0.56,NA,NA,NA,NA,NA
NA,NA,0.525,NA,NA,NA,NA,0.35
NA,0.68,NA,NA,NA,NA,NA,0.455
"F",NA,NA,NA,NA,NA,NA,NA
"M",NA,0.355,0.105,NA,0.227,0.124,NA
NA,NA,NA,NA,1.217,NA,NA,0.34
"F",0.45,NA,0.105,0.5225,0.237,NA,NA
"F",0.575,0.445,NA,0.883,0.381,NA,0.26
"M",NA,NA,NA,0.3275,0.134,0.086,NA
"F",0.45,0.335,0.105,0.425,0.1865,NA,0.115
"F",0.55,0.425,0.135,0.8515,0.362,0.196,NA
"I",NA,0.175,NA,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,NA
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",0.39,0.295,0.095,0.203,NA,NA,0.075
"M",NA,0.37,0.12,0.5795,NA,0.227,0.14
"F",0.46,0.375,0.12,0.4605,NA,0.11,NA
NA,0.325,0.245,0.07,0.161,NA,0.0255,0.045
NA,NA,0.425,NA,NA,NA,NA,NA
"I",NA,NA,NA,0.595,NA,0.111,NA
NA,NA,NA,0.095,0.303,0.1335,NA,0.1
"M",NA,0.36,0.13,NA,0.2595,0.096,0.16
"F",0.47,0.36,0.12,0.4775,0.2105,0.1055,0.15
"M",0.405,0.31,0.1,0.385,0.173,0.0915,0.11
"F",NA,0.4,NA,NA,0.2565,0.1755,0.22
"M",0.445,0.35,0.12,NA,0.192,NA,NA
NA,NA,0.385,0.135,NA,0.2765,NA,0.17
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
NA,0.505,0.4,0.125,NA,NA,0.13,0.175
"M",0.45,NA,0.105,NA,0.18,NA,0.135
"M",0.505,0.405,NA,0.625,NA,0.16,NA
"F",NA,NA,0.13,0.6965,0.302,NA,NA
NA,0.425,0.325,NA,NA,0.1705,0.08,NA
"M",NA,0.4,0.12,NA,0.234,0.1315,NA
"M",NA,0.355,NA,0.48,NA,NA,NA
NA,0.565,0.44,NA,0.915,NA,0.1935,0.32
NA,NA,0.495,NA,1.285,NA,NA,0.485
NA,0.475,0.39,NA,NA,0.2135,NA,NA
"I",0.31,0.235,0.07,NA,0.063,0.0405,0.045
NA,0.555,0.425,NA,0.7665,0.264,NA,0.275
"F",0.4,0.32,NA,0.353,NA,0.0985,0.1
NA,0.595,0.475,NA,1.247,NA,NA,NA
NA,NA,NA,NA,1.185,NA,NA,NA
NA,0.605,NA,NA,NA,NA,NA,0.315
NA,NA,NA,NA,1.0075,NA,NA,0.28
"M",0.595,NA,NA,NA,NA,NA,NA
"F",0.6,NA,NA,0.922,NA,0.194,NA
NA,NA,0.425,0.14,0.788,NA,0.1595,NA
NA,0.615,NA,NA,NA,0.4695,0.2355,0.345
NA,NA,0.445,NA,0.941,0.3845,0.252,0.285
NA,NA,NA,NA,NA,NA,0.192,0.675
"F",0.52,0.425,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,0.216,NA
NA,NA,NA,NA,NA,0.339,0.2225,NA
NA,NA,NA,0.14,1.195,0.4825,NA,NA
NA,0.56,NA,0.16,0.8645,NA,NA,NA
"F",NA,0.355,0.13,NA,0.2205,0.114,0.165
NA,0.575,0.45,NA,NA,NA,NA,NA
NA,0.565,NA,NA,0.8115,NA,NA,0.255
"M",NA,NA,NA,0.755,0.307,0.1525,NA
NA,0.595,NA,NA,NA,NA,NA,NA
NA,NA,0.495,NA,NA,NA,0.318,NA
"M",NA,0.56,0.19,NA,NA,NA,NA
NA,NA,NA,NA,NA,0.5755,NA,NA
"M",0.535,NA,0.15,NA,0.269,NA,0.25
"M",0.47,0.375,0.13,0.523,NA,NA,0.145
"M",0.47,0.37,0.13,NA,0.201,0.133,0.165
NA,NA,0.375,NA,NA,NA,0.085,0.155
"I",0.36,0.265,NA,0.2315,0.105,0.046,0.075
NA,NA,0.435,NA,0.843,NA,NA,0.255
NA,0.53,NA,0.16,NA,NA,0.164,0.335
NA,0.53,NA,0.14,0.724,0.3105,NA,NA
NA,NA,0.47,NA,NA,0.4975,NA,NA
NA,NA,0.41,NA,NA,NA,0.1835,NA
NA,0.545,0.43,NA,0.802,0.2935,0.183,NA
"F",NA,0.4,0.125,NA,NA,0.1315,0.22
NA,0.51,NA,0.135,NA,NA,NA,NA
NA,0.435,0.395,NA,0.3635,0.136,NA,NA
"M",NA,NA,NA,NA,NA,NA,0.155
NA,0.465,0.36,0.105,NA,0.172,0.107,0.175
NA,0.435,NA,0.08,0.3325,0.1485,0.0635,0.105
"M",0.425,NA,0.105,0.393,NA,NA,NA
NA,0.545,0.41,0.125,0.6935,NA,0.146,NA
NA,0.53,NA,NA,0.5915,0.233,NA,0.18
"F",NA,0.375,0.135,0.6125,NA,0.102,0.22
"M",NA,0.34,NA,0.402,NA,0.0955,0.165
NA,NA,NA,0.15,0.8825,0.3465,NA,NA
"M",0.405,0.305,0.085,NA,NA,0.0595,0.085
NA,0.47,NA,0.105,NA,0.163,0.1035,0.14
"I",0.385,0.295,NA,0.2535,0.103,0.0575,0.085
"F",0.515,NA,0.14,0.766,NA,NA,NA
"M",0.37,0.265,NA,0.214,NA,0.051,0.07
"I",NA,0.28,0.08,NA,0.081,0.0505,0.07
"I",0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
"I",0.375,0.275,0.09,0.238,NA,0.0545,NA
"I",0.385,0.29,NA,0.2505,0.112,0.061,0.08
NA,NA,NA,NA,NA,NA,0.2635,NA
NA,NA,0.54,NA,NA,NA,NA,NA
NA,NA,0.48,NA,1.262,NA,NA,NA
"F",0.44,0.35,NA,0.4035,NA,0.063,NA
"F",0.325,0.26,0.09,0.1915,0.085,0.036,0.062
NA,0.35,0.26,0.095,0.211,NA,0.056,0.068
"I",0.265,0.2,0.065,0.0975,0.04,0.0205,0.028
"F",NA,0.33,0.115,0.406,0.1635,0.081,NA
"F",0.305,0.23,0.08,0.156,0.0675,NA,0.048
NA,NA,0.255,NA,0.2005,0.094,0.0295,0.063
NA,NA,0.325,0.11,0.3555,0.151,0.063,NA
"M",0.375,NA,0.095,0.253,0.096,0.0575,NA
"F",NA,0.445,NA,NA,NA,0.2055,NA
NA,0.55,NA,0.145,NA,NA,0.1435,0.2665
NA,NA,0.52,0.19,NA,NA,NA,NA
"M",0.56,0.455,NA,0.797,0.34,NA,0.2425
"M",0.475,NA,0.13,0.5175,NA,0.1165,NA
NA,0.49,0.38,0.125,NA,NA,NA,NA
"M",0.46,0.35,0.12,NA,NA,NA,0.1565
NA,0.28,0.205,0.08,0.127,0.052,0.039,NA
"I",0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
"I",0.17,NA,0.095,0.03,NA,0.008,0.01
NA,0.59,NA,0.145,NA,NA,0.262,NA
NA,NA,0.5,NA,NA,0.469,NA,0.335
NA,NA,NA,NA,NA,0.5065,0.305,NA
NA,NA,0.485,0.16,NA,NA,0.2355,NA
NA,0.565,NA,0.135,0.9885,0.387,0.1495,NA
NA,NA,NA,0.13,NA,NA,0.131,0.21
NA,NA,NA,NA,0.994,NA,NA,0.34
"M",NA,NA,NA,1.514,NA,NA,NA
"F",0.58,NA,NA,0.9075,NA,NA,0.285
NA,0.575,0.46,NA,NA,0.2985,0.1785,0.44
"M",0.605,NA,NA,1.056,NA,NA,NA
"F",NA,NA,NA,NA,0.53,0.2575,NA
NA,NA,NA,NA,NA,NA,0.297,NA
NA,NA,NA,NA,NA,0.65,NA,NA
NA,NA,NA,NA,NA,NA,0.2895,NA
"M",NA,NA,NA,NA,NA,NA,0.725
NA,NA,NA,NA,2.124,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,0.65
NA,NA,NA,0.22,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,0.7125,NA,NA
