"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,0.365,0.095,NA,0.2245,0.101,0.15
"M",0.35,0.265,NA,0.2255,0.0995,0.0485,NA
NA,NA,0.42,0.135,0.677,0.2565,NA,NA
"M",NA,NA,0.125,0.516,NA,0.114,NA
"I",0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
NA,NA,NA,0.095,NA,NA,0.0775,0.12
"F",NA,0.415,0.15,NA,NA,0.1415,0.33
"F",0.545,0.425,0.125,0.768,NA,NA,NA
NA,0.475,0.37,0.125,0.5095,NA,0.1125,0.165
NA,0.55,0.44,NA,NA,0.3145,0.151,0.32
"F",0.525,0.38,0.14,NA,0.194,0.1475,0.21
"M",0.43,NA,NA,0.406,0.1675,0.081,NA
"M",0.49,NA,0.135,0.5415,0.2175,NA,NA
"F",0.535,NA,NA,0.6845,0.2725,NA,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
NA,0.5,0.4,0.13,NA,0.258,NA,NA
"I",0.355,NA,0.085,NA,0.095,0.0395,0.115
"F",NA,0.34,NA,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,NA
NA,0.45,NA,0.1,0.381,0.1705,NA,NA
"M",0.355,0.28,NA,0.2455,0.0955,0.062,0.075
"I",0.38,0.275,NA,0.2255,NA,NA,0.085
NA,NA,NA,0.155,NA,0.4275,0.214,0.27
"F",0.55,0.415,0.135,NA,NA,0.21,0.2
NA,NA,NA,NA,NA,NA,0.301,NA
NA,NA,0.44,NA,0.9285,NA,0.188,0.3
NA,0.58,NA,NA,NA,NA,0.272,NA
"M",NA,0.445,0.14,NA,0.356,NA,NA
NA,NA,NA,NA,NA,NA,0.219,0.295
"M",NA,NA,0.14,0.8635,0.393,NA,NA
"M",NA,0.47,NA,0.9975,NA,0.242,NA
"F",NA,NA,0.165,NA,NA,NA,NA
"M",NA,NA,NA,NA,0.5515,0.3575,NA
NA,0.68,NA,0.175,1.798,NA,NA,NA
NA,0.705,NA,NA,NA,NA,NA,NA
"M",NA,0.355,0.105,0.4795,NA,NA,NA
"F",NA,0.475,NA,NA,NA,NA,NA
NA,NA,0.355,0.105,NA,0.237,NA,0.145
NA,0.575,NA,NA,NA,NA,NA,NA
"M",0.355,0.29,0.09,0.3275,NA,0.086,NA
"F",0.45,0.335,0.105,NA,0.1865,0.091,0.115
"F",0.55,0.425,NA,NA,0.362,NA,NA
"I",0.24,0.175,NA,NA,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,NA,NA,0.0125,0.015
"I",0.39,0.295,0.095,NA,0.0875,0.045,0.075
NA,0.47,0.37,NA,NA,0.293,0.227,0.14
NA,NA,0.375,0.12,0.4605,0.1775,0.11,0.15
"I",0.325,0.245,0.07,0.161,0.0755,0.0255,0.045
"F",NA,0.425,0.16,0.8355,0.3545,NA,0.245
"I",0.52,0.41,0.12,0.595,NA,0.111,0.19
"M",NA,0.32,0.095,0.303,0.1335,0.06,0.1
NA,0.485,0.36,NA,NA,0.2595,NA,NA
"F",0.47,0.36,0.12,0.4775,NA,0.1055,NA
"M",0.405,0.31,0.1,0.385,0.173,0.0915,NA
"F",0.5,0.4,NA,0.6615,0.2565,NA,0.22
NA,NA,NA,NA,NA,NA,NA,0.135
NA,0.47,NA,NA,0.5895,NA,NA,NA
"I",0.245,0.19,0.06,0.086,0.042,0.014,0.025
"F",NA,NA,0.125,0.583,0.246,0.13,NA
"M",NA,0.345,NA,NA,0.18,0.1125,0.135
NA,0.505,0.405,0.11,NA,NA,0.16,0.175
"F",NA,0.41,0.13,0.6965,0.302,NA,0.2
"M",NA,NA,NA,NA,NA,0.08,0.1
"M",NA,NA,NA,NA,0.234,NA,NA
"M",NA,0.355,0.12,0.48,NA,0.1015,0.135
"F",NA,0.44,NA,NA,NA,0.1935,0.32
"F",NA,NA,0.185,NA,NA,NA,NA
"F",0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
"I",0.31,0.235,0.07,0.151,0.063,0.0405,0.045
NA,NA,NA,0.13,0.7665,NA,0.168,NA
"F",0.4,0.32,0.11,0.353,0.1405,NA,0.1
"F",0.595,NA,NA,NA,NA,NA,0.425
NA,NA,0.48,0.175,NA,0.474,NA,NA
"F",NA,0.45,0.195,NA,0.481,NA,NA
NA,0.6,0.475,NA,1.0075,NA,0.221,NA
NA,NA,NA,NA,0.944,NA,NA,NA
"F",NA,NA,0.15,0.922,NA,0.194,0.305
NA,0.555,0.425,NA,0.788,NA,0.1595,NA
NA,NA,NA,NA,NA,NA,0.2355,0.345
"F",0.575,0.445,0.14,NA,0.3845,0.252,NA
"M",NA,NA,NA,NA,NA,0.192,NA
NA,0.52,0.425,NA,NA,NA,0.225,NA
NA,NA,NA,0.16,NA,NA,NA,NA
NA,NA,NA,0.14,NA,0.38,0.216,0.36
"F",NA,NA,NA,NA,0.339,NA,NA
"M",NA,NA,0.14,NA,NA,NA,0.4
"M",0.56,NA,NA,NA,0.3305,0.2075,NA
NA,NA,NA,0.13,0.517,0.2205,0.114,0.165
"F",0.575,0.45,NA,0.9775,0.3135,0.231,NA
"M",NA,0.425,NA,0.8115,0.341,0.1675,0.255
"M",0.555,0.44,0.15,NA,0.307,0.1525,NA
