"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,NA,0.095,0.514,0.2245,0.101,NA
NA,0.35,0.265,0.09,0.2255,NA,NA,0.07
NA,0.53,NA,NA,0.677,0.2565,NA,NA
"M",NA,0.365,0.125,0.516,NA,0.114,NA
"I",0.33,NA,0.08,0.205,NA,0.0395,0.055
"I",0.425,NA,0.095,0.3515,0.141,0.0775,NA
NA,0.53,NA,0.15,NA,NA,NA,NA
"F",0.545,0.425,0.125,NA,0.294,0.1495,0.26
"M",NA,NA,NA,0.5095,NA,0.1125,0.165
NA,NA,NA,0.15,NA,0.3145,NA,0.32
NA,NA,0.38,0.14,0.6065,0.194,0.1475,0.21
"M",0.43,0.35,0.11,NA,0.1675,0.081,0.135
NA,NA,NA,NA,0.5415,0.2175,NA,NA
"F",0.535,NA,NA,NA,0.2725,0.171,0.205
"F",0.47,0.355,NA,NA,NA,0.0805,NA
"M",NA,0.4,0.13,NA,0.258,0.133,NA
"I",0.355,0.28,NA,0.2905,0.095,0.0395,0.115
"F",0.44,NA,NA,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,NA,0.097,0.043,0.1
"M",0.45,0.32,0.1,NA,0.1705,NA,0.115
"M",0.355,0.28,0.095,NA,0.0955,0.062,NA
"I",NA,0.275,NA,0.2255,0.08,NA,NA
NA,0.565,0.44,NA,NA,NA,0.214,NA
NA,0.55,0.415,NA,NA,0.318,NA,NA
"F",0.615,NA,0.165,NA,0.513,NA,NA
NA,0.56,NA,NA,0.9285,0.3825,NA,0.3
"F",NA,0.45,NA,0.9955,NA,0.272,NA
"M",0.59,NA,NA,NA,NA,NA,NA
NA,NA,NA,0.18,NA,NA,NA,0.295
"M",NA,NA,NA,0.8635,NA,NA,0.2
"M",NA,NA,NA,NA,0.3935,NA,NA
NA,0.68,0.56,NA,NA,NA,NA,0.46
NA,NA,NA,NA,NA,NA,0.3575,NA
NA,NA,NA,NA,NA,0.815,NA,0.455
NA,NA,NA,NA,NA,NA,NA,0.49
"M",0.465,0.355,0.105,0.4795,0.227,0.124,NA
NA,0.54,0.475,NA,NA,NA,NA,0.34
"F",0.45,0.355,0.105,0.5225,0.237,0.1165,0.145
NA,NA,0.445,NA,NA,NA,NA,NA
