"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
"M",0.455,NA,0.095,0.514,NA,0.101,0.15
"M",0.35,0.265,0.09,NA,0.0995,0.0485,NA
NA,0.53,0.42,0.135,0.677,0.2565,NA,0.21
NA,NA,0.365,0.125,0.516,NA,0.114,NA
"I",0.33,NA,0.08,0.205,0.0895,0.0395,0.055
"I",0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
"F",0.53,0.415,0.15,0.7775,NA,NA,0.33
"F",0.545,NA,0.125,0.768,0.294,0.1495,0.26
"M",0.475,NA,0.125,0.5095,NA,NA,0.165
"F",0.55,NA,NA,0.8945,0.3145,NA,NA
"F",NA,NA,NA,NA,0.194,0.1475,0.21
NA,NA,NA,NA,NA,0.1675,NA,NA
"M",NA,NA,0.135,NA,NA,0.095,0.19
"F",NA,NA,NA,NA,NA,0.171,0.205
"F",0.47,0.355,0.1,0.4755,0.1675,0.0805,NA
NA,NA,0.4,NA,NA,0.258,NA,0.24
"I",0.355,0.28,0.085,0.2905,0.095,0.0395,NA
"F",NA,0.34,0.1,NA,0.188,0.087,0.13
"M",NA,0.295,0.08,0.2555,0.097,0.043,NA
NA,NA,NA,0.1,NA,NA,NA,0.115
NA,NA,0.28,0.095,0.2455,0.0955,NA,0.075
"I",0.38,0.275,0.1,NA,NA,0.049,0.085
"F",0.565,0.44,0.155,0.9395,NA,0.214,0.27
NA,0.55,0.415,0.135,0.7635,0.318,0.21,0.2
NA,NA,0.48,0.165,1.1615,NA,NA,NA
NA,NA,0.44,0.14,NA,0.3825,0.188,0.3
NA,NA,NA,NA,NA,0.3945,0.272,NA
NA,NA,NA,NA,NA,NA,NA,0.28
NA,NA,NA,NA,0.9365,0.394,NA,0.295
NA,NA,NA,NA,NA,NA,NA,0.2
NA,NA,NA,NA,NA,NA,0.242,NA
NA,NA,0.56,NA,NA,NA,0.2805,0.46
NA,0.665,NA,NA,NA,NA,NA,NA
NA,0.68,NA,NA,NA,0.815,NA,NA
NA,0.705,NA,NA,NA,NA,NA,NA
NA,0.465,NA,0.105,0.4795,NA,0.124,0.125
NA,NA,NA,0.155,1.217,NA,0.3075,NA
"F",0.45,0.355,NA,NA,0.237,0.1165,NA
NA,0.575,0.445,0.135,0.883,NA,0.2035,0.26
"M",NA,0.29,0.09,NA,0.134,NA,0.09
"F",NA,0.335,NA,NA,0.1865,0.091,0.115
NA,0.55,NA,NA,0.8515,NA,NA,0.27
NA,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
NA,0.21,0.15,0.05,0.042,0.0175,0.0125,NA
NA,0.39,0.295,0.095,0.203,0.0875,0.045,0.075
NA,0.47,0.37,0.12,0.5795,NA,0.227,0.14
"F",0.46,0.375,0.12,NA,NA,0.11,0.15
"I",0.325,NA,NA,NA,0.0755,0.0255,NA
