"cat_Sex","con_Length","con_Diameter","con_Height","con_Whole_weight","con_Shucked_weight","con_Viscera_weight","con_Shell_weight"
NA,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
"M",0.35,0.265,0.09,0.2255,0.0995,NA,0.07
"F",0.53,NA,NA,0.677,0.2565,NA,NA
"M",0.44,0.365,NA,NA,0.2155,0.114,NA
NA,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
NA,0.425,NA,0.095,NA,NA,NA,0.12
NA,NA,NA,NA,0.7775,NA,0.1415,NA
"F",0.545,NA,NA,0.768,NA,0.1495,0.26
NA,NA,0.37,NA,0.5095,0.2165,NA,0.165
NA,0.55,0.44,NA,0.8945,NA,NA,NA
"F",0.525,0.38,0.14,NA,NA,NA,0.21
"M",0.43,NA,0.11,0.406,0.1675,NA,0.135
"M",0.49,NA,NA,NA,0.2175,NA,NA
"F",NA,0.405,0.145,NA,NA,0.171,0.205
"F",NA,NA,NA,0.4755,0.1675,0.0805,NA
"M",NA,0.4,NA,NA,0.258,NA,0.24
"I",0.355,0.28,0.085,NA,0.095,0.0395,0.115
"F",0.44,NA,0.1,0.451,0.188,0.087,0.13
"M",0.365,0.295,0.08,0.2555,0.097,0.043,NA
"M",0.45,0.32,0.1,0.381,0.1705,NA,NA
"M",0.355,0.28,0.095,0.2455,0.0955,NA,NA
"I",0.38,0.275,0.1,NA,0.08,0.049,NA
NA,NA,0.44,NA,0.9395,NA,0.214,0.27
NA,NA,0.415,NA,0.7635,0.318,0.21,0.2
"F",NA,NA,0.165,NA,NA,0.301,NA
NA,0.56,NA,0.14,NA,0.3825,NA,0.3
NA,NA,NA,NA,0.9955,0.3945,0.272,NA
NA,NA,0.445,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,0.394,NA,0.295
NA,NA,NA,NA,NA,0.393,0.227,0.2
NA,NA,NA,NA,NA,NA,0.242,NA
"F",NA,NA,NA,NA,NA,NA,0.46
NA,NA,NA,NA,NA,0.5515,NA,NA
NA,NA,NA,NA,NA,NA,0.3925,NA
"F",NA,NA,0.2,NA,NA,NA,NA
"M",0.465,NA,NA,NA,0.227,NA,NA
"F",0.54,0.475,NA,NA,NA,NA,NA
NA,0.45,0.355,0.105,0.5225,NA,0.1165,0.145
"F",NA,NA,NA,NA,NA,0.2035,0.26
NA,NA,0.29,NA,0.3275,0.134,0.086,0.09
"F",0.45,NA,0.105,0.425,0.1865,NA,0.115
"F",NA,NA,0.135,NA,0.362,0.196,NA
"I",0.24,0.175,0.045,NA,0.0315,0.0235,0.02
"I",0.205,0.15,0.055,0.042,0.0255,0.015,0.012
"I",0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
"I",NA,0.295,0.095,0.203,0.0875,NA,NA
NA,NA,0.37,0.12,0.5795,NA,0.227,0.14
NA,NA,0.375,NA,0.4605,0.1775,NA,0.15
"I",0.325,0.245,0.07,NA,0.0755,0.0255,0.045
NA,0.525,0.425,NA,NA,NA,NA,NA
"I",0.52,0.41,NA,0.595,NA,NA,NA
"M",NA,0.32,0.095,NA,0.1335,NA,0.1
"M",0.485,0.36,NA,NA,NA,0.096,0.16
"F",0.47,0.36,0.12,0.4775,0.2105,NA,0.15
NA,0.405,0.31,0.1,0.385,0.173,0.0915,0.11
NA,0.5,NA,NA,NA,NA,0.1755,0.22
NA,NA,0.35,0.12,0.4425,NA,0.0955,NA
"M",0.47,NA,0.135,0.5895,NA,0.12,NA
"I",0.245,0.19,0.06,0.086,0.042,0.014,NA
"F",NA,0.4,0.125,0.583,NA,0.13,NA
"M",0.45,NA,0.105,0.4115,NA,0.1125,NA
"M",0.505,0.405,0.11,0.625,NA,0.16,NA
"F",NA,0.41,0.13,0.6965,NA,0.1935,NA
"M",NA,0.325,0.095,0.3785,0.1705,0.08,0.1
"M",0.52,NA,0.12,NA,0.234,0.1315,NA
"M",0.475,0.355,0.12,0.48,0.234,0.1015,NA
NA,0.565,NA,0.16,0.915,0.354,0.1935,NA
NA,NA,NA,0.185,NA,NA,NA,0.485
NA,0.475,0.39,0.12,NA,NA,0.1155,NA
"I",0.31,0.235,0.07,0.151,0.063,0.0405,0.045
"M",0.555,NA,0.13,0.7665,NA,NA,0.275
"F",NA,NA,0.11,NA,0.1405,NA,0.1
"F",NA,NA,NA,NA,NA,0.225,NA
NA,NA,NA,NA,1.185,NA,NA,NA
NA,NA,NA,NA,1.098,0.481,NA,0.315
"F",NA,NA,NA,1.0075,NA,NA,0.28
NA,0.595,NA,NA,NA,0.3625,NA,NA
NA,0.6,NA,0.15,0.922,NA,NA,NA
"F",0.555,NA,0.14,0.788,NA,NA,NA
NA,NA,NA,NA,NA,0.4695,NA,0.345
"F",NA,0.445,NA,NA,0.3845,NA,NA
"M",0.62,0.51,NA,1.615,NA,NA,NA
"F",NA,0.425,0.165,0.9885,0.396,NA,0.32
"M",NA,0.475,NA,NA,NA,NA,0.58
NA,NA,NA,NA,NA,0.38,0.216,NA
NA,0.57,NA,0.18,NA,NA,NA,0.44
NA,NA,NA,NA,NA,0.4825,NA,0.4
"M",NA,NA,NA,NA,0.3305,0.2075,0.26
"F",NA,0.355,NA,0.517,0.2205,NA,0.165
NA,0.575,0.45,NA,0.9775,0.3135,0.231,NA
NA,NA,0.425,0.135,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,0.1525,0.26
NA,NA,0.465,0.175,NA,NA,NA,NA
NA,NA,NA,0.165,1.262,0.507,NA,NA
NA,0.695,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1.606,NA,NA,NA
"M",NA,0.435,0.15,0.725,0.269,0.1385,NA
"M",0.47,NA,NA,NA,0.214,0.132,0.145
NA,0.47,0.37,NA,0.5225,0.201,NA,NA
NA,NA,NA,0.125,0.5785,NA,0.085,0.155
"I",NA,NA,0.095,0.2315,0.105,0.046,0.075
"M",0.55,NA,0.145,0.843,NA,0.1915,0.255
NA,NA,NA,NA,NA,0.316,0.164,NA
"M",0.53,0.415,0.14,0.724,0.3105,0.1675,0.205
NA,NA,NA,NA,NA,NA,NA,0.345
"F",0.52,0.41,NA,0.727,NA,0.1835,0.235
"F",0.545,NA,NA,0.802,NA,NA,NA
"F",0.5,0.4,NA,0.6675,0.261,0.1315,NA
NA,0.51,NA,NA,NA,0.231,0.179,0.2
NA,NA,0.395,NA,0.3635,0.136,NA,0.13
NA,0.495,0.395,0.125,0.5415,NA,NA,NA
"M",0.465,NA,0.105,0.431,NA,NA,NA
NA,NA,NA,0.08,0.3325,0.1485,0.0635,0.105
NA,0.425,0.35,0.105,0.393,NA,0.063,NA
"F",NA,0.41,0.125,0.6935,0.2975,0.146,0.21
NA,0.53,NA,0.115,0.5915,NA,NA,0.18
"F",NA,NA,0.135,0.6125,NA,0.102,0.22
"M",0.44,0.34,0.105,0.402,0.1305,NA,NA
NA,0.56,NA,NA,0.8825,NA,0.172,0.31
"M",0.405,NA,NA,0.2605,0.1145,0.0595,0.085
"F",NA,0.365,0.105,0.4205,NA,0.1035,0.14
NA,NA,0.295,NA,0.2535,0.103,0.0575,0.085
"F",0.515,0.425,0.14,0.766,NA,NA,0.255
"M",0.37,0.265,0.075,0.214,0.09,0.051,0.07
"I",0.36,NA,0.08,0.1755,0.081,0.0505,0.07
NA,NA,0.195,0.06,0.073,0.0285,0.0235,NA
"I",0.375,NA,0.09,0.238,NA,0.0545,0.07
"I",0.385,0.29,0.085,0.2505,0.112,NA,0.08
NA,NA,NA,NA,NA,NA,0.2635,NA
NA,NA,0.54,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA
"F",NA,0.35,NA,0.4035,0.175,0.063,0.129
"F",0.325,0.26,0.09,0.1915,0.085,0.036,0.062
"I",0.35,0.26,NA,0.211,0.086,0.056,0.068
"I",0.265,0.2,0.065,0.0975,0.04,NA,0.028
"F",0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
"F",0.305,0.23,NA,NA,0.0675,0.0345,NA
"M",NA,NA,0.09,NA,NA,0.0295,0.063
"F",NA,NA,0.11,0.3555,0.151,0.063,0.117
"M",NA,0.285,0.095,0.253,0.096,NA,NA
NA,0.565,NA,NA,0.826,NA,NA,NA
NA,0.55,NA,0.145,0.741,0.295,0.1435,NA
NA,NA,NA,0.19,NA,NA,0.306,NA
"M",0.56,0.455,0.155,NA,0.34,0.19,NA
"M",NA,0.375,0.13,0.5175,0.2075,NA,NA
NA,NA,0.38,NA,NA,0.245,0.1075,0.174
"M",0.46,0.35,NA,0.515,NA,0.108,NA
"I",0.28,0.205,0.08,0.127,0.052,0.039,0.042
"I",0.175,0.13,0.055,0.0315,NA,0.0065,0.0125
"I",NA,0.13,0.095,0.03,0.013,0.008,NA
"M",0.59,NA,0.145,NA,0.4415,NA,0.325
"F",NA,0.5,NA,1.1185,NA,NA,0.335
NA,NA,NA,0.19,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,0.355
"F",0.565,NA,0.135,NA,0.387,0.1495,NA
"M",NA,NA,NA,NA,NA,0.131,0.21
NA,NA,0.46,NA,0.994,NA,0.2425,NA
NA,NA,0.485,NA,NA,NA,NA,0.635
"F",0.58,0.455,0.17,NA,NA,0.2135,0.285
"F",0.575,NA,NA,NA,NA,0.1785,NA
"M",NA,0.465,0.165,NA,0.4215,NA,NA
