"con_age","cat_workclass","con_fnlwgt","cat_education","con_education.num","cat_marital.status","cat_occupation","cat_relationship","cat_race","cat_sex","con_capital.gain","con_capital.loss","con_hours.per.week","cat_native.country","cat_income"
NA,"Private",132870,NA,NA,"Widowed",NA,"Not-in-family",NA,NA,0,NA,NA,"United-States","<=50K"
NA,"Private",140359,"7th-8th",4,NA,"Machine-op-inspct",NA,NA,NA,0,3900,40,NA,"<=50K"
41,"Private",NA,"Some-college",NA,NA,"Prof-specialty",NA,"White",NA,0,NA,NA,NA,NA
NA,NA,216864,NA,NA,NA,"Other-service",NA,NA,NA,0,NA,45,NA,"<=50K"
38,"Private",NA,NA,6,NA,NA,NA,"White","Male",0,NA,NA,"United-States","<=50K"
74,"State-gov",NA,NA,16,NA,NA,NA,"White",NA,0,3683,20,"United-States",NA
NA,"Federal-gov",422013,NA,NA,NA,"Prof-specialty",NA,NA,NA,NA,NA,40,NA,NA
45,NA,172274,NA,NA,NA,"Prof-specialty",NA,"Black",NA,NA,NA,NA,"United-States",">50K"
38,NA,NA,NA,15,"Never-married",NA,NA,NA,NA,0,2824,45,"United-States",NA
52,NA,NA,"Bachelors",NA,"Widowed","Other-service",NA,NA,NA,NA,2824,20,"United-States",NA
NA,"Private",NA,NA,NA,NA,NA,"Not-in-family","White","Male",NA,NA,55,"United-States",">50K"
NA,"Private",45363,NA,NA,NA,NA,"Not-in-family","White",NA,NA,2824,40,NA,NA
45,NA,172822,"11th",NA,"Divorced",NA,NA,"White","Male",0,NA,NA,NA,NA
NA,"Private",NA,NA,14,"Divorced","Exec-managerial",NA,"White",NA,0,NA,50,NA,NA
34,"Private",NA,NA,13,NA,"Sales",NA,NA,NA,0,NA,NA,NA,">50K"
37,NA,188774,NA,13,"Never-married","Exec-managerial",NA,"White",NA,0,2824,NA,"United-States",NA
29,"Private",NA,"11th",NA,"Separated","Sales",NA,NA,"Female",NA,2754,42,NA,"<=50K"
61,NA,NA,NA,9,"Divorced","Sales",NA,"White",NA,NA,2754,NA,"United-States","<=50K"
51,"Private",NA,NA,10,NA,NA,NA,NA,"Male",NA,2603,40,NA,NA
NA,"Private",34310,NA,NA,NA,"Craft-repair","Husband","White",NA,0,2603,40,"United-States",NA
33,NA,228696,"1st-4th",NA,"Married-civ-spouse",NA,"Not-in-family",NA,"Male",NA,NA,NA,NA,"<=50K"
