cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.365,0.095,0.514,0.2245,0.101,0.15
F,0.35,0.265,0.09,0.2255,0.16215291619300842,0.0485,0.12466620653867722
F,0.5333660244941711,0.42,0.135,0.677,0.2565,0.1415,0.21
F,0.45217669010162354,0.365,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.1029428169131279
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
F,0.53,0.43087801337242126,0.15,0.7775,0.237,0.1415,0.33
F,0.545,0.425,0.15739482641220093,0.768,0.294,0.1495,0.26
M,0.475,0.37,0.125,0.47639867663383484,0.2165,0.1125,0.1818225085735321
F,0.55,0.44,0.15,0.8945,0.41225773096084595,0.151,0.3030773103237152
F,0.525,0.38880252838134766,0.14,0.6065,0.194,0.1475,0.21
M,0.47672462463378906,0.3586771488189697,0.11,0.5574095845222473,0.1675,0.12607522308826447,0.135
M,0.48451635241508484,0.38,0.12355224043130875,0.5415,0.2175,0.095,0.19
F,0.535,0.39665448665618896,0.14102952182292938,0.6845,0.332367479801178,0.17307308316230774,0.205
F,0.47,0.355,0.1,0.4755,0.1982034593820572,0.09437867999076843,0.185
M,0.4948640465736389,0.4,0.1236153170466423,0.6645,0.22892345488071442,0.133,0.24
I,0.355,0.2915712594985962,0.085,0.2905,0.095,0.0395,0.115
F,0.455356240272522,0.347953200340271,0.1,0.451,0.21239149570465088,0.11108756065368652,0.13
F,0.365,0.295,0.1045895665884018,0.2555,0.18403491377830505,0.043,0.1383029818534851
M,0.45,0.33888742327690125,0.1,0.48451828956604004,0.1705,0.075,0.115
M,0.355,0.28,0.10767063498497009,0.2455,0.0955,0.062,0.075
I,0.4244185984134674,0.275,0.10744695365428925,0.2255,0.08,0.049,0.1394561380147934
F,0.565,0.44,0.17307287454605103,0.9395,0.5429185628890991,0.214,0.27
F,0.5361051559448242,0.415,0.135,0.7635,0.3438243865966797,0.17015619575977325,0.2
F,0.615,0.48,0.165,1.1615,0.513,0.301,0.3897536098957062
F,0.56,0.44,0.14,1.2734625339508057,0.3825,0.188,0.3
F,0.58,0.45,0.17713545262813568,1.2999818325042725,0.3945,0.272,0.285
F,0.59,0.4787546396255493,0.14,0.931,0.356,0.234,0.28
M,0.605,0.475,0.15703608095645905,0.9365,0.48318997025489807,0.219,0.295
M,0.575,0.425,0.15659131109714508,0.8635,0.393,0.227,0.2
