con_age,cat_workclass,con_fnlwgt,cat_education,con_education.num,cat_marital.status,cat_occupation,cat_relationship,cat_race,cat_sex,con_capital.gain,con_capital.loss,con_hours.per.week,cat_native.country,cat_income
39.4,Self-emp-not-inc,230471.6,HS-grad,11.2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,4356.0,18.0,United-States,>50K
48.4,Self-emp-not-inc,163135.6,HS-grad,10.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,3900.0,41.8,United-States,<=50K
26.0,Private,237709.2,Some-college,9.4,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
44.2,Private,268588.0,Bachelors,10.4,Never-married,Handlers-cleaners,Husband,White,Male,3004.8,3770.0,46.0,United-States,>50K
42.2,Private,246229.4,11th,6.0,Married-civ-spouse,Adm-clerical,Husband,White,Female,0.0,3770.0,40.0,United-States,<=50K
36.0,Private,194330.0,Some-college,11.2,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,440.4,3683.0,35.6,United-States,<=50K
39.0,Private,422013.0,HS-grad,10.4,Never-married,Prof-specialty,Own-child,White,Male,1722.8,0.0,40.4,United-States,<=50K
56.8,Private,234447.4,Some-college,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,20877.0,0.0,40.0,United-States,<=50K
44.8,Private,139720.4,HS-grad,10.0,Never-married,Sales,Not-in-family,White,Female,0.0,380.4,36.0,United-States,<=50K
30.6,Private,211406.0,12th,9.4,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,30.8,United-States,<=50K
46.4,Self-emp-not-inc,126885.2,Masters,14.2,Married-civ-spouse,Craft-repair,Husband,White,Male,4026.0,0.0,53.0,United-States,>50K
49.4,Self-emp-not-inc,172606.2,Prof-school,14.2,Never-married,Sales,Not-in-family,White,Male,1459.6,757.8,53.8,United-States,>50K
54.4,Private,166988.6,Bachelors,10.2,Married-civ-spouse,Priv-house-serv,Husband,White,Male,4542.4,0.0,76.0,United-States,>50K
37.4,Private,210643.6,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
44.0,Private,175753.8,HS-grad,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2824.0,44.0,United-States,>50K
37.0,Private,258992.8,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1459.6,0.0,38.0,United-States,<=50K
35.2,Private,150026.2,HS-grad,7.0,Married-civ-spouse,Sales,Own-child,White,Female,0.0,2754.0,33.0,United-States,<=50K
42.2,Private,146798.4,HS-grad,9.6,Never-married,Other-service,Unmarried,White,Male,0.0,2754.0,43.0,United-States,<=50K
31.0,Private,99437.8,Some-college,10.2,Never-married,Exec-managerial,Not-in-family,White,Male,1459.6,0.0,40.6,United-States,<=50K
21.0,Private,225912.0,Some-college,11.2,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2603.0,44.0,United-States,>50K
33.0,Private,228696.0,1st-4th,2.4,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0.0,2603.0,32.0,Mexico,<=50K
49.0,Private,183499.4,5th-6th,3.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2603.0,40.0,Greece,<=50K
37.0,Private,160832.8,Bachelors,10.6,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2559.0,50.6,United-States,>50K
38.0,Private,244217.4,HS-grad,8.4,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0.0,0.0,32.8,United-States,<=50K
23.0,Private,185634.2,10th,11.4,Never-married,Prof-specialty,Husband,White,Male,1912.4,0.0,41.8,United-States,<=50K
42.4,Private,196118.6,9th,6.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,1537.6,0.0,37.4,United-States,>50K
44.6,Private,109624.4,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Female,2104.0,0.0,46.0,United-States,<=50K
29.2,Private,123011.0,Bachelors,14.0,Never-married,Exec-managerial,Unmarried,White,Male,19999.8,2559.0,62.0,United-States,>50K
38.8,Private,247254.0,HS-grad,9.4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,713.0,45.0,United-States,<=50K
63.0,Private,181142.8,Masters,16.0,Divorced,Prof-specialty,Not-in-family,White,Male,8731.4,2559.0,60.0,United-States,>50K
41.2,Private,149650.0,Bachelors,11.2,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
36.2,Private,274802.0,Some-college,8.4,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,832.0,49.0,United-States,<=50K
37.2,Private,125896.2,Some-college,11.2,Married-civ-spouse,Adm-clerical,Unmarried,White,Female,182.8,0.0,60.0,United-States,<=50K
