"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
"São Paulo",NA,2,1,1,"7","acept",NA,NA,NA,211,NA
"São Paulo",320,4,4,NA,"20","acept","not furnished",1200,4960,NA,63
"Porto Alegre",NA,1,1,NA,NA,NA,"not furnished",1000,2800,0,NA
"Porto Alegre",51,2,1,NA,NA,NA,"not furnished",NA,1112,22,17
"São Paulo",25,NA,NA,0,"1","not acept","not furnished",0,NA,NA,11
"São Paulo",376,3,3,7,"-","acept",NA,0,NA,834,121
"Rio de Janeiro",72,NA,1,0,"7","acept","not furnished",NA,1900,85,25
"São Paulo",NA,4,4,4,"4",NA,"not furnished",2254,3223,1735,41
"São Paulo",NA,2,NA,NA,"3","acept","furnished",NA,NA,250,NA
NA,35,1,NA,0,"2",NA,NA,NA,NA,NA,30
NA,26,1,NA,NA,NA,NA,NA,470,2100,150,27
"Campinas",46,1,NA,1,NA,NA,"not furnished",550,580,NA,8
"São Paulo",NA,1,1,NA,"11","acept",NA,359,2100,70,27
"São Paulo",55,NA,1,1,"2","acept",NA,790,NA,224,54
"São Paulo",NA,NA,2,2,"24","acept",NA,900,4370,17,NA
"Campinas",330,4,NA,6,"-",NA,NA,NA,8000,328,121
NA,110,2,2,NA,"1",NA,NA,700,NA,NA,39
"Rio de Janeiro",NA,2,NA,1,NA,"not acept","furnished",1614,3500,221,16
NA,56,2,1,NA,NA,NA,"not furnished",800,NA,NA,16
"São Paulo",600,4,NA,6,"-",NA,"not furnished",0,12000,9500,181
"São Paulo",100,7,4,NA,"-","acept","not furnished",0,3800,118,58
NA,NA,NA,1,1,"17","not acept","furnished",NA,2690,172,36
"São Paulo",160,3,2,2,"18","acept","furnished",NA,1900,167,25
"São Paulo",35,NA,1,NA,"-",NA,NA,NA,1100,NA,14
NA,NA,3,NA,1,"7","acept","not furnished",NA,NA,118,24
"São Paulo",NA,1,1,NA,"10",NA,"not furnished",480,3500,42,NA
NA,41,NA,NA,1,"5","not acept",NA,600,3000,0,39
"Belo Horizonte",64,2,2,NA,NA,"acept","not furnished",352,1500,80,NA
NA,NA,3,2,4,"-",NA,"not furnished",0,NA,100,48
"São Paulo",20,1,1,0,"5","acept",NA,602,1800,NA,23
"São Paulo",NA,NA,2,2,"6","acept","not furnished",780,NA,NA,14
"São Paulo",32,NA,1,0,"3","acept",NA,515,1700,29,NA
"São Paulo",80,2,NA,1,"11","acept",NA,NA,NA,NA,NA
"Rio de Janeiro",45,1,NA,1,"10","acept",NA,2450,NA,593,NA
"São Paulo",NA,4,4,3,"8","acept",NA,NA,4000,NA,51
"Porto Alegre",38,1,1,2,"11","not acept","not furnished",450,NA,0,26
NA,30,NA,1,NA,NA,"acept","not furnished",460,1600,NA,NA
NA,80,NA,NA,NA,"-",NA,NA,NA,11000,425,181
"São Paulo",NA,2,1,0,NA,"not acept","not furnished",0,1150,59,18
"Porto Alegre",NA,1,1,1,"6","acept",NA,390,NA,0,44
"São Paulo",300,NA,6,4,"20",NA,"not furnished",3700,12000,1584,153
"São Paulo",NA,3,2,3,NA,"acept","not furnished",NA,3500,NA,53
"Belo Horizonte",NA,4,2,1,NA,"not acept",NA,NA,2550,NA,34
NA,45,NA,1,1,NA,"acept","not furnished",500,1631,NA,12
"São Paulo",360,4,5,NA,"1","acept","not furnished",NA,6410,2000,82
"São Paulo",40,1,1,1,"10",NA,NA,NA,2829,0,33
"Belo Horizonte",100,3,1,0,"13","not acept","not furnished",700,1220,10,NA
"Porto Alegre",42,1,1,NA,"2","acept","furnished",190,1770,17,NA
NA,250,3,3,NA,NA,NA,"not furnished",2200,NA,256,22
"Campinas",48,NA,NA,NA,"2","acept","furnished",505,1600,59,21
"Rio de Janeiro",90,3,3,NA,"10","acept","not furnished",1250,3800,147,49
"São Paulo",45,1,2,1,"15",NA,NA,856,3900,150,50
"Rio de Janeiro",150,NA,3,NA,"6",NA,"not furnished",NA,NA,700,NA
"São Paulo",60,NA,NA,0,"2","acept","not furnished",200,1445,0,19
"São Paulo",31,1,1,0,"4","acept","not furnished",370,2350,56,30
"São Paulo",NA,4,NA,4,"4","not acept","not furnished",1650,9000,772,115
"São Paulo",NA,3,1,NA,"-","acept","not furnished",0,6000,NA,91
NA,NA,2,3,2,NA,"acept","not furnished",663,NA,133,70
"Porto Alegre",NA,3,2,1,NA,"acept","not furnished",340,1800,109,NA
"São Paulo",194,3,4,NA,NA,"acept","not furnished",0,4000,70,61
NA,41,1,1,1,"6","acept","furnished",523,4000,131,NA
"Rio de Janeiro",NA,1,1,NA,"8","acept","furnished",NA,5100,250,66
NA,70,2,NA,1,"13","acept","not furnished",NA,NA,67,28
"São Paulo",278,4,5,2,"16","acept",NA,NA,9000,1261,NA
NA,NA,1,1,0,"5","acept","not furnished",NA,1521,NA,20
"Campinas",NA,NA,4,3,"2","acept",NA,2300,NA,417,NA
"São Paulo",NA,2,NA,1,"4","acept","not furnished",NA,NA,0,24
NA,130,3,NA,1,"7",NA,"not furnished",1660,NA,475,NA
"Rio de Janeiro",80,NA,1,1,"20",NA,NA,500,900,90,12
NA,164,NA,4,2,"6",NA,"not furnished",2159,5000,386,64
NA,220,4,NA,3,"3","acept","not furnished",450,NA,125,33
"São Paulo",NA,NA,1,0,"-",NA,"not furnished",0,1050,NA,16
"São Paulo",108,3,NA,NA,"7","acept","not furnished",1290,5600,435,NA
"Belo Horizonte",128,NA,1,0,"4",NA,NA,418,2100,182,28
NA,NA,1,1,0,"10",NA,NA,450,1800,NA,NA
"São Paulo",250,4,NA,4,"6","acept",NA,NA,NA,NA,125
"Porto Alegre",NA,NA,1,1,"1",NA,"furnished",400,2200,0,33
"Belo Horizonte",170,4,3,NA,"9","not acept",NA,744,NA,296,36
"São Paulo",NA,NA,1,0,"1","not acept","not furnished",300,1240,0,NA
"São Paulo",NA,NA,NA,1,"15",NA,NA,686,NA,NA,45
NA,164,4,4,3,"1","acept","not furnished",1840,6000,NA,77
"São Paulo",70,3,NA,1,"1","acept",NA,700,1020,200,13
NA,100,4,3,1,NA,"acept","not furnished",600,2200,159,33
"São Paulo",64,2,NA,NA,"4","acept","furnished",1300,4500,NA,NA
"Belo Horizonte",68,2,1,NA,"3","acept","not furnished",320,NA,NA,16
NA,75,NA,2,2,"14",NA,NA,620,NA,NA,34
"São Paulo",NA,4,NA,4,"9",NA,"not furnished",NA,8500,3368,108
"São Paulo",63,2,2,NA,"15",NA,"not furnished",590,NA,152,20
"São Paulo",NA,NA,4,NA,"1",NA,NA,NA,6000,750,77
"São Paulo",85,NA,2,2,"3","not acept",NA,1500,2800,NA,NA
"São Paulo",NA,4,4,4,"7",NA,"not furnished",NA,9000,NA,115
"Porto Alegre",NA,NA,4,NA,"-","acept","furnished",1,9000,359,160
NA,300,4,4,3,"-",NA,"not furnished",0,NA,584,NA
NA,296,4,3,2,"-","acept","not furnished",NA,13500,423,NA
"São Paulo",64,2,2,2,"8",NA,NA,NA,2800,NA,36
"São Paulo",NA,NA,NA,NA,NA,"acept",NA,NA,2957,38,38
NA,44,1,1,0,NA,NA,"not furnished",350,550,12,NA
"Campinas",240,3,4,2,"-","acept","not furnished",0,3000,250,NA
