cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
M,0.455,0.34831133484840393,0.11438470333814621,0.4592854976654053,0.2245,0.10070040076971054,0.14106965065002441
M,0.32653430104255676,0.265,0.09,0.2255,0.12098071724176407,0.0485,0.07
F,0.53,0.42,0.13416527211666107,0.7227322459220886,0.2565,0.1415,0.21
M,0.44,0.365,0.0909745916724205,0.516,0.14783580601215363,0.114,0.10610251873731613
I,0.33,0.255,0.07534994930028915,0.205,0.0895,0.039489660412073135,0.055
I,0.425,0.3,0.095,0.3515,0.10972712188959122,0.0775,0.06367895752191544
F,0.53,0.3948453962802887,0.12727707624435425,0.7775,0.237,0.1415,0.20138268172740936
F,0.545,0.4116511344909668,0.125,0.768,0.36859330534935,0.1495,0.22476112842559814
F,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165
F,0.5281246900558472,0.44,0.13876371085643768,0.8945,0.36249294877052307,0.151,0.32
F,0.49869489669799805,0.37469804286956787,0.14,0.6065,0.194,0.13745039701461792,0.21
M,0.43,0.35,0.09109868109226227,0.406,0.1675,0.05737222358584404,0.135
F,0.49,0.38,0.1167115718126297,0.5113271474838257,0.2175,0.095,0.1737741082906723
F,0.539534330368042,0.405,0.13893471658229828,0.6845,0.4060251712799072,0.171,0.2656974792480469
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.5,0.42894798517227173,0.1335332691669464,0.7492952942848206,0.3404545783996582,0.133,0.22830045223236084
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.04357098415493965
F,0.44,0.34,0.1,0.451,0.188,0.087,0.07191786915063858
F,0.365,0.295,0.08,0.19277474284172058,0.097,0.0453869067132473,0.1
F,0.45,0.3321458697319031,0.11086713522672653,0.4182709753513336,0.20692457258701324,0.075,0.115
F,0.3576560914516449,0.28,0.09539147466421127,0.28444311022758484,0.0955,0.062,0.075
F,0.38,0.275,0.08484042435884476,0.19287818670272827,0.08,0.049,0.085
F,0.565,0.44,0.14544425904750824,0.9710192084312439,0.4338274598121643,0.2091764509677887,0.28348031640052795
F,0.5203123688697815,0.415,0.1344940960407257,0.7635,0.36997783184051514,0.21,0.2
F,0.5914110541343689,0.466498464345932,0.165,1.0000104904174805,0.513,0.2331651747226715,0.26161786913871765
F,0.5834717154502869,0.44,0.1451627016067505,0.9285,0.4533938467502594,0.21752969920635223,0.27734240889549255
F,0.5187901854515076,0.39602723717689514,0.185,0.9955,0.3945,0.272,0.285
M,0.5393451452255249,0.445,0.14,0.8691136837005615,0.414906769990921,0.234,0.2563924789428711
F,0.605,0.41181638836860657,0.13554754853248596,0.9365,0.394,0.219,0.295
F,0.562842845916748,0.425,0.14,0.9612586498260498,0.4490077495574951,0.227,0.2765137553215027
M,0.5579988360404968,0.44510146975517273,0.165,0.8493587374687195,0.3935,0.20676551759243011,0.2466072291135788
F,0.68,0.46239909529685974,0.14513956010341644,1.639,0.44712376594543457,0.21974360942840576,0.2750641405582428
F,0.5910643935203552,0.525,0.1458214968442917,1.338,0.4612455666065216,0.22222782671451569,0.2875729501247406
F,0.5870949625968933,0.4867628216743469,0.15613973140716553,1.1549099683761597,0.5312473177909851,0.3925,0.33445030450820923
F,0.5932027697563171,0.55,0.15012787282466888,1.0403695106506348,0.4840605854988098,0.24060162901878357,0.30829307436943054
F,0.42048007249832153,0.355,0.105,0.4795,0.21136410534381866,0.09032765030860901,0.1429843008518219
F,0.54,0.48459431529045105,0.15316200256347656,1.1303740739822388,0.5037522912025452,0.24271537363529205,0.3165442943572998
F,0.45,0.355,0.105,0.24918270111083984,0.237,0.1165,0.145
F,0.575,0.4563506543636322,0.15037156641483307,0.924753725528717,0.4066907465457916,0.2035,0.26
M,0.355,0.2442973256111145,0.09,0.3275,0.134,0.086,0.09
F,0.45,0.335,0.0944564938545227,0.425,0.1865,0.091,0.10776182264089584
F,0.5339633822441101,0.4086120128631592,0.135,0.8515,0.362,0.196,0.27
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.23867632448673248,0.055,0.042,0.10002348572015762,0.015,0.012
F,0.21,0.15,0.05,0.042,0.0175,0.0125,0.015
I,0.3279201090335846,0.295,0.08158496022224426,0.203,0.0875,0.045,0.075
M,0.47,0.37,0.12,0.4569763243198395,0.293,0.227,0.14
F,0.46,0.3125079274177551,0.12,0.3277507722377777,0.1775,0.11,0.15
F,0.325,0.2445935606956482,0.07,0.161,0.0755,0.0255,0.045
F,0.5625362992286682,0.425,0.16,0.8355,0.40697595477104187,0.20177629590034485,0.25927263498306274
F,0.52,0.3649563491344452,0.12,0.595,0.2385,0.09442362934350967,0.19
M,0.3432881236076355,0.32,0.095,0.303,0.1335,0.05344139412045479,0.1
F,0.485,0.36,0.12742409110069275,0.8566718101501465,0.37476199865341187,0.1812380701303482,0.22957102954387665
F,0.47,0.3203859329223633,0.10550830513238907,0.4775,0.2105,0.1055,0.15
M,0.405,0.2991269826889038,0.09514740854501724,0.385,0.1326712816953659,0.0915,0.11
F,0.5398716926574707,0.4413091242313385,0.14654137194156647,0.6615,0.38329872488975525,0.1755,0.22
M,0.445,0.35,0.0952315703034401,0.27523472905158997,0.1544875204563141,0.0955,0.135
M,0.47,0.385,0.135,0.5895,0.2765,0.10258673876523972,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.4291944205760956,0.34155336022377014,0.11629871279001236,0.583,0.22470395267009735,0.13,0.175
M,0.33569908142089844,0.345,0.09515076130628586,0.4115,0.18,0.1125,0.135
F,0.4334860146045685,0.405,0.11,0.625,0.2411431074142456,0.16,0.175
F,0.5095086097717285,0.41,0.13489961624145508,0.6965,0.302,0.1935,0.2429194301366806
M,0.425,0.325,0.095,0.3785,0.1705,0.036983389407396317,0.1
M,0.52,0.4,0.12955205142498016,0.6772622466087341,0.3099394738674164,0.1315,0.185
M,0.475,0.355,0.10242955386638641,0.3666333258152008,0.234,0.1015,0.11839225143194199
F,0.565,0.44,0.16,0.879699170589447,0.39094293117523193,0.1935,0.24217091500759125
F,0.5859754085540771,0.464342325925827,0.15303818881511688,1.285,0.416,0.22951872646808624,0.293427973985672
F,0.475,0.39,0.12,0.5305,0.2135,0.1155,0.17
I,0.31,0.2717917859554291,0.07,0.151,0.063,0.050143543630838394,0.06709013134241104
M,0.555,0.39828622341156006,0.13,0.7665,0.3449590802192688,0.168,0.275
F,0.4,0.32,0.09237171709537506,0.353,0.1405,0.06198028102517128,0.1
F,0.616845428943634,0.48726749420166016,0.15494760870933533,1.247,0.5395824313163757,0.25715672969818115,0.3210182189941406
F,0.57,0.4845966696739197,0.15316224098205566,1.130388617515564,0.5037546157836914,0.24271497130393982,0.3165464997291565
F,0.605,0.4320925176143646,0.195,0.7940745949745178,0.3777666687965393,0.2895,0.315
F,0.6,0.4423171281814575,0.1436086744070053,1.0075,0.4425,0.19645002484321594,0.24227921664714813
F,0.5618108510971069,0.47065630555152893,0.15209494531154633,1.0261355638504028,0.3625,0.189,0.29610034823417664
F,0.5497139692306519,0.47,0.13815484941005707,0.922,0.4196796119213104,0.194,0.2667215168476105
F,0.555,0.425,0.1375788003206253,0.7695274949073792,0.282,0.1595,0.285
F,0.5813808441162109,0.475,0.1497202068567276,0.9604747891426086,0.4267016053199768,0.22536566853523254,0.345
F,0.575,0.445,0.14,0.8963184952735901,0.4003194570541382,0.18178263306617737,0.2607896625995636
F,0.62,0.44701993465423584,0.175,0.8989392518997192,0.40386316180229187,0.20492170751094818,0.675
F,0.541387677192688,0.425,0.14325276017189026,0.9301172494888306,0.396,0.225,0.273041695356369
F,0.5934680104255676,0.475,0.14573265612125397,1.3175,0.46580252051353455,0.22411444783210754,0.28824296593666077
F,0.5548080205917358,0.45,0.14,1.013,0.37249135971069336,0.18510271608829498,0.36
F,0.5541616082191467,0.42247647047042847,0.18,1.295,0.3837328553199768,0.2225,0.44
