cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
F,0.4571683406829834,0.365,0.12256806343793869,0.514,0.23795314133167267,0.101,0.14207680523395538
M,0.35,0.265,0.08100217580795288,0.2255,0.0995,0.0485,0.07
F,0.47652485966682434,0.35712698101997375,0.1305328607559204,0.677,0.2565,0.1415,0.17633000016212463
F,0.44,0.365,0.125,0.516,0.2155,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.28614017367362976,0.09356805682182312,0.3515,0.1489221155643463,0.0775,0.12
F,0.5509747266769409,0.415,0.15,0.86807781457901,0.237,0.2069993019104004,0.2396218180656433
F,0.545,0.425,0.14374426007270813,0.768,0.294,0.19262060523033142,0.23181210458278656
M,0.475,0.37,0.11923205852508545,0.6864491105079651,0.2775770425796509,0.1125,0.15938659012317657
F,0.5086899399757385,0.44,0.1416674554347992,0.8945,0.3145,0.151,0.22900187969207764
F,0.4635215699672699,0.38,0.14,0.6065,0.194,0.1475,0.21
M,0.43,0.35,0.11,0.4307830333709717,0.1675,0.081,0.10658708214759827
M,0.434531569480896,0.3127114176750183,0.135,0.5415,0.2175,0.095,0.11984491348266602
F,0.535,0.4401416480541229,0.1459718644618988,0.9449429512023926,0.37249821424484253,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.5,0.4,0.14576885104179382,0.9648656249046326,0.3904873728752136,0.19698163866996765,0.2397012710571289
F,0.355,0.29762712121009827,0.085,0.2905,0.16865579783916473,0.0395,0.10341533273458481
F,0.44,0.34,0.10849449783563614,0.451,0.17002855241298676,0.087,0.12464405596256256
M,0.365,0.295,0.08,0.2555,0.13766202330589294,0.06368154287338257,0.1
M,0.45,0.32,0.1,0.381,0.1705,0.075,0.08745934069156647
M,0.355,0.28,0.095,0.2455,0.0955,0.0577545240521431,0.075
I,0.38,0.25024157762527466,0.1,0.2255,0.08,0.049,0.085
F,0.5539277195930481,0.4307864010334015,0.1462264209985733,0.9395,0.38680440187454224,0.214,0.27
F,0.5627471804618835,0.415,0.15202297270298004,0.9497705101966858,0.318,0.21,0.2539270520210266
F,0.5962517261505127,0.4627203345298767,0.15572719275951385,1.1615,0.4768712520599365,0.22308242321014404,0.305
F,0.56,0.44,0.13624301552772522,0.9285,0.3825,0.188,0.3
F,0.5506864786148071,0.45,0.14943169057369232,0.9955,0.3945,0.2161395102739334,0.26232755184173584
F,0.59,0.445,0.14,0.9359046816825867,0.3681308925151825,0.234,0.24499699473381042
M,0.5768511295318604,0.475,0.18,0.9633393287658691,0.3593916594982147,0.2064639925956726,0.23555809259414673
F,0.575,0.40989169478416443,0.14,0.8635,0.393,0.227,0.23681432008743286
F,0.58,0.47,0.14766955375671387,0.9802833795547485,0.4012773633003235,0.242,0.25883758068084717
F,0.68,0.462649941444397,0.1484708935022354,1.1490676403045654,0.6055,0.25026193261146545,0.28640276193618774
F,0.6279769539833069,0.48388203978538513,0.16340993344783783,1.1991111040115356,0.5341479778289795,0.26844537258148193,0.35
F,0.68,0.47942423820495605,0.1533939689397812,1.1583110094070435,0.47685378789901733,0.25014981627464294,0.29340052604675293
F,0.6145110726356506,0.4518947899341583,0.15476223826408386,1.1858627796173096,0.633,0.2506953179836273,0.27992191910743713
F,0.42789426445961,0.319538950920105,0.105,0.4795,0.1878051608800888,0.124,0.125
F,0.5928017497062683,0.475,0.155,1.0069962739944458,0.4164019823074341,0.20640508830547333,0.34
F,0.45,0.2745911180973053,0.105,0.5225,0.237,0.1165,0.145
F,0.575,0.3925520181655884,0.135,0.883,0.381,0.2035,0.26
M,0.355,0.29,0.09,0.3275,0.134,0.086,0.09
F,0.45,0.335,0.09884431213140488,0.425,0.16938762366771698,0.091,0.115
F,0.5559705495834351,0.41848915815353394,0.135,0.8515,0.362,0.19243840873241425,0.27
I,0.30721616744995117,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.07018182426691055,0.042,0.0255,0.015,0.012
I,0.32129400968551636,0.15,0.07530795782804489,0.042,0.0175,0.0125,0.015
F,0.39,0.295,0.09525225311517715,0.203,0.1532166600227356,0.045,0.075
M,0.47,0.3812887370586395,0.12,0.6362915635108948,0.27211108803749084,0.227,0.14
F,0.41503527760505676,0.375,0.12,0.4605,0.1775,0.11,0.15
I,0.325,0.245,0.07435628026723862,0.161,0.0755,0.0255,0.045
F,0.525,0.39318129420280457,0.13794547319412231,0.8355,0.3545,0.2135,0.245
I,0.4105360209941864,0.41,0.11063450574874878,0.595,0.2385,0.111,0.12035074084997177
F,0.4,0.32,0.09494701027870178,0.303,0.1335,0.06,0.09238606691360474
F,0.485,0.350547194480896,0.13,0.5415,0.2595,0.11814767122268677,0.16
F,0.47,0.36,0.12,0.5856441259384155,0.2105,0.12936130166053772,0.14908461272716522
M,0.405,0.31,0.1,0.385,0.10971220582723618,0.0915,0.11
F,0.5,0.4,0.14,0.6615,0.31955257058143616,0.1755,0.22
M,0.445,0.35,0.12,0.4352165162563324,0.192,0.0955,0.10910094529390335
F,0.47,0.32818663120269775,0.10586995631456375,0.5895,0.19597889482975006,0.12,0.17
I,0.245,0.19,0.06,0.086,0.042,0.014,0.025
F,0.505,0.4,0.125,0.583,0.3056846857070923,0.14993441104888916,0.175
M,0.42379218339920044,0.2925094962120056,0.105,0.4115,0.18,0.08564044535160065,0.135
F,0.505,0.405,0.1242884173989296,0.625,0.305,0.16,0.175
F,0.5624933838844299,0.41,0.13,0.8940266966819763,0.3722051978111267,0.1935,0.2
M,0.425,0.325,0.095,0.3785,0.1705,0.07046210765838623,0.09171788394451141
M,0.52,0.4,0.12,0.58,0.234,0.1315,0.185
F,0.475,0.355,0.12,0.5061042308807373,0.21944838762283325,0.1015,0.135
F,0.565,0.4461011588573456,0.15017980337142944,1.1031391620635986,0.354,0.231942281126976,0.25320738554000854
F,0.5630616545677185,0.4328007698059082,0.185,0.9108123183250427,0.416,0.224,0.24259239435195923
F,0.475,0.39,0.12,0.5336824655532837,0.2135,0.1155,0.17
I,0.31,0.235,0.07,0.151,0.063,0.0405,0.045
M,0.5968561172485352,0.4598492980003357,0.1538168489933014,1.1298085451126099,0.5231888890266418,0.2457701712846756,0.29001593589782715
F,0.4,0.32,0.11,0.353,0.1405,0.0985,0.1
F,0.6148453950881958,0.475,0.16041389107704163,1.1533713340759277,0.4903602600097656,0.25023218989372253,0.28062164783477783
F,0.6279775500297546,0.4838823974132538,0.16341012716293335,1.1991137266159058,0.5341487526893616,0.2684459686279297,0.38
F,0.5986146330833435,0.45,0.195,1.0529899597167969,0.41242560744285583,0.24013161659240723,0.26927709579467773
F,0.5522473454475403,0.4217154085636139,0.15,1.0075,0.3382515013217926,0.221,0.28
F,0.595,0.475,0.14,0.944,0.36894944310188293,0.18298515677452087,0.315
F,0.6,0.42663437128067017,0.15,0.922,0.368703693151474,0.1957266479730606,0.305
F,0.556715726852417,0.4227391481399536,0.13979794085025787,0.9070454239845276,0.282,0.1595,0.285
F,0.5656498670578003,0.475,0.15245816111564636,1.1025,0.43459269404411316,0.19907578825950623,0.345
F,0.566605806350708,0.44144687056541443,0.15341518819332123,0.941,0.3560875654220581,0.252,0.2564297914505005
F,0.5748392343521118,0.4432218074798584,0.175,1.615,0.5105,0.2212647646665573,0.2736879289150238
F,0.52,0.425,0.165,0.9885,0.396,0.225,0.32
F,0.5947930812835693,0.475,0.15777535736560822,1.0732593536376953,0.44366297125816345,0.234,0.2757834792137146
M,0.5475499629974365,0.4147047996520996,0.14,1.013,0.33572742342948914,0.216,0.22892005741596222
F,0.5768945217132568,0.44283783435821533,0.15267789363861084,1.0184814929962158,0.339,0.2225,0.26816973090171814
F,0.578601062297821,0.465,0.14,0.9750998020172119,0.38660773634910583,0.205,0.24170774221420288
F,0.56,0.44,0.14313992857933044,0.8645,0.3305,0.19480682909488678,0.2335762083530426
F,0.4085749685764313,0.355,0.09802483022212982,0.517,0.2205,0.114,0.165
F,0.6070451736450195,0.4600682556629181,0.16,1.0579057931900024,0.40328192710876465,0.24605411291122437,0.2838597297668457
M,0.5275043845176697,0.3842236399650574,0.13645415008068085,0.8115,0.341,0.1675,0.2236042469739914
M,0.5688621401786804,0.42903563380241394,0.15,0.755,0.3554757237434387,0.2028309404850006,0.24810360372066498
F,0.5422252416610718,0.465,0.175,1.115,0.4015,0.2089068591594696,0.25354859232902527
F,0.625,0.495,0.15195296704769135,0.9592908620834351,0.43461570143699646,0.20661482214927673,0.39
F,0.6091333031654358,0.47544288635253906,0.1641111671924591,1.159484624862671,0.5015556812286377,0.3425,0.2938465178012848
F,0.5377475619316101,0.535,0.14269110560417175,1.606,0.372235506772995,0.388,0.48
F,0.576167106628418,0.43794506788253784,0.15,0.9316733479499817,0.269,0.21095052361488342,0.25
M,0.47,0.375,0.13,0.7064934372901917,0.2889848053455353,0.148628830909729,0.145
M,0.43435806035995483,0.31298333406448364,0.10934893786907196,0.5225,0.201,0.133,0.11455889046192169
F,0.475,0.375,0.125,0.6348873972892761,0.26720139384269714,0.085,0.155
I,0.36,0.265,0.095,0.2527155578136444,0.105,0.046,0.075
F,0.55,0.435,0.14598464965820312,0.9602086544036865,0.39645785093307495,0.1915,0.2542126774787903
F,0.53,0.435,0.14501483738422394,0.9370401501655579,0.316,0.20846465229988098,0.248170867562294
F,0.5541943311691284,0.415,0.14,0.8766362071037292,0.3105,0.18797080218791962,0.205
M,0.5488072633743286,0.4155045747756958,0.16,1.1735,0.33444297313690186,0.2405,0.23023219406604767
F,0.5493308305740356,0.4184982180595398,0.155,0.727,0.32338985800743103,0.1835,0.235
F,0.5375438928604126,0.43,0.14309263229370117,0.802,0.36384090781211853,0.183,0.28
F,0.5,0.4,0.13476981222629547,0.6675,0.261,0.16197393834590912,0.22
F,0.49038568139076233,0.39,0.135,0.6335,0.231,0.15501414239406586,0.2
F,0.435,0.320067822933197,0.105,0.44142481684684753,0.136,0.098,0.13
M,0.495,0.395,0.125,0.6036555767059326,0.2375,0.1345,0.155
F,0.465,0.30643078684806824,0.105,0.431,0.172,0.107,0.110059954226017
I,0.435,0.32,0.08,0.3325,0.1485,0.0635,0.105
M,0.425,0.26802533864974976,0.105,0.393,0.13,0.063,0.165
F,0.517888605594635,0.41,0.125,0.6935,0.3260989487171173,0.146,0.21
F,0.53,0.3694533407688141,0.115,0.5915,0.26761746406555176,0.1585,0.18
F,0.44708967208862305,0.3315218389034271,0.11147066205739975,0.6125,0.2555,0.102,0.22
F,0.44,0.34,0.09635227173566818,0.402,0.15322017669677734,0.0955,0.165
F,0.5538326501846313,0.42129072546958923,0.15,0.8825,0.3423340916633606,0.172,0.31
M,0.4134552478790283,0.2857861816883087,0.085,0.2605,0.1145,0.0595,0.0940881073474884
F,0.47,0.365,0.105,0.4205,0.163,0.1035,0.14
I,0.385,0.295,0.085,0.2535,0.103,0.0575,0.085
F,0.5039124488830566,0.425,0.14,0.766,0.304,0.1725,0.255
M,0.37,0.265,0.0905204713344574,0.214,0.09,0.06282185763120651,0.07
I,0.36,0.28,0.08,0.3070550858974457,0.081,0.06212962418794632,0.07
I,0.27,0.195,0.06,0.073,0.0285,0.0235,0.03
F,0.36828336119651794,0.275,0.09,0.238,0.1075,0.0545,0.07
I,0.385,0.29,0.085,0.2505,0.112,0.06159230321645737,0.07484520971775055
F,0.7,0.479424387216568,0.15339398384094238,1.1583110094070435,0.476853609085083,0.25014975666999817,0.29340049624443054
F,0.6091321110725403,0.4754418730735779,0.16411080956459045,1.1594805717468262,0.5015556216239929,0.261,0.2938458323478699
F,0.6279779672622681,0.4838826060295105,0.1634102314710617,1.199115514755249,0.5341492295265198,0.2684463560581207,0.41
F,0.44,0.35,0.10007926821708679,0.4035,0.175,0.08750773221254349,0.129
F,0.325,0.26,0.09,0.1915,0.085,0.036,0.062
I,0.35,0.26,0.095,0.211,0.086,0.056,0.061038538813591
I,0.31410741806030273,0.2,0.065,0.0975,0.04,0.0205,0.028
F,0.425,0.33,0.115,0.406,0.1635,0.081,0.1355
F,0.305,0.23,0.08,0.156,0.0675,0.0345,0.048
M,0.3837304711341858,0.255,0.09365584701299667,0.2005,0.094,0.07134634256362915,0.063
F,0.405,0.3351963460445404,0.11536591500043869,0.5914990305900574,0.151,0.063,0.13957662880420685
M,0.375,0.285,0.095,0.3026312291622162,0.096,0.0575,0.0925
F,0.565,0.445,0.155,0.9602406024932861,0.3833213150501251,0.2199731469154358,0.25356680154800415
F,0.55,0.3899291455745697,0.145,0.741,0.295,0.1435,0.2665
F,0.614846408367157,0.52,0.16041405498981476,1.153374433517456,0.49036043882369995,0.25023210048675537,0.2806214392185211
M,0.5183236598968506,0.455,0.1415974497795105,0.797,0.34,0.18859794735908508,0.2272842973470688
M,0.475,0.32968369126319885,0.13,0.5175,0.2075,0.10047855973243713,0.17
F,0.5275048613548279,0.3905482292175293,0.125,0.7012485861778259,0.245,0.17011752724647522,0.20508946478366852
M,0.46,0.35,0.08831841498613358,0.515,0.224,0.108,0.1565
I,0.28,0.205,0.08,0.127,0.052,0.039,0.042
I,0.175,0.13,0.07964351773262024,0.0315,0.0105,0.04627753049135208,0.0125
I,0.17,0.13,0.095,0.03,0.09100759774446487,0.008,0.01
F,0.6096944808959961,0.46925634145736694,0.145,1.1363959312438965,0.4415,0.2525736391544342,0.29197958111763
F,0.5631828308105469,0.5,0.185,0.9053047895431519,0.3713434338569641,0.2585,0.335
F,0.577997088432312,0.4539733827114105,0.1576916128396988,1.3715,0.4367225766181946,0.305,0.2741631269454956
F,0.6197137236595154,0.4797140955924988,0.16086697578430176,1.0565,0.5292159914970398,0.25306180119514465,0.3056824207305908
F,0.565,0.4514504373073578,0.1484253853559494,1.0068379640579224,0.42319098114967346,0.1495,0.31
M,0.5904050469398499,0.405,0.14947094023227692,1.0342869758605957,0.42904528975486755,0.21005477011203766,0.2475356012582779
F,0.5533590912818909,0.46,0.15360692143440247,0.994,0.3517793118953705,0.2425,0.25054410099983215
F,0.6091321110725403,0.47544190287590027,0.16411080956459045,1.1594805717468262,0.5015556216239929,0.2615,0.2938458323478699
F,0.58,0.4113972783088684,0.13887697458267212,0.9075,0.374,0.2135,0.23445884883403778
F,0.5469887852668762,0.4217582643032074,0.165,0.8496698141098022,0.2985,0.1785,0.23058655858039856
F,0.605,0.463259756565094,0.15432539582252502,1.0749965906143188,0.44483238458633423,0.2475,0.2798227369785309
F,0.526984691619873,0.485,0.16,1.222,0.53,0.2575,0.24029786884784698
M,0.5989855527877808,0.45189422369003296,0.175,0.9876428842544556,0.3997693955898285,0.20955237746238708,0.345
F,0.6279790997505188,0.483883261680603,0.16341054439544678,1.199120283126831,0.5341507196426392,0.2684473991394043,1.005
F,0.627979040145874,0.48388323187828064,0.16341052949428558,1.1991199254989624,0.5341506004333496,0.26844730973243713,0.815
F,0.6229777932167053,0.4786032438278198,0.15513736009597778,1.2507691383361816,1.0705,0.2699694335460663,0.3102152645587921
F,0.6169246435165405,0.46999847888946533,0.1628493368625641,1.19371497631073,0.49476370215415955,0.2639579474925995,0.3046484887599945
F,0.6234673261642456,0.4831075966358185,0.205,1.1686861515045166,0.4817672669887543,0.27078571915626526,0.3099389970302582
F,0.6279789805412292,0.48388320207595825,0.1634105145931244,1.1991198062896729,0.5341505408287048,0.26844730973243713,0.76
F,0.6234663128852844,0.4831070601940155,0.175,1.168683409690857,0.48176810145378113,0.27078482508659363,0.30993857979774475
M,0.5882645845413208,0.4493725299835205,0.14856183528900146,1.9565,0.46193572878837585,0.2128484845161438,0.27299579977989197
F,0.5424622297286987,0.395,0.145,0.9098992347717285,0.308,0.169,0.24067208170890808
F,0.6015838384628296,0.435,0.15707993507385254,1.050010323524475,0.471455454826355,0.2178533375263214,0.285
F,0.52,0.405,0.115,0.776,0.32,0.1845,0.23465687036514282
I,0.235,0.22497208416461945,0.04,0.048,0.0185,0.018,0.015
I,0.34718167781829834,0.26,0.09,0.1785,0.0645,0.055977195501327515,0.075
I,0.315,0.21,0.06,0.125,0.06,0.045718178153038025,0.035
F,0.315,0.245,0.085,0.1435,0.053,0.06389251351356506,0.05
I,0.225,0.16,0.07065778225660324,0.0465,0.025,0.015,0.015
F,0.6148453950881958,0.475,0.16041389107704163,1.1533713340759277,0.4903602600097656,0.25023218989372253,0.28062164783477783
F,0.5727289319038391,0.48,0.14821553230285645,0.9618678689002991,0.399,0.2,0.25558578968048096
M,0.5832435488700867,0.4508818984031677,0.15211448073387146,1.0099198818206787,0.4517386257648468,0.266,0.25952863693237305
F,0.56,0.4361264407634735,0.16,1.0235,0.34631210565567017,0.268,0.24697400629520416
F,0.62,0.43976891040802,0.14892104268074036,1.0165,0.3835592567920685,0.214,0.25035616755485535
F,0.5811812281608582,0.44729751348495483,0.2,0.9685028791427612,0.621,0.367,0.2607223689556122
F,0.62,0.47942355275154114,0.1533939093351364,1.1583102941513062,0.4768546223640442,0.2501498758792877,0.2934004068374634
F,0.5681084394454956,0.48,0.15,0.9212958812713623,0.3865113854408264,0.336,0.285
F,0.63,0.41851791739463806,0.1478346735239029,1.383,0.54,0.21283601224422455,0.24630491435527802
F,0.557349681854248,0.48,0.15528513491153717,1.199,0.383518785238266,0.335,0.2545337677001953
F,0.5421336889266968,0.46,0.14904573559761047,0.9325,0.365,0.21462015807628632,0.2491418421268463
F,0.6078579425811768,0.47536078095436096,0.18,1.1595,0.43954747915267944,0.24609963595867157,0.29089125990867615
M,0.584354817867279,0.43486282229423523,0.14597007632255554,0.9196656346321106,0.419,0.212917760014534,0.36
F,0.58,0.45,0.15,0.927,0.37702882289886475,0.18752025067806244,0.36
I,0.355,0.275,0.085,0.22,0.092,0.06,0.15
F,0.51,0.46498358249664307,0.15552230179309845,1.105653166770935,0.41117218136787415,0.2316570281982422,0.2683659493923187
M,0.5,0.405,0.13432304561138153,0.772,0.346,0.1535,0.22627736628055573
F,0.505,0.41,0.14442262053489685,0.9130580425262451,0.285,0.20315244793891907,0.24275843799114227
F,0.6197155117988586,0.4797154366970062,0.16086730360984802,1.3035,0.529218852519989,0.25306248664855957,0.30568358302116394
M,0.56,0.4586678743362427,0.14555950462818146,1.025802731513977,0.43529972434043884,0.2141750454902649,0.25631389021873474
F,0.585,0.4428522288799286,0.185,0.9424429535865784,0.3635,0.20840616524219513,0.285
F,0.45,0.345,0.12,0.4165,0.15743212401866913,0.095,0.135
F,0.5,0.4717387557029724,0.1595093011856079,1.1320947408676147,0.48646241426467896,0.24056582152843475,0.285
