cat_Sex,con_Length,con_Diameter,con_Height,con_Whole_weight,con_Shucked_weight,con_Viscera_weight,con_Shell_weight
I,0.455,0.365,0.095,0.514,0.19860829412937164,0.08992146700620651,0.14959506690502167
M,0.35,0.265,0.09,0.2255,0.0995,0.0485,0.07
F,0.53,0.42,0.14315854012966156,0.677,0.3696255683898926,0.17964795231819153,0.21
M,0.44,0.365,0.125,0.516,0.07855036109685898,0.114,0.155
I,0.33,0.255,0.08,0.205,0.0895,0.0395,0.055
I,0.425,0.3,0.095,0.3515,0.141,0.0775,0.12
I,0.53,0.415,0.15,0.7775,0.237,0.1415,0.2259759157896042
F,0.545,0.3990589380264282,0.125,0.768,0.294,0.1495,0.26
M,0.4105531871318817,0.37,0.125,0.5095,0.2165,0.1125,0.165
F,0.55,0.4174361526966095,0.15,0.8945,0.3145,0.151,0.32
M,0.5051051378250122,0.3930376172065735,0.14,0.6693060398101807,0.194,0.1475,0.21
M,0.43,0.35,0.11,0.406,0.1675,0.081,0.135
M,0.49,0.38,0.135,0.5415,0.2175,0.07415725290775299,0.19
F,0.535,0.405,0.145,0.8776350021362305,0.3489694893360138,0.171,0.205
F,0.47,0.355,0.1,0.4755,0.1675,0.0805,0.185
M,0.5,0.3615288734436035,0.13,0.6645,0.19884613156318665,0.133,0.16871289908885956
I,0.355,0.28,0.085,0.2905,0.095,0.0395,0.115
F,0.44,0.34,0.1,0.451,0.188,0.087,0.11513219773769379
M,0.365,0.295,0.08,0.2555,0.097,0.02450072206556797,0.1
M,0.45,0.32,0.1,0.381,0.1705,0.075,0.115
M,0.41841891407966614,0.31332337856292725,0.095,0.2455,0.0955,0.062,0.075
I,0.38,0.275,0.1,0.18268674612045288,0.08976618200540543,0.049,0.085
M,0.5659584999084473,0.44,0.15126433968544006,0.9395,0.4275,0.214,0.27
F,0.55,0.415,0.135,0.7635,0.38752350211143494,0.21,0.27305981516838074
M,0.5479124188423157,0.48,0.165,1.1615,0.513,0.301,0.305
F,0.56,0.44,0.14,0.9285,0.3825,0.188,0.3
F,0.580403208732605,0.46488186717033386,0.185,0.9955,0.43556052446365356,0.272,0.31248438358306885
M,0.59,0.4282493591308594,0.14,0.9055430889129639,0.356,0.17722037434577942,0.2487790435552597
M,0.5768265724182129,0.475,0.14806564152240753,1.0168018341064453,0.42628034949302673,0.219,0.29499107599258423
M,0.5486348867416382,0.425,0.14238116145133972,0.8875053524971008,0.36377695202827454,0.1845914125442505,0.2
M,0.5615994930267334,0.47,0.15069010853767395,0.9975,0.3935,0.242,0.33
M,0.628649115562439,0.48950496315956116,0.16885189712047577,1.370145320892334,0.5647554993629456,0.2851077616214752,0.46
M,0.6154704093933105,0.4766085147857666,0.165,1.2001935243606567,0.5515,0.3575,0.3407813310623169
F,0.5826545357704163,0.55,0.175,1.0459070205688477,0.42744436860084534,0.22793525457382202,0.455
F,0.705,0.455517441034317,0.2,1.7095,0.633,0.22098961472511292,0.29898929595947266
M,0.465,0.355,0.105,0.4795,0.227,0.124,0.125
F,0.54,0.4320680797100067,0.155,1.217,0.5305,0.3075,0.34
F,0.45,0.355,0.10972343385219574,0.5225,0.1688937395811081,0.1165,0.14450344443321228
F,0.5831729173660278,0.445,0.135,0.9990450143814087,0.42034292221069336,0.2035,0.30477479100227356
M,0.355,0.29,0.09,0.3275,0.134,0.02152002789080143,0.09
F,0.45,0.335,0.10910864174365997,0.425,0.1865,0.09018516540527344,0.115
F,0.55,0.45769983530044556,0.135,1.0779163837432861,0.362,0.22119884192943573,0.27
I,0.24,0.175,0.045,0.07,0.0315,0.0235,0.02
I,0.205,0.15,0.055,0.042,0.0255,0.015,0.012
