"con_CreditScore","cat_Geography","cat_Gender","con_Age","con_Tenure","con_Balance","con_NumOfProducts","cat_HasCrCard","cat_IsActiveMember","con_EstimatedSalary","cat_Exited"
619,"France",NA,NA,NA,NA,1,NA,NA,101348.88,NA
608,"Spain","Female",NA,NA,83807.86,NA,"0",NA,112542.58,NA
502,NA,NA,42,NA,NA,NA,NA,NA,113931.57,"1"
NA,"France",NA,39,NA,NA,NA,NA,"0",NA,"0"
NA,NA,NA,NA,2,NA,1,"1","1",NA,"0"
NA,"Spain",NA,44,NA,113755.78,2,"1","0",NA,NA
822,"France",NA,50,7,0,NA,NA,NA,NA,"0"
NA,"Germany","Female",NA,NA,NA,NA,NA,"0",NA,"1"
501,NA,"Male",44,NA,142051.07,2,"0","1",NA,NA
NA,NA,"Male",NA,2,NA,NA,"1","1",71725.73,"0"
NA,NA,"Male",31,NA,102016.72,NA,"0",NA,80181.12,NA
497,"Spain","Male",24,NA,NA,NA,NA,"0",76390.01,NA
476,NA,NA,NA,NA,NA,NA,NA,"0",26260.98,"0"
NA,"France",NA,25,5,NA,2,NA,NA,190857.79,NA
635,NA,NA,35,7,NA,2,NA,"1",65951.65,"0"
NA,"Germany",NA,NA,NA,143129.41,2,"0","1",NA,NA
NA,NA,NA,NA,NA,NA,1,NA,"0",NA,NA
NA,"Spain",NA,24,9,0,NA,"1","1",NA,"0"
NA,"Spain","Male",45,6,0,1,"0","0",NA,"0"
NA,"France",NA,NA,NA,NA,2,NA,NA,NA,"0"
732,NA,"Male",41,8,NA,2,"1","1",170886.17,NA
NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
NA,"Spain","Female",NA,4,NA,1,NA,"0",118913.53,NA
NA,NA,"Male",46,3,0,NA,NA,"1",8487.75,NA
NA,NA,NA,38,5,0,NA,NA,NA,NA,"0"
577,NA,NA,25,3,0,2,NA,"1",NA,"0"
NA,"Germany",NA,NA,NA,NA,NA,NA,"1",170041.95,NA
NA,NA,"Male",44,NA,NA,2,NA,NA,NA,"0"
NA,NA,"Female",43,3,141349.43,1,NA,NA,100187.43,NA
411,"France",NA,29,NA,59697.17,2,NA,NA,53483.21,NA
NA,"Spain","Female",39,3,NA,NA,"1","0",NA,NA
533,"France","Male",NA,NA,NA,NA,"0","1",NA,"0"
NA,NA,NA,NA,NA,110112.54,2,NA,"0",81898.81,NA
NA,NA,"Female",NA,6,NA,2,"1","1",34410.55,NA
722,NA,NA,NA,NA,NA,2,NA,NA,142033.07,"0"
475,NA,NA,NA,0,134264.04,NA,NA,NA,NA,NA
NA,"Spain",NA,NA,3,NA,NA,"0",NA,114066.77,"0"
804,"Spain",NA,33,NA,76548.6,NA,"0","1",NA,"0"
NA,"France",NA,36,7,NA,1,"1",NA,NA,"0"
582,"Germany",NA,NA,6,70349.48,2,NA,"1",NA,NA
472,NA,NA,40,NA,NA,1,"1","0",NA,NA
NA,"France",NA,NA,8,122522.32,1,"0","0",181297.65,"1"
556,"France","Female",61,NA,117419.35,1,NA,NA,94153.83,"0"
834,NA,"Female",49,2,NA,NA,NA,"0",NA,NA
660,NA,"Female",61,5,155931.11,NA,"1",NA,158338.39,NA
776,"Germany",NA,NA,NA,109421.13,NA,NA,NA,126517.46,"0"
NA,NA,"Female",27,NA,NA,NA,"1","1",NA,"1"
637,"Germany",NA,39,9,137843.8,NA,"1",NA,117622.8,NA
NA,"Germany",NA,38,NA,NA,1,NA,"1",NA,"0"
776,"Germany","Female",37,2,103769.22,2,"1","0",NA,"0"
NA,"Germany",NA,44,10,NA,NA,"1",NA,NA,NA
585,NA,NA,36,5,146050.97,2,NA,"0",NA,"0"
NA,NA,"Female",NA,5,0,NA,NA,NA,116978.19,NA
655,"Germany","Male",NA,NA,NA,1,"0",NA,NA,"1"
NA,"Germany",NA,42,1,NA,NA,"1",NA,40014.76,"1"
NA,"France","Male",43,NA,NA,1,NA,"1",113410.49,"0"
656,NA,"Male",NA,NA,127864.4,NA,"1","0",87107.57,NA
725,NA,"Male",19,NA,NA,NA,"0","0",NA,"0"
NA,"Spain","Female",66,4,0,NA,NA,NA,NA,NA
614,NA,"Male",51,4,NA,NA,NA,"1",NA,NA
NA,NA,"Male",35,NA,136857,1,"0",NA,NA,"0"
NA,NA,NA,27,NA,152328.88,2,NA,"0",NA,NA
555,"Spain",NA,NA,1,NA,NA,"0","0",NA,NA
NA,"Spain","Male",NA,NA,NA,NA,NA,"1",99398.36,NA
603,NA,NA,NA,NA,NA,1,NA,"1",92840.67,NA
751,NA,NA,NA,NA,NA,NA,"1","1",NA,"0"
NA,"Germany","Female",NA,1,NA,1,"1",NA,NA,NA
NA,NA,NA,NA,NA,123180.01,NA,"1",NA,196673.28,NA
661,NA,NA,35,5,NA,2,NA,NA,NA,"0"
675,"France",NA,21,8,98373.26,1,"1","0",NA,"0"
738,NA,"Male",58,NA,NA,NA,NA,NA,28373.86,NA
813,NA,NA,NA,6,NA,NA,NA,NA,33953.87,"0"
657,NA,"Female",37,0,163607.18,NA,"0",NA,44203.55,NA
NA,"Germany","Female",NA,5,157780.84,NA,NA,NA,NA,"0"
519,"France",NA,NA,NA,NA,2,"0",NA,NA,"0"
735,"France","Female",NA,NA,NA,2,"1",NA,NA,NA
664,"France",NA,55,NA,0,NA,"1","1",NA,"0"
678,NA,NA,NA,9,0,1,"1",NA,NA,"0"
757,"Spain","Male",33,5,77253.22,1,"0",NA,194239.63,NA
NA,NA,NA,41,NA,NA,2,"1","0",NA,NA
665,"France","Female",NA,NA,NA,2,"0",NA,NA,NA
NA,NA,NA,32,2,0,NA,"1",NA,136458.19,"1"
NA,NA,"Female",NA,NA,NA,NA,"0","0",26019.59,NA
NA,NA,"Female",NA,4,90307.62,1,NA,NA,NA,NA
NA,NA,NA,46,4,0,2,NA,"0",NA,NA
NA,"Spain",NA,75,10,NA,NA,"1",NA,NA,"0"
750,"Spain",NA,NA,3,121681.82,1,"1","0",NA,NA
NA,"France",NA,30,9,NA,2,"1","0",151869.35,NA
646,NA,"Female",NA,4,NA,NA,"1","0",93251.42,"1"
NA,NA,NA,NA,NA,NA,2,NA,NA,156791.36,NA
647,NA,"Female",44,NA,0,NA,NA,NA,174205.22,NA
NA,"France","Male",45,NA,118626.55,2,"1","0",147132.46,"0"
NA,"France","Female",36,NA,0,2,"1","0",NA,NA
NA,"France","Male",NA,8,NA,NA,"1","1",NA,"0"
NA,NA,NA,NA,NA,0,2,NA,"1",NA,"0"
515,"Spain",NA,35,NA,NA,NA,"0",NA,NA,NA
773,"Spain","Male",41,NA,NA,1,"0",NA,NA,"0"
NA,"Germany","Male",NA,NA,97086.4,NA,NA,"1",NA,"0"
710,NA,NA,NA,8,NA,2,NA,"0",99645.04,NA
NA,NA,NA,34,NA,0,NA,"0",NA,6534.18,NA
665,NA,NA,40,NA,0,NA,"1",NA,NA,"0"
623,NA,NA,NA,NA,0,NA,"0","0",NA,"0"
NA,NA,NA,NA,NA,82674.15,1,"1","0",NA,NA
528,"Spain",NA,NA,7,0,NA,"1","0",NA,"0"
670,"Spain",NA,NA,1,0,NA,"1",NA,177655.68,NA
NA,"Spain","Female",NA,NA,NA,2,NA,NA,NA,NA
582,"Germany",NA,32,NA,88938.62,NA,NA,"1",NA,NA
NA,NA,"Female",NA,NA,NA,NA,NA,"1",NA,NA
605,"Spain",NA,NA,5,NA,NA,NA,NA,71862.79,"0"
NA,NA,"Male",NA,9,92833.89,1,NA,NA,99449.86,"1"
NA,"Germany",NA,NA,3,90536.81,NA,"0","1",NA,NA
538,"Germany",NA,NA,NA,108055.1,NA,"1",NA,NA,"0"
NA,"France","Male",NA,NA,NA,NA,NA,"0",86797.41,"0"
675,NA,NA,NA,9,106190.55,1,NA,"1",NA,NA
721,NA,"Male",NA,9,NA,2,NA,NA,NA,"1"
NA,"Germany",NA,NA,9,NA,NA,NA,NA,74169.13,NA
668,NA,NA,37,6,NA,NA,"1","0",115638.29,"0"
NA,NA,NA,41,1,NA,NA,"1","0",31766.3,NA
NA,NA,NA,NA,8,NA,1,NA,"0",NA,"1"
699,"Germany",NA,NA,NA,NA,NA,"1","0",NA,"0"
828,"France",NA,34,NA,NA,NA,"0",NA,38131.77,"0"
NA,"Spain","Male",NA,NA,NA,1,NA,NA,100130.95,"0"
NA,NA,"Female",39,6,NA,2,NA,"0",NA,"0"
NA,"Germany","Female",48,10,126384.42,1,"1","1",NA,"0"
625,NA,"Female",28,NA,0,NA,NA,NA,183646.41,"0"
NA,"France",NA,NA,9,NA,NA,"1",NA,110265.24,NA
549,NA,NA,NA,1,0,NA,NA,"1",8636.05,"1"
NA,NA,NA,56,0,NA,NA,"1","0",46824.08,"1"
828,NA,NA,41,7,0,NA,NA,"0",NA,NA
NA,"France",NA,NA,9,101827.07,NA,"1",NA,167256.35,NA
758,"France",NA,34,3,0,2,NA,NA,NA,NA
795,"Germany","Female",33,NA,130862.43,1,"1",NA,NA,NA
687,"France","Male",NA,9,122570.87,1,"1",NA,NA,"0"
NA,"France",NA,25,NA,NA,NA,"0",NA,16459.37,NA
789,NA,"Male",NA,NA,NA,2,"1","1",NA,NA
589,NA,"Female",50,5,144895.05,NA,NA,NA,NA,"0"
NA,"Germany","Female",34,NA,63663.93,NA,NA,NA,167784.28,"0"
637,"France","Male",40,NA,NA,NA,"0",NA,93165.34,NA
NA,NA,"Female",48,2,213146.2,NA,NA,NA,75161.25,NA
579,"Spain","Female",NA,1,NA,NA,NA,NA,NA,NA
756,NA,NA,NA,10,137452.09,1,"1","0",189543.9,"0"
NA,NA,"Male",NA,7,0,NA,"1","1",NA,NA
NA,"France","Female",43,5,NA,1,NA,"1",193318.33,"0"
NA,NA,NA,52,NA,NA,1,"1",NA,NA,"1"
691,"France",NA,31,5,40915.55,NA,"1","0",126213.84,"1"
NA,"Spain",NA,NA,5,113157.22,1,"1",NA,NA,NA
NA,NA,"Female",NA,NA,138296.94,2,"1",NA,NA,"0"
650,NA,NA,NA,5,106967.18,NA,"0",NA,24495.03,NA
735,NA,"Male",NA,NA,NA,NA,"1",NA,NA,"0"
NA,"France",NA,NA,0,0,2,"0",NA,878.87,NA
754,NA,"Female",NA,7,NA,NA,NA,"0",NA,"0"
535,NA,"Female",NA,NA,NA,NA,"1",NA,149892.79,"1"
NA,NA,"Male",NA,8,0,NA,NA,"0",NA,"0"
539,NA,NA,37,NA,127609.59,NA,NA,NA,98646.22,"0"
614,NA,NA,NA,6,0,NA,NA,"1",NA,NA
NA,"Spain",NA,57,7,NA,NA,NA,NA,17941.16,"1"
758,"France",NA,33,7,NA,2,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0"
NA,"France","Female",73,6,97259.25,1,NA,NA,NA,NA
631,NA,NA,33,4,NA,1,NA,"0",NA,NA
717,"Spain","Female",22,NA,NA,1,"0",NA,NA,NA
684,NA,NA,30,NA,NA,NA,NA,NA,NA,"0"
NA,"France",NA,49,NA,108007.36,1,NA,"0",NA,"0"
721,"Spain","Female",36,2,0,NA,"1",NA,NA,"0"
683,NA,"Male",NA,0,NA,NA,"1",NA,55582.54,NA
660,"Germany",NA,NA,NA,125189.75,2,"1","1",139874.43,"0"
704,"Germany","Female",NA,7,NA,NA,NA,"0",NA,NA
615,"Spain",NA,41,9,NA,1,NA,"0",NA,"0"
667,NA,"Female",39,2,0,NA,NA,NA,NA,"1"
682,NA,NA,24,NA,57929.81,NA,NA,NA,NA,"0"
484,"France","Female",NA,NA,130114.39,NA,NA,NA,164017.89,NA
