"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,70,2,NA,1,NA,"acept",NA,2065,3300,211,NA
NA,320,NA,4,NA,"20","acept","not furnished",NA,NA,NA,NA
"Porto Alegre",80,NA,NA,1,"6",NA,"not furnished",1000,2800,0,NA
"Porto Alegre",51,NA,1,0,"2","acept",NA,270,1112,22,NA
"São Paulo",25,1,1,NA,"1",NA,"not furnished",0,800,25,NA
NA,NA,3,NA,NA,NA,NA,NA,NA,8000,NA,121
"Rio de Janeiro",NA,NA,NA,0,NA,"acept",NA,740,1900,85,NA
"São Paulo",213,NA,NA,4,NA,NA,NA,NA,3223,NA,NA
NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rio de Janeiro",35,1,1,0,"2","acept",NA,590,NA,35,30
"São Paulo",26,NA,NA,0,"2","acept","furnished",NA,2100,NA,27
"Campinas",46,1,1,1,"10","acept","not furnished",550,580,43,NA
"São Paulo",NA,1,NA,NA,"11","acept","not furnished",NA,2100,70,NA
"São Paulo",NA,1,1,1,"2","acept","furnished",790,4200,224,NA
"São Paulo",100,2,2,2,NA,NA,"furnished",900,NA,17,56
NA,NA,NA,NA,NA,NA,NA,NA,680,NA,NA,NA
"São Paulo",NA,NA,2,NA,"1",NA,"not furnished",700,3000,NA,39
NA,88,2,NA,NA,"9",NA,"furnished",NA,NA,221,16
NA,NA,NA,1,0,"8",NA,NA,800,1220,NA,16
NA,NA,NA,NA,NA,NA,NA,NA,NA,12000,NA,NA
"São Paulo",100,7,NA,NA,NA,NA,"not furnished",0,NA,NA,58
"Belo Horizonte",42,1,1,NA,"17","not acept","furnished",470,NA,172,36
"São Paulo",160,3,NA,NA,"18",NA,NA,1530,NA,167,25
NA,35,1,1,0,"-","acept","not furnished",0,1100,3,14
"Rio de Janeiro",NA,NA,NA,1,"7",NA,NA,800,1800,NA,NA
NA,49,1,1,1,"10",NA,"not furnished",480,3500,NA,45
"São Paulo",41,1,NA,NA,"5","not acept",NA,NA,NA,0,39
"Belo Horizonte",NA,2,2,1,"11","acept",NA,NA,1500,80,20
NA,208,3,2,NA,NA,NA,"not furnished",0,3180,100,48
"São Paulo",20,NA,NA,0,"5","acept",NA,NA,NA,130,23
NA,55,NA,NA,2,"6","acept","not furnished",NA,NA,142,NA
NA,32,1,1,NA,"3",NA,"not furnished",515,1700,29,22
NA,80,2,NA,1,NA,"acept","not furnished",1208,NA,216,33
NA,NA,1,1,1,"10",NA,"furnished",NA,2500,NA,33
NA,NA,NA,NA,NA,"8",NA,NA,NA,NA,NA,NA
NA,38,1,1,NA,NA,"not acept","not furnished",450,NA,NA,NA
"São Paulo",NA,NA,1,NA,NA,"acept","not furnished",460,1600,0,21
"Belo Horizonte",NA,NA,NA,1,NA,NA,NA,NA,NA,425,181
"São Paulo",70,2,1,NA,"-",NA,NA,0,1150,NA,18
"Porto Alegre",40,1,NA,1,"6",NA,"furnished",390,2990,NA,44
"São Paulo",NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,3,2,NA,"-","acept",NA,0,NA,NA,NA
NA,NA,4,NA,NA,NA,NA,NA,NA,2550,9,34
"Belo Horizonte",NA,1,1,NA,"5","acept","not furnished",NA,1631,192,12
NA,NA,NA,NA,NA,"1","acept","not furnished",4000,NA,2000,NA
"São Paulo",40,1,1,1,NA,"acept","furnished",978,2829,NA,33
NA,100,NA,1,NA,NA,"not acept","not furnished",NA,NA,10,17
"Porto Alegre",42,1,1,2,"2",NA,NA,NA,1770,NA,26
NA,NA,3,3,2,NA,"acept",NA,2200,NA,256,NA
"Campinas",NA,NA,1,1,NA,"acept","furnished",505,1600,59,21
NA,90,NA,NA,1,NA,"acept","not furnished",1250,3800,147,NA
NA,45,1,2,1,NA,"acept","furnished",NA,3900,NA,50
"Rio de Janeiro",150,NA,3,4,"6","acept",NA,1700,NA,NA,52
"São Paulo",NA,NA,1,NA,"2","acept","not furnished",200,1445,NA,19
"São Paulo",31,NA,NA,NA,"4",NA,"not furnished",NA,2350,NA,30
NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,2,NA,NA,NA,0,NA,113,91
NA,NA,NA,3,NA,"9",NA,"not furnished",663,5500,133,70
"Porto Alegre",75,NA,NA,1,NA,NA,NA,NA,1800,109,NA
NA,194,3,NA,NA,"-",NA,"not furnished",NA,NA,NA,61
"São Paulo",NA,1,1,1,NA,"acept","furnished",523,NA,131,51
"Rio de Janeiro",65,NA,NA,NA,"8",NA,"furnished",NA,5100,250,66
"São Paulo",70,2,1,NA,"13",NA,"not furnished",761,2150,67,28
NA,278,NA,5,2,NA,"acept",NA,NA,NA,NA,NA
"Rio de Janeiro",35,1,1,0,"5","acept","not furnished",306,NA,21,20
NA,NA,NA,4,3,NA,"acept",NA,2300,6000,NA,77
"São Paulo",61,2,NA,NA,NA,"acept",NA,NA,NA,NA,24
NA,130,3,NA,1,"7",NA,NA,1660,1700,NA,NA
"Rio de Janeiro",NA,2,NA,1,"20",NA,"not furnished",500,900,90,NA
NA,NA,4,4,NA,"6",NA,NA,NA,NA,NA,NA
"Belo Horizonte",220,4,2,3,"3",NA,NA,450,2422,NA,NA
