"cat_city","con_area","con_rooms","con_bathroom","con_parking_spaces","cat_floor","cat_animal","cat_furniture","con_hoa","con_rent_amount","con_property_tax","con_fire_insurance"
NA,NA,NA,NA,NA,"7","acept","furnished",NA,3300,211,42
NA,NA,NA,NA,NA,NA,NA,NA,1200,4960,NA,NA
"Porto Alegre",NA,NA,1,1,NA,"acept","not furnished",1000,2800,NA,41
NA,NA,2,1,NA,"2","acept","not furnished",270,NA,22,NA
"São Paulo",25,1,1,NA,"1",NA,"not furnished",0,800,25,11
NA,NA,NA,NA,NA,NA,"acept",NA,NA,8000,NA,NA
NA,NA,NA,NA,0,"7",NA,"not furnished",740,NA,85,NA
NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,41
NA,152,NA,NA,NA,"3",NA,NA,1000,15000,NA,191
"Rio de Janeiro",35,1,NA,0,"2",NA,NA,590,2300,35,30
"São Paulo",26,NA,1,0,"2","acept",NA,470,2100,150,27
"Campinas",46,NA,1,NA,"10","acept",NA,550,580,43,NA
NA,NA,NA,NA,0,"11",NA,"not furnished",359,2100,70,27
"São Paulo",55,1,1,1,"2","acept","furnished",790,NA,NA,54
NA,NA,NA,NA,NA,"24","acept",NA,900,NA,17,56
NA,330,NA,NA,NA,"-",NA,NA,NA,NA,NA,121
"São Paulo",110,NA,2,NA,"1","acept",NA,700,NA,122,39
NA,NA,NA,3,NA,"9",NA,"furnished",1614,NA,221,NA
"Rio de Janeiro",56,2,1,0,NA,"acept",NA,800,1220,0,NA
NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,100,7,4,0,NA,NA,NA,NA,3800,NA,NA
"Belo Horizonte",42,1,1,NA,"17",NA,"furnished",470,2690,172,36
"São Paulo",NA,3,NA,2,NA,"acept","furnished",1530,NA,NA,NA
"São Paulo",35,1,1,0,"-","acept","not furnished",0,1100,3,14
NA,90,NA,2,NA,"7",NA,"not furnished",NA,NA,118,NA
NA,49,1,1,1,"10",NA,"not furnished",480,3500,42,45
"São Paulo",NA,1,1,1,"5","not acept",NA,NA,NA,0,NA
NA,64,2,2,NA,"11","acept","not furnished",NA,1500,NA,20
NA,NA,NA,NA,4,NA,"acept","not furnished",0,NA,100,48
"São Paulo",NA,1,NA,NA,"5","acept","furnished",602,NA,NA,23
"São Paulo",NA,2,2,NA,NA,NA,"not furnished",NA,NA,142,NA
NA,32,NA,1,NA,"3",NA,"not furnished",515,1700,29,22
NA,80,2,2,NA,"11","acept","not furnished",NA,NA,216,33
"Rio de Janeiro",45,1,1,NA,NA,"acept","furnished",2450,2500,593,33
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NA
"Porto Alegre",38,NA,1,2,"11","not acept",NA,450,1750,0,26
"São Paulo",30,1,1,0,NA,"acept","not furnished",460,1600,NA,21
NA,NA,NA,NA,NA,NA,"acept",NA,0,11000,425,NA
NA,70,2,NA,0,NA,"not acept",NA,NA,1150,59,18
NA,40,1,1,NA,"6","acept","furnished",390,NA,0,44
NA,NA,4,6,NA,NA,NA,NA,3700,12000,NA,NA
"São Paulo",NA,NA,NA,NA,"-",NA,NA,0,NA,292,53
"Belo Horizonte",200,4,2,NA,NA,"not acept","not furnished",850,NA,9,NA
"Belo Horizonte",NA,1,NA,NA,NA,"acept","not furnished",500,1631,192,12
NA,360,NA,NA,NA,NA,"acept","not furnished",NA,NA,NA,NA
"São Paulo",40,1,1,1,"10","acept","furnished",978,2829,NA,33
NA,NA,3,1,0,"13","not acept","not furnished",700,1220,10,NA
"Porto Alegre",42,1,1,2,"2","acept","furnished",190,1770,17,26
NA,NA,3,NA,NA,NA,"acept",NA,2200,NA,256,22
NA,48,NA,1,1,"2","acept","furnished",505,1600,NA,21
NA,90,NA,3,1,"10","acept",NA,NA,NA,147,49
"São Paulo",45,1,2,NA,NA,NA,"furnished",NA,NA,150,50
NA,NA,NA,NA,NA,"6",NA,"not furnished",1700,NA,700,52
NA,60,2,1,NA,NA,"acept",NA,200,NA,NA,19
NA,31,1,NA,0,"4",NA,"not furnished",370,NA,56,30
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,772,115
"São Paulo",280,3,1,2,NA,NA,NA,NA,NA,NA,91
NA,NA,NA,3,NA,"9",NA,NA,NA,5500,NA,NA
NA,NA,3,2,NA,NA,"acept","not furnished",NA,NA,NA,NA
"São Paulo",NA,NA,NA,3,NA,NA,NA,NA,4000,NA,61
NA,41,1,1,1,"6","acept","furnished",523,NA,131,NA
NA,65,1,1,1,"8","acept",NA,2000,5100,250,66
"São Paulo",70,2,1,NA,NA,"acept","not furnished",NA,2150,67,28
"São Paulo",NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"Rio de Janeiro",35,1,NA,0,"5","acept",NA,306,1521,NA,20
NA,NA,NA,NA,NA,NA,"acept",NA,2300,NA,NA,77
NA,NA,2,1,NA,"4","acept",NA,459,NA,0,24
NA,130,3,2,NA,"7",NA,"not furnished",NA,NA,NA,NA
"Rio de Janeiro",NA,2,1,NA,"20","acept","not furnished",500,NA,NA,12
NA,164,NA,NA,2,NA,"not acept",NA,NA,NA,386,NA
NA,220,4,NA,NA,NA,NA,"not furnished",NA,NA,NA,NA
NA,NA,1,NA,0,"-","acept","not furnished",0,1050,46,16
"São Paulo",NA,NA,2,NA,"7","acept",NA,NA,5600,435,NA
"Belo Horizonte",128,1,1,0,NA,"acept","furnished",418,2100,182,28
"Rio de Janeiro",NA,1,1,NA,NA,"not acept","not furnished",NA,1800,NA,NA
NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
"Porto Alegre",47,NA,1,1,"1","not acept","furnished",NA,2200,0,NA
NA,NA,NA,NA,4,"9",NA,NA,NA,2700,NA,NA
"São Paulo",45,NA,1,0,NA,"not acept","not furnished",300,NA,0,NA
"São Paulo",42,NA,1,1,"15","acept","not furnished",NA,3500,123,NA
NA,NA,NA,4,NA,NA,NA,NA,NA,6000,NA,NA
"São Paulo",70,NA,1,1,"1","acept","not furnished",700,NA,200,13
"Porto Alegre",100,4,3,NA,"8",NA,"not furnished",600,NA,NA,33
"São Paulo",64,NA,NA,NA,NA,NA,NA,1300,NA,NA,58
"Belo Horizonte",NA,2,1,NA,"3","acept",NA,NA,NA,27,16
"Belo Horizonte",75,NA,2,2,"14",NA,"not furnished",NA,2500,264,NA
NA,NA,NA,NA,NA,"9",NA,NA,NA,NA,NA,NA
NA,NA,2,NA,0,"15",NA,NA,590,1550,152,NA
"São Paulo",145,NA,NA,NA,NA,NA,"not furnished",1200,6000,NA,NA
NA,85,NA,NA,2,NA,NA,"not furnished",NA,NA,NA,NA
"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,4,NA,NA,NA,"furnished",NA,NA,NA,160
NA,300,NA,4,NA,"-",NA,NA,NA,NA,584,NA
NA,NA,NA,NA,NA,NA,"acept",NA,NA,13500,NA,NA
"São Paulo",64,2,NA,2,NA,"acept",NA,450,NA,NA,NA
NA,133,NA,2,NA,"6",NA,"not furnished",NA,NA,NA,38
NA,44,1,NA,NA,NA,"acept","not furnished",350,550,NA,NA
NA,240,NA,4,2,"-","acept","not furnished",NA,3000,250,NA
"Porto Alegre",70,NA,NA,1,"4",NA,"not furnished",NA,2500,NA,NA
"São Paulo",22,1,1,0,NA,NA,"not furnished",302,2050,NA,26
"Porto Alegre",NA,1,1,1,NA,"acept","not furnished",350,950,50,14
NA,67,NA,NA,NA,"4",NA,NA,NA,NA,50,NA
"São Paulo",31,1,1,NA,NA,"acept",NA,NA,2300,0,30
"Rio de Janeiro",90,2,NA,NA,"1",NA,"furnished",850,NA,NA,45
"Rio de Janeiro",109,NA,NA,1,"1",NA,"not furnished",2000,3800,NA,NA
"Belo Horizonte",NA,4,2,2,"-","not acept",NA,NA,NA,74,41
NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Campinas",284,NA,3,NA,"4",NA,NA,2340,6000,NA,77
"Porto Alegre",NA,2,1,NA,NA,"acept","furnished",360,2400,NA,NA
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,NA,682,NA
NA,70,NA,1,0,"-","acept","not furnished",0,2100,134,32
NA,NA,NA,4,NA,NA,NA,NA,NA,10000,NA,NA
"São Paulo",30,1,1,1,"10",NA,NA,NA,NA,NA,20
"Campinas",80,2,2,2,NA,"acept",NA,832,2200,171,28
NA,NA,NA,NA,NA,NA,NA,"not furnished",NA,NA,NA,94
NA,38,1,1,1,"14","not acept","furnished",1620,2800,279,36
"São Paulo",73,NA,2,1,NA,"acept",NA,1100,3500,100,NA
"São Paulo",NA,NA,4,2,NA,"acept",NA,NA,2000,150,26
